"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,8246620,1155680,960930,0,203974,2201273,3724763,0,267377,129654,60127,0,0,0,77596,0,3196,1924
2072,1945377,181809,233440,0,0,522829,1007299,0,60309,23798,22694,0,0,0,13817,0,1561,677
2073,5115734,683708,468368,0,31920,1262183,2669555,0,193382,88948,51298,0,0,0,53136,0,1866,916
2074,7897011,1105048,720379,0,1505,1950977,4119102,0,292592,112569,112363,0,0,0,67660,0,2428,1271
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,842275,163146,129402,0,29710,324207,195810,0,37062,14013,15175,0,0,0,7874,0,1015,559
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,36606,21917,14361,0,328,0,0,0,7099,4342,583,0,0,0,2174,0,117,42
2081,1717781,198611,208064,0,1174,438962,870970,0,49625,25035,10248,0,0,0,14342,0,2649,1392
2082,1006448,227263,188864,0,0,495551,94770,0,59038,25228,19191,0,0,0,14619,0,448,177
2083,123959,81471,42488,0,0,0,0,0,26930,14396,4068,0,0,0,8466,0,62,25
2084,82079,8992,37025,0,517,35545,0,0,565,387,0,0,0,0,178,0,2233,1215
2085,55260,4055,23123,0,0,28082,0,0,0,0,0,0,0,0,0,0,1509,620
2086,127240,11730,68559,0,0,46951,0,0,586,404,45,0,0,0,137,0,3067,1787
2087,17727,2889,9391,0,0,5447,0,0,268,117,117,0,0,0,34,0,291,119
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,433,265,121,0,47,0,0,0,7,5,0,0,0,0,2,0,10,3
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
