"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,32107503,10176764,6407432,0,544793,7330530,7647984,0,1349806,734076,174653,0,0,0,441077,0,7154,5846
2011,29623942,7658966,4181584,0,2677640,7396982,7708770,0,875563,543623,6382,0,0,0,325558,0,6308,5021
2012,19568579,4421547,1704159,0,319304,5646891,7476678,0,632282,283420,177823,0,0,0,171039,0,4051,2726
2013,26622454,5909138,5133935,0,1274130,6756735,7548516,0,757693,362498,176793,0,0,0,218402,0,5476,4190
2014,10789614,1482358,853317,0,697,2849059,5604183,0,315857,151188,74007,0,0,0,90662,0,2560,1355
2015,8349584,1326135,638556,0,38815,2226382,4119696,0,140844,77226,17738,0,0,0,45880,0,1789,882
2016,30074188,8234927,2591967,0,3825023,7763235,7659036,0,1142506,528959,294517,0,0,0,319030,0,6424,5142
2017,7228171,807381,461948,0,229241,1842193,3887408,0,160535,80029,32858,0,0,0,47648,0,2329,1165
2018,31088820,10434184,3856602,0,1680322,7519462,7598250,0,1236657,720821,83273,0,0,0,432563,0,6909,5626
2019,30055902,9645465,3534942,0,1805648,7510279,7559568,0,1228093,748991,30173,0,0,0,448929,0,6738,5445
2020,25122884,6075140,4223464,0,1158190,6211516,7454574,0,565889,238756,182818,0,0,0,144315,0,5033,3743
2021,14220703,1892279,734987,0,842565,3810216,6940656,0,279772,164827,16518,0,0,0,98427,0,2809,1565
2022,14833955,2348972,1127127,0,116475,4074159,7167222,0,429754,264025,7923,0,0,0,157806,0,3048,1771
2023,17553932,3083781,1317414,0,1319583,4699088,7134066,0,575661,324944,55955,0,0,0,194762,0,3642,2358
2024,21693577,5316914,2872526,0,379815,5719482,7404840,0,890042,461194,151390,0,0,0,277458,0,4672,3385
2025,30933558,10013513,3564498,0,2354690,7374977,7625880,0,1264484,725136,104161,0,0,0,435187,0,6871,5588
2026,17839779,4894975,1837557,0,353791,5030995,5722461,0,731238,381958,119823,0,0,0,229457,0,5522,4238
2027,33456734,9869109,7427712,0,799172,7613289,7747452,0,874475,391920,246049,0,0,0,236506,0,6982,5700
2028,260968,169441,65319,0,26208,0,0,0,32178,16210,6274,0,0,0,9694,0,72,27
2029,12644737,1871932,783888,0,241451,3337306,6410160,0,327861,180920,38615,0,0,0,108326,0,2562,1382
2030,24669255,7070299,3480990,0,293914,6358426,7465626,0,889396,543320,20422,0,0,0,325654,0,5410,4118
2031,29001471,7512126,6139660,0,1042477,6703432,7603776,0,1080472,570666,166800,0,0,0,343006,0,6249,4898
2032,30402634,8611156,4487208,0,2453761,7290941,7559568,0,1115154,697379,0,0,0,0,417775,0,6647,5353
2033,30584847,9994949,4221653,0,1127325,7587410,7653510,0,1451488,843127,102361,0,0,0,506000,0,7007,5721
2034,25263038,8284872,3885528,0,316060,6209947,6566631,0,1427906,714188,283751,0,0,0,429967,0,6894,5611
2035,1118973,361939,211380,0,0,524429,21225,0,73167,40624,8553,0,0,0,23990,0,337,138
2036,187315,120503,66812,0,0,0,0,0,32638,15374,8115,0,0,0,9149,0,55,20
2037,14069751,1987059,943171,0,440759,3909567,6789195,0,437021,239506,53967,0,0,0,143548,0,3148,1903
2038,31015460,8518539,4120166,0,3992724,7035404,7348627,0,1142056,693373,33291,0,0,0,415392,0,7377,6095
2039,18286675,3724109,2052088,0,121192,5045232,7344054,0,473890,238670,91793,0,0,0,143427,0,3734,2450
2040,2028,1522,456,0,50,0,0,0,149,72,39,0,0,0,38,0,2,1
2041,10087521,1496538,818107,0,151118,2167596,5454162,0,227685,130442,19224,0,0,0,78019,0,2026,1020
2042,29192810,9868278,4403143,0,202979,7236206,7482204,0,1735206,941898,227086,0,0,0,566222,0,6925,5637
2043,11613550,1876081,1068786,0,220676,3170527,5277480,0,394529,194818,82835,0,0,0,116876,0,2569,1508
2044,19041099,3903449,2622354,0,134308,5053512,7327476,0,697955,308969,202586,0,0,0,186400,0,3953,2644
2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,28026101,6752221,5152769,0,2165640,6473267,7482204,0,1059269,617909,70763,0,0,0,370597,0,6048,4764
2048,22793911,5689036,2739980,0,706460,6181757,7476678,0,993071,575346,72574,0,0,0,345151,0,5023,3732
2049,2884301,718101,253072,0,15843,1388893,508392,0,180755,103084,16329,0,0,0,61342,0,651,314
2050,15197521,3269353,1780372,0,50877,4009405,6087514,0,618356,378153,14010,0,0,0,226193,0,4198,2913
2051,11413951,1482275,1137307,0,11021,2943348,5840000,0,322251,200985,1155,0,0,0,120111,0,2782,1498
2052,28932734,8497631,3872282,0,1816980,7191799,7554042,0,1008429,529654,160328,0,0,0,318447,0,6171,4838
2053,16600429,4100451,1724090,0,343483,4739962,5692443,0,718280,365070,133825,0,0,0,219385,0,4915,3627
2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,22326712,5040380,2122277,0,1576063,6133418,7454574,0,748486,468148,0,0,0,0,280338,0,4755,3468
2056,22881991,6309120,3467474,0,2032335,5316634,5756428,0,1081116,504547,272569,0,0,0,304000,0,6831,5502
2057,919552,241188,120376,0,0,492876,65112,0,48633,22288,13174,0,0,0,13171,0,405,160
2058,31032,22503,8529,0,0,0,0,0,6589,3229,1729,0,0,0,1631,0,10,4
2059,15417310,2090273,1700203,0,924132,3833884,6868818,0,260125,112412,80143,0,0,0,67570,0,2984,1749
2060,89422,64059,25363,0,0,0,0,0,22780,10144,6634,0,0,0,6002,0,38,14
2061,2288222,432769,329556,0,160642,1013424,351831,0,66754,36016,9506,0,0,0,21232,0,510,233
2062,24588307,5896595,3189245,0,1313054,6740365,7449048,0,1047402,508328,232881,0,0,0,306193,0,5295,4010
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,31949076,8284169,5225359,0,3877530,7002450,7559568,0,1043570,578223,118191,0,0,0,347156,0,6761,5477
2065,299107,221035,77421,0,651,0,0,0,74668,44489,3753,0,0,0,26426,0,137,52
2066,17595437,3187356,2157518,0,377983,4652842,7219738,0,880195,395885,245371,0,0,0,238939,0,3900,2613
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,2828,1510,948,0,370,0,0,0,116,76,0,0,0,0,40,0,2,1
2071,23264788,4936038,3407398,0,1522710,5955120,7443522,0,930297,487484,149771,0,0,0,293042,0,4947,3661
2072,12402450,1550859,1582471,0,30106,3142413,6096601,0,522566,216976,174721,0,0,0,130869,0,3005,1730
2073,6986874,984352,643123,0,52845,1696860,3609694,0,261845,124037,63538,0,0,0,74270,0,2295,1218
2074,12158319,1974700,1209477,0,13442,3281068,5679632,0,497030,191962,188932,0,0,0,116136,0,3179,1907
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,6565711,1220931,855634,0,315723,1846934,2326489,0,234187,97340,78558,0,0,0,58289,0,5600,4316
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,3637635,409120,280426,0,69386,913663,1965040,0,90499,52676,6967,0,0,0,30856,0,2113,1050
2081,13762403,2368253,1569847,0,227894,3780984,5815425,0,571106,294375,100147,0,0,0,176584,0,3865,2567
2082,2641979,365871,320180,0,585,1072472,882871,0,83253,36029,25949,0,0,0,21275,0,932,383
2083,1890197,395094,268327,0,5108,908117,313551,0,95406,50709,14748,0,0,0,29949,0,561,244
2084,1307206,114519,134250,0,47468,338587,672382,0,12955,8469,0,0,0,0,4486,0,2331,1219
2085,641529,44086,59560,0,3042,184103,350738,0,6755,4456,182,0,0,0,2117,0,2207,1031
2086,5485477,735691,749098,0,388694,1368809,2243185,0,144532,61830,45966,0,0,0,36736,0,3795,2494
2087,3891757,572447,569737,0,0,1460035,1289538,0,145650,55596,56834,0,0,0,33220,0,940,406
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,701374,177078,243542,0,570,267374,12810,0,41805,21071,8393,0,0,0,12341,0,334,136
2090,327411,95397,74533,0,16284,141197,0,0,31615,14195,9006,0,0,0,8414,0,288,113
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,16773,2689,14084,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13
