"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2037,7568,7568,7578,6373,15859238,14069751,1789487,670940,437021,681526,4420,163,4257,4470,205,4265,1541437,2037,14069751,1987059,943171,0,440759,3909567,6789195,0,437021,239506,53967,0,0,0,143548,0,3148,1903
2038,7568,7568,7578,6322,37501648,31015460,6486188,3709380,1142056,1634752,191,191,0,227,227,0,3267424,2038,31015460,8518539,4120166,0,3992724,7035404,7348627,0,1142056,693373,33291,0,0,0,415392,0,7377,6095
2039,7568,7568,7578,6329,20634084,18286675,2347409,447705,473890,1425814,3834,165,3669,3879,202,3677,0,2039,18286675,3724109,2052088,0,121192,5045232,7344054,0,473890,238670,91793,0,0,0,143427,0,3734,2450
2040,7568,7568,7578,7576,3450,2028,1422,152,149,1121,7566,30,7536,7575,33,7542,7602,2040,2028,1522,456,0,50,0,0,0,149,72,39,0,0,0,38,0,2,1
2041,7568,7568,7578,6582,11195676,10087521,1108155,130210,227685,750260,5542,108,5434,5562,121,5441,0,2041,10087521,1496538,818107,0,151118,2167596,5454162,0,227685,130442,19224,0,0,0,78019,0,2026,1020
2042,7568,7568,7578,6319,38267550,29192810,9074740,5512286,1735206,1827248,643,192,451,682,229,453,0,2042,29192810,9868278,4403143,0,202979,7236206,7482204,0,1735206,941898,227086,0,0,0,566222,0,6925,5637
2043,7568,7568,7578,6529,13147423,11613550,1533873,332433,394529,806911,4999,132,4867,5021,146,4875,1052743,2043,11613550,1876081,1068786,0,220676,3170527,5277480,0,394529,194818,82835,0,0,0,116876,0,2569,1508
2044,7568,7568,7578,6307,21844278,19041099,2803179,858082,697955,1247142,3615,161,3454,3663,202,3461,0,2044,19041099,3903449,2622354,0,134308,5053512,7327476,0,697955,308969,202586,0,0,0,186400,0,3953,2644
2045,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,32,7546,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,7568,7568,7578,7578,0,0,0,0,0,0,7568,38,7530,7578,40,7538,0,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,7568,7568,7578,6322,33421248,28026101,5395147,2869742,1059269,1466136,1520,192,1328,1558,228,1330,0,2047,28026101,6752221,5152769,0,2165640,6473267,7482204,0,1059269,617909,70763,0,0,0,370597,0,6048,4764
2048,7568,7568,7578,6320,27757098,22793911,4963187,2317361,993071,1652755,2545,185,2360,2588,222,2366,0,2048,22793911,5689036,2739980,0,706460,6181757,7476678,0,993071,575346,72574,0,0,0,345151,0,5023,3732
2049,7568,7568,7578,7242,3597426,2884301,713125,203268,180755,329102,6917,83,6834,6928,87,6841,0,2049,2884301,718101,253072,0,15843,1388893,508392,0,180755,103084,16329,0,0,0,61342,0,651,314
2050,7568,7568,7578,6324,18318314,15197521,3120793,1433024,618356,1069413,3370,160,3210,3411,194,3217,4896039,2050,15197521,3269353,1780372,0,50877,4009405,6087514,0,618356,378153,14010,0,0,0,226193,0,4198,2913
2051,7568,7568,7578,6336,12853624,11413951,1439673,478583,322251,638839,4786,137,4649,4838,181,4657,2530961,2051,11413951,1482275,1137307,0,11021,2943348,5840000,0,322251,200985,1155,0,0,0,120111,0,2782,1498
2052,7568,7568,7578,6283,34094662,28932734,5161928,2237265,1008429,1916234,1397,186,1211,1445,232,1213,6284,2052,28932734,8497631,3872282,0,1816980,7191799,7554042,0,1008429,529654,160328,0,0,0,318447,0,6171,4838
2053,7568,7568,7578,6321,19907425,16600429,3306996,1319322,718280,1269394,2653,190,2463,2694,226,2468,7274139,2053,16600429,4100451,1724090,0,343483,4739962,5692443,0,718280,365070,133825,0,0,0,219385,0,4915,3627
2054,7568,7568,7578,7578,0,0,0,0,0,0,7568,26,7542,7578,30,7548,0,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,7568,7568,7578,6322,26276130,22326712,3949418,1787095,748486,1413837,2813,183,2630,2854,218,2636,0,2055,22326712,5040380,2122277,0,1576063,6133418,7454574,0,748486,468148,0,0,0,0,280338,0,4755,3468
2056,7568,7568,7578,6285,27690307,22881991,4808316,2414468,1081116,1312732,737,182,555,783,228,555,10081634,2056,22881991,6309120,3467474,0,2032335,5316634,5756428,0,1081116,504547,272569,0,0,0,304000,0,6831,5502
2057,7568,7568,7578,7326,1102980,919552,183428,10330,48633,124465,7163,93,7070,7166,95,7071,1140676,2057,919552,241188,120376,0,0,492876,65112,0,48633,22288,13174,0,0,0,13171,0,405,160
2058,7568,7568,7578,7571,55260,31032,24228,3648,6589,13991,7558,14,7544,7567,17,7550,0,2058,31032,22503,8529,0,0,0,0,0,6589,3229,1729,0,0,0,1631,0,10,4
2059,7568,7568,7578,6378,16477120,15417310,1059810,117315,260125,682370,4584,158,4426,4629,197,4432,12464,2059,15417310,2090273,1700203,0,924132,3833884,6868818,0,260125,112412,80143,0,0,0,67570,0,2984,1749
2060,7568,7568,7578,7555,161310,89422,71888,15784,22780,33324,7530,53,7477,7541,57,7484,48678,2060,89422,64059,25363,0,0,0,0,0,22780,10144,6634,0,0,0,6002,0,38,14
2061,7568,7568,7578,7288,2580146,2288222,291924,22542,66754,202628,7058,69,6989,7055,57,6998,239395,2061,2288222,432769,329556,0,160642,1013424,351831,0,66754,36016,9506,0,0,0,21232,0,510,233
2062,7568,7568,7578,6323,29260170,24588307,4671863,2151291,1047402,1473170,2273,199,2074,2313,236,2077,0,2062,24588307,5896595,3189245,0,1313054,6740365,7449048,0,1047402,508328,232881,0,0,0,306193,0,5295,4010
2063,7568,7568,7578,7578,0,0,0,0,0,0,7568,26,7542,7578,32,7546,0,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,7568,7568,7578,6322,37316836,31949076,5367760,3009767,1043570,1314423,807,194,613,845,229,616,44450,2064,31949076,8284169,5225359,0,3877530,7002450,7559568,0,1043570,578223,118191,0,0,0,347156,0,6761,5477
2065,7568,7568,7578,7493,589346,299107,290239,103924,74668,111647,7431,55,7376,7441,61,7380,167716,2065,299107,221035,77421,0,651,0,0,0,74668,44489,3753,0,0,0,26426,0,137,52
2066,7568,7568,7578,6324,20699799,17595437,3104362,1419586,880195,804581,3668,172,3496,3711,208,3503,853579,2066,17595437,3187356,2157518,0,377983,4652842,7219738,0,880195,395885,245371,0,0,0,238939,0,3900,2613
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,40,7538,0,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,33,7545,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,15,7563,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,7568,7568,7578,7576,4420,2828,1592,404,116,1072,7566,45,7521,7575,48,7527,6632,2070,2828,1510,948,0,370,0,0,0,116,76,0,0,0,0,40,0,2,1
2071,7568,7568,7578,6323,27337122,23264788,4072334,2083286,930297,1058751,2621,201,2420,2662,237,2425,0,2071,23264788,4936038,3407398,0,1522710,5955120,7443522,0,930297,487484,149771,0,0,0,293042,0,4947,3661
2072,7568,7568,7578,6342,13965015,12402450,1562565,595791,522566,444208,4563,143,4420,4612,184,4428,2648295,2072,12402450,1550859,1582471,0,30106,3142413,6096601,0,522566,216976,174721,0,0,0,130869,0,3005,1730
2073,7568,7568,7578,6519,7906370,6986874,919496,282473,261845,375178,5273,124,5149,5301,148,5153,4798185,2073,6986874,984352,643123,0,52845,1696860,3609694,0,261845,124037,63538,0,0,0,74270,0,2295,1218
2074,7568,7568,7578,6347,13754433,12158319,1596114,339120,497030,759964,4389,152,4237,4440,195,4245,3827562,2074,12158319,1974700,1209477,0,13442,3281068,5679632,0,497030,191962,188932,0,0,0,116136,0,3179,1907
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,47,7531,0,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,33,7545,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,14,7554,7578,15,7563,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,7568,7568,7578,6322,7455737,6565711,890026,360883,234187,294956,1968,200,1768,2006,234,1772,23560796,2078,6565711,1220931,855634,0,315723,1846934,2326489,0,234187,97340,78558,0,0,0,58289,0,5600,4316
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,18,7550,7578,23,7555,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,7568,7568,7578,6529,4004227,3637635,366592,127396,90499,148697,5455,123,5332,5479,140,5339,7711336,2080,3637635,409120,280426,0,69386,913663,1965040,0,90499,52676,6967,0,0,0,30856,0,2113,1050
2081,7568,7568,7578,6315,16031025,13762403,2268622,959936,571106,737580,3703,170,3533,3748,209,3539,5346614,2081,13762403,2368253,1569847,0,227894,3780984,5815425,0,571106,294375,100147,0,0,0,176584,0,3865,2567
2082,7568,7568,7578,7045,2925388,2641979,283409,34751,83253,165405,6636,122,6514,6662,143,6519,2233134,2082,2641979,365871,320180,0,585,1072472,882871,0,83253,36029,25949,0,0,0,21275,0,932,383
2083,7568,7568,7578,7259,2250089,1890197,359892,74089,95406,190397,7007,60,6947,7015,60,6955,851554,2083,1890197,395094,268327,0,5108,908117,313551,0,95406,50709,14748,0,0,0,29949,0,561,244
2084,7568,7568,7578,6485,1376057,1307206,68851,22216,12955,33680,5237,137,5100,5266,163,5103,11557958,2084,1307206,114519,134250,0,47468,338587,672382,0,12955,8469,0,0,0,0,4486,0,2331,1219
2085,7568,7568,7578,6435,677322,641529,35793,15243,6755,13795,5361,119,5242,5404,160,5244,11575202,2085,641529,44086,59560,0,3042,184103,350738,0,6755,4456,182,0,0,0,2117,0,2207,1031
2086,7568,7568,7578,6313,5958881,5485477,473404,207147,144532,121725,3773,176,3597,3819,216,3603,15074305,2086,5485477,735691,749098,0,388694,1368809,2243185,0,144532,61830,45966,0,0,0,36736,0,3795,2494
2087,7568,7568,7578,7060,4334216,3891757,442459,56312,145650,240497,6628,86,6542,6654,106,6548,863840,2087,3891757,572447,569737,0,0,1460035,1289538,0,145650,55596,56834,0,0,0,33220,0,940,406
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,38,7530,7578,41,7537,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,7568,7568,7578,7372,857871,701374,156497,26324,41805,88368,7234,60,7174,7236,56,7180,990777,2089,701374,177078,243542,0,570,267374,12810,0,41805,21071,8393,0,0,0,12341,0,334,136
2090,7568,7568,7578,7399,425338,327411,97927,29185,31615,37127,7280,66,7214,7286,64,7222,1166150,2090,327411,95397,74533,0,16284,141197,0,0,31615,14195,9006,0,0,0,8414,0,288,113
2091,7568,7568,7578,7569,0,0,0,0,0,0,7553,44,7509,7564,48,7516,82890,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,35,7543,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,36,7542,0,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,22,7556,0,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,48,7520,7578,53,7525,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,46,7532,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,40,7538,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,36,7542,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,7568,6790,7578,6783,58914,16773,0,0,0,0,6757,101,6656,6770,111,6659,3692364,2099,16773,2689,14084,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13
