"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,13061865,2483670,1330000,0,396255,3509168,5342772,0,478473,227501,114236,0,0,0,136736,0,3643,2363
2011,12891408,2311468,1181279,0,35300,3732031,5631330,0,365939,162462,105778,0,0,0,97699,0,3424,2141
2012,12126407,1660631,836938,0,470520,3123926,6034392,0,250392,108293,77052,0,0,0,65047,0,2377,1262
2013,6196530,671654,256552,0,530810,1974514,2763000,0,72919,45923,0,0,0,0,26996,0,1189,519
2014,32913087,6838264,4988548,0,7087890,6510655,7487730,0,676812,423441,0,0,0,0,253371,0,6613,5277
2015,1288381,120943,198428,0,7249,372162,589599,0,20613,12883,868,0,0,0,6862,0,5019,3691
2016,12935117,2518823,2206894,0,604179,3028381,4576840,0,303105,187830,3379,0,0,0,111896,0,4283,2986
2017,15496065,3792513,1685359,0,842175,4185787,4990231,0,711733,425911,30723,0,0,0,255099,0,5274,3991
2018,31554817,7510669,4704593,0,5340304,6621423,7377828,0,1057217,624914,57759,0,0,0,374544,0,6726,5436
2019,9231218,1987233,1758223,0,263579,2232779,2989404,0,309773,143356,80968,0,0,0,85449,0,6299,4993
2020,9076145,1211372,578973,0,167550,2365890,4752360,0,160993,100549,642,0,0,0,59802,0,1797,849
2021,9898073,1549464,606906,0,264387,2360240,5117076,0,405358,188468,103621,0,0,0,113269,0,2048,1057
2022,9167548,1793043,612980,0,256355,2355144,4150026,0,368140,175493,87210,0,0,0,105437,0,1908,1034
2023,17147676,3429894,1968137,0,82334,4533245,7134066,0,594464,186983,293653,0,0,0,113828,0,3469,2199
2024,13790225,1624308,1191480,0,798171,3390338,6785928,0,143926,58815,49888,0,0,0,35223,0,2614,1395
2025,19799796,3942691,1557322,0,1185072,5737501,7377210,0,529112,240416,143730,0,0,0,144966,0,4017,2731
2026,32255806,9737570,7241437,0,581479,7146804,7548516,0,2018767,505356,1200938,0,0,0,312473,0,6911,5628
2027,5982200,767869,487280,0,100785,1874318,2751948,0,174147,73437,56807,0,0,0,43903,0,1190,514
2028,10283915,1502147,763083,0,426875,2491312,5100498,0,262061,90378,117037,0,0,0,54646,0,2022,1032
2029,3544178,462777,217829,0,164221,1202489,1496862,0,93495,40093,29560,0,0,0,23842,0,1065,472
2030,18726233,2417946,1555879,0,2629123,4784757,7338528,0,395663,186454,97389,0,0,0,111820,0,3658,2372
2031,14951237,3223797,2031263,0,524729,3948873,5222575,0,760074,375044,159496,0,0,0,225534,0,4627,3339
2032,20335523,4605855,2364835,0,527122,5471553,7366158,0,756848,364822,172389,0,0,0,219637,0,4289,3006
