"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2078,8791642,1130495,619524,0,160295,2206332,4674996,0,294985,130691,85551,0,0,0,78743,0,1770,834
2079,4065262,516220,344878,0,11819,988691,2203654,0,119532,44472,48629,0,0,0,26431,0,1879,888
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,3304,2240,508,0,556,0,0,0,414,128,220,0,0,0,66,0,2,0
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,8874010,1118687,498957,0,182340,2429798,4644228,0,305623,146430,71442,0,0,0,87751,0,2796,1531
2084,15526922,2520053,1673525,0,14391,4157257,7161696,0,617318,235724,238992,0,0,0,142602,0,3167,1892
2085,170298,111346,52388,0,6564,0,0,0,42605,10276,26085,0,0,0,6244,0,47,17
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,7652162,892795,361385,0,168010,2150287,4079685,0,195039,104923,27482,0,0,0,62634,0,2709,1427
2091,4122707,557274,355566,0,0,1745117,1464750,0,186339,46767,111065,0,0,0,28507,0,862,328
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,4785883,575654,408457,0,40772,1948472,1812528,0,103317,46663,28876,0,0,0,27778,0,936,340
2095,5358,4280,1032,0,46,0,0,0,1123,266,715,0,0,0,142,0,2,1
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,11899182,1646940,755963,0,111167,3277306,6107806,0,364057,180894,74676,0,0,0,108487,0,2733,1494
2098,4253287,433288,308784,0,14394,1347934,2148887,0,111406,51552,29279,0,0,0,30575,0,1312,535
2099,46024,12444,33580,0,0,0,0,0,0,0,0,0,0,0,0,0,59,24
