"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,35596584,8980851,7983268,0,2934014,7934421,7764030,0,712733,442334,5647,0,0,0,264752,0,7312,6030
2011,17823229,3512626,1383987,0,577886,5048884,7299846,0,454539,212618,113907,0,0,0,128014,0,3590,2307
2012,34920605,9488350,3514602,0,6355377,7903240,7659036,0,886142,554248,0,0,0,0,331894,0,7270,5987
2013,23965145,6477871,2691029,0,799771,6508744,7487730,0,643573,402576,0,0,0,0,240997,0,5044,3717
2014,26620566,7816708,3774926,0,817010,6735244,7476678,0,840853,525879,0,0,0,0,314974,0,5749,4412
2015,18867064,5458508,1831044,0,1157447,5057204,5362861,0,908080,471985,152440,0,0,0,283655,0,6317,5011
2016,20623247,4464509,1833278,0,1034893,5869149,7421418,0,576455,358633,3130,0,0,0,214692,0,4294,3006
2017,25664513,6051267,3113176,0,4691194,5189176,6619700,0,798551,448418,81298,0,0,0,268835,0,5739,4452
2018,38417193,10725565,5320803,0,7836467,7052154,7482204,0,426407,259621,11741,0,0,0,155045,0,7369,6087
2019,8690453,1885985,1025741,0,479391,2322788,2976548,0,284533,134686,69661,0,0,0,80186,0,7017,5718
2020,23366640,4899340,1983853,0,2704082,6324791,7454574,0,835088,416637,167793,0,0,0,250658,0,4857,3570
2021,32217460,9489356,4547620,0,3257217,7391329,7531938,0,1271992,795423,0,0,0,0,476569,0,7168,5886
2022,40355439,8604001,3946248,0,13007615,7282215,7515360,0,33856,21541,55,0,0,0,12260,0,7340,6008
2023,19281153,3746943,2366006,0,738844,5007942,7421418,0,473691,286096,16417,0,0,0,171178,0,3928,2609
2024,30206018,9092102,5074704,0,1578443,6845941,7614828,0,1375863,860345,0,0,0,0,515518,0,6914,5668
2025,31089159,10137556,5202790,0,750985,7521150,7476678,0,1468034,675963,384181,0,0,0,407890,0,6909,5606
2026,29218994,8743808,4705745,0,1161063,7131700,7476678,0,989860,484645,213274,0,0,0,291941,0,6215,4932
2027,18194996,3010940,1399242,0,1440256,4983926,7360632,0,402415,227009,39494,0,0,0,135912,0,3628,2344
2028,33353906,10792107,6931220,0,455329,7604630,7570620,0,1285623,538464,421331,0,0,0,325828,0,7227,5946
2029,7717330,973559,344047,0,351880,1934733,4113111,0,161989,101588,0,0,0,0,60401,0,1963,977
2030,33816226,9149198,7292755,0,2792196,7083295,7498782,0,837218,419343,165563,0,0,0,252312,0,6909,5580
2031,31813537,10076543,3833177,0,2305541,7994500,7603776,0,1611734,645510,574983,0,0,0,391241,0,6978,5696
2032,12917857,1959012,999035,0,456829,3313861,6189120,0,274514,152974,30015,0,0,0,91525,0,2568,1427
2033,30521012,7618230,4098778,0,3833904,7344220,7625880,0,1324465,621042,329049,0,0,0,374374,0,6646,5360
2034,25290749,7078386,3151048,0,866677,6723486,7471152,0,1203032,614126,219405,0,0,0,369501,0,5674,4389
2035,15127009,2494731,1312466,0,532437,3846719,6940656,0,479048,282624,27414,0,0,0,169010,0,3115,1869
2036,32844517,7789010,4170850,0,5939829,7468150,7476678,0,1267734,789112,5942,0,0,0,472680,0,7202,5917
2037,31484851,8662122,6290002,0,2361364,6683633,7487730,0,1268836,765329,44690,0,0,0,458817,0,6984,5688
2038,26680253,7519769,2632684,0,2042890,7019284,7465626,0,924258,496476,129380,0,0,0,298402,0,5664,4375
2039,33075586,8902378,7711426,0,2444373,6540731,7476678,0,1479567,834890,143506,0,0,0,501171,0,7385,6045
2040,26035011,7443035,3683702,0,732945,6709703,7465626,0,968631,487006,188580,0,0,0,293045,0,5611,4327
2041,33108856,8926695,6054385,0,3735290,6799762,7592724,0,1060280,663201,0,0,0,0,397079,0,7086,5748
2042,27398008,5897985,2816397,0,3603901,7603047,7476678,0,970469,606923,0,0,0,0,363546,0,5894,4591
2043,23982800,6387440,4413033,0,1528495,5538352,6115480,0,641850,401694,0,0,0,0,240156,0,6779,5445
2044,32892152,9856792,4622532,0,3722630,7224572,7465626,0,1069498,652988,25270,0,0,0,391240,0,7092,5748
2045,24522045,6190388,4213920,0,475330,6154677,7487730,0,670131,383735,56268,0,0,0,230128,0,5140,3815
2046,24856529,7449188,2836388,0,219456,6880345,7471152,0,1495658,621583,497800,0,0,0,376275,0,5574,4288
2047,21669419,5274562,1613376,0,1023636,6369583,7388262,0,888230,510503,71423,0,0,0,306304,0,4713,3429
2048,11723515,2440777,1451631,0,1133796,3004984,3692327,0,395369,247654,0,0,0,0,147715,0,6067,4783
2049,23495722,5320584,3245735,0,1254051,6198674,7476678,0,875584,529321,29203,0,0,0,317060,0,5059,3721
2050,15698311,2905555,1255937,0,71840,4314335,7150644,0,497438,219134,146332,0,0,0,131972,0,3208,1934
2051,26133042,6086215,2446903,0,3703993,6463461,7432470,0,314693,193786,5166,0,0,0,115741,0,5046,3760
2052,19898134,4100706,1891405,0,1299289,5190842,7415892,0,537100,329961,9788,0,0,0,197351,0,4100,2793
2053,16089374,3778791,2352193,0,428661,4236768,5292961,0,516286,261434,97960,0,0,0,156892,0,4935,3623
2054,24432737,6011863,3565888,0,767983,6637955,7449048,0,652535,314493,148661,0,0,0,189381,0,5018,3731
2055,11460875,1637664,983576,0,709276,2808939,5321420,0,109116,68200,625,0,0,0,40291,0,2954,1705
2056,34550129,10591510,8288222,0,540165,7515404,7614828,0,917123,468239,167306,0,0,0,281578,0,7248,5954
2057,152597,82258,45671,0,24668,0,0,0,12753,5691,3722,0,0,0,3340,0,39,15
2058,9453993,1322553,554811,0,86970,2339427,5150232,0,182198,81988,51052,0,0,0,49158,0,1857,866
2059,10370377,1615639,673057,0,365576,2527191,5188914,0,214388,107190,43120,0,0,0,64078,0,2054,1070
2060,5803007,676140,366867,0,233572,1840792,2685636,0,75468,37634,15487,0,0,0,22347,0,1115,491
2061,20675140,4914987,1856610,0,591651,5922124,7389768,0,638027,353164,72935,0,0,0,211928,0,4488,3201
2062,34145864,9688282,6257977,0,2772034,7724327,7703244,0,1361832,584735,423705,0,0,0,353392,0,7270,5988
2063,30583625,9338123,4877994,0,1302583,7461149,7603776,0,1008849,577808,84303,0,0,0,346738,0,6616,5331
2064,14422122,2076434,1071616,0,123242,3978082,7172748,0,396587,240390,12473,0,0,0,143724,0,2936,1662
2065,23687253,6086605,3298647,0,581563,6260338,7460100,0,791822,470361,39463,0,0,0,281998,0,5104,3817
2066,29310877,8376616,5834913,0,562633,7037933,7498782,0,982825,361229,402192,0,0,0,219404,0,6088,4801
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,16488704,2746394,1895875,0,1513151,4066509,6266775,0,497993,222962,140905,0,0,0,134126,0,4381,3102
2069,26624199,4487057,2500649,0,5647076,6545895,7443522,0,143673,88534,2578,0,0,0,52561,0,4948,3661
2070,28941536,8298342,4799348,0,1067912,7282678,7493256,0,1110954,437124,408929,0,0,0,264901,0,6108,4776
2071,6841540,838575,778418,0,66783,1886372,3271392,0,86307,46178,12693,0,0,0,27436,0,1318,572
2072,374215,229376,141308,0,3531,0,0,0,42774,16069,17097,0,0,0,9608,0,96,39
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,19793651,3622914,3135783,0,694458,4808558,7531938,0,453954,200114,133324,0,0,0,120516,0,3942,2659
2075,181021,65647,32446,0,4856,74888,3184,0,12754,4271,5951,0,0,0,2532,0,280,116
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,21935105,4048478,1530775,0,2757555,6160301,7437996,0,439850,275351,0,0,0,0,164499,0,4399,3110
2078,24340637,6376654,2465559,0,1111132,6910614,7476678,0,857807,518134,29102,0,0,0,310571,0,5262,3966
2079,28361561,6741701,3771192,0,3980328,6408240,7460100,0,873289,513381,52252,0,0,0,307656,0,5933,4639
2080,23007471,6329217,3844318,0,775804,5666736,6391396,0,1194333,611295,215290,0,0,0,367748,0,6400,5114
2081,10563819,1612494,982502,0,23387,2782902,5162534,0,256894,134726,41598,0,0,0,80570,0,2911,1663
2082,24575162,4382332,1509333,0,4854760,6390741,7437996,0,301816,163331,40849,0,0,0,97636,0,4696,3400
2083,21853378,5470208,3221902,0,300398,5903072,6957798,0,1009800,531387,158929,0,0,0,319484,0,5327,4040
2084,8925979,976170,643869,0,448310,2243420,4614210,0,66810,42123,0,0,0,0,24687,0,1680,749
2085,15893359,2515898,1322586,0,266751,4538012,7250112,0,517201,245428,124178,0,0,0,147595,0,3231,1939
2086,16195296,3039489,1137420,0,49405,4774130,7194852,0,711917,359531,136247,0,0,0,216139,0,3442,2165
2087,5632696,681617,344156,0,2955,2073060,2530908,0,152206,66930,45104,0,0,0,40172,0,1115,447
2088,20082976,4119312,2506079,0,686276,5368548,7402761,0,872147,378902,264448,0,0,0,228797,0,4314,3031
2089,25261710,6558188,3359851,0,1791801,6390128,7161742,0,827961,517788,169,0,0,0,310004,0,5861,4574
2090,14394718,2314875,919880,0,13763,4012134,7134066,0,509973,180078,220516,0,0,0,109379,0,2897,1615
2091,8087012,1052650,539295,0,150366,2222305,4122396,0,227096,123578,29593,0,0,0,73925,0,1625,759
2092,27093753,7425117,3494032,0,1488199,7132363,7554042,0,973593,495645,179615,0,0,0,298333,0,5788,4505
2093,11399115,1958765,740727,0,69203,3463985,5166435,0,338026,174544,58902,0,0,0,104580,0,3384,2099
2094,16524276,2861764,1157305,0,671476,4710717,7123014,0,415908,215644,70781,0,0,0,129483,0,3328,2055
2095,14447429,2986385,1070634,0,2629691,3607741,4152978,0,336648,184662,41663,0,0,0,110323,0,5744,4461
2096,5853388,674314,566524,0,209400,1894346,2508804,0,70157,43778,567,0,0,0,25812,0,1121,456
2097,17004801,2694291,1392108,0,851977,4832891,7233534,0,416036,257930,3903,0,0,0,154203,0,3439,2144
2098,20756700,5002050,1787172,0,750265,5795795,7421418,0,730230,456193,876,0,0,0,273161,0,4457,3110
2099,177863,59366,117472,0,1025,0,0,0,0,0,0,0,0,0,0,0,281,226
