"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6305,33267295,26997588,6269707,3247651,1068898,1953158,184,184,0,227,227,0,7554091,2010,26997588,8580669,5179788,0,2237822,5116332,5882977,0,1068898,641583,42946,0,0,0,384369,0,7384,6078
2011,7568,7568,7578,6310,26191589,20160712,6030877,3718320,1102817,1209740,186,186,0,226,226,0,14636655,2011,20160712,6590057,2815203,0,1887539,4273842,4594071,0,1102817,634328,88089,0,0,0,380400,0,7382,6084
2012,7568,7568,7578,6322,40174020,32920253,7253767,3774630,1372373,2106764,298,191,107,334,227,107,0,2012,32920253,10402851,4617153,0,3198911,7290972,7410366,0,1372373,735583,194578,0,0,0,442212,0,7270,5988
2013,7568,7568,7578,6322,40770828,34571713,6199115,2039809,1387963,2771343,190,190,0,226,226,0,0,2013,34571713,11581250,6516797,0,1073130,7868598,7531938,0,1387963,491748,597043,0,0,0,299172,0,7378,6096
2014,7568,7568,7578,7577,11052,6000,5052,756,698,3598,7566,75,7491,7577,80,7497,0,2014,6000,4868,1132,0,0,0,0,0,698,347,189,0,0,0,162,0,2,0
2015,7568,7568,7578,6322,36466113,27872146,8593967,5443087,1986763,1164117,190,190,0,226,226,0,4311953,2015,27872146,9050289,2460019,0,2484187,6875955,7001696,0,1986763,934614,488372,0,0,0,563777,0,7378,6096
2016,7568,7568,7578,6422,11313553,9953875,1359678,283595,230865,845218,4160,158,4002,4207,203,4004,7545424,2016,9953875,2025952,1006938,0,179692,2570131,4171162,0,230865,144676,0,0,0,0,86189,0,3408,2215
2017,7568,7568,7578,6956,4260010,3868730,391280,39753,113997,237530,6405,99,6306,6432,117,6315,2177732,2017,3868730,544066,245591,0,136093,1421876,1521104,0,113997,47464,38095,0,0,0,28438,0,1163,524
2018,7568,7568,7578,6277,40748724,32417362,8331362,4647100,1754816,1929446,194,184,10,237,227,10,0,2018,32417362,10634771,5396953,0,2383347,6801913,7200378,0,1754816,846374,398408,0,0,0,510034,0,7374,6040
2019,7568,7568,7578,7034,11194633,9873668,1320965,238568,311179,771218,3830,141,3689,3875,180,3695,9491849,2019,9873668,2241236,1115188,0,46388,2593566,3877290,0,311179,124093,112291,0,0,0,74795,0,3738,3159
2020,7568,7568,7578,7381,1867788,1670318,197470,131,46242,151097,7230,78,7152,7232,72,7160,0,2020,1670318,454706,309107,0,107766,743479,55260,0,46242,16708,19529,0,0,0,10005,0,338,149
2021,7568,7568,7578,7434,1337292,1137693,199599,1298,47602,150699,7326,45,7281,7337,49,7288,0,2021,1137693,344744,155706,0,93258,527407,16578,0,47602,20229,15448,0,0,0,11925,0,242,97
2022,7568,7568,7578,6858,7299846,6561584,738262,109251,200931,428080,6247,89,6158,6268,104,6164,0,2022,6561584,923264,298016,0,170026,1771788,3398490,0,200931,97000,45842,0,0,0,58089,0,1321,590
