"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2065,14481476,2278962,960528,0,216259,3924817,7100910,0,538083,235050,161320,0,0,0,141713,0,2970,1704
2066,17620685,3571720,1552512,0,175347,5054416,7266690,0,717929,322294,201256,0,0,0,194379,0,3698,2420
2067,209031,105075,83569,0,20387,0,0,0,26171,6140,16343,0,0,0,3688,0,49,19
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,16927177,3014033,1772746,0,91783,4732191,7316424,0,633309,295579,159892,0,0,0,177838,0,3506,2221
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,15800943,2501148,1752597,0,71386,4264382,7211430,0,541144,240338,156042,0,0,0,144764,0,3219,1939
2072,4711425,710185,453061,0,54168,1885945,1608066,0,148945,63015,48090,0,0,0,37840,0,948,404
2073,36383,23581,4930,0,7872,0,0,0,4392,2266,1060,0,0,0,1066,0,10,4
2074,8368111,1024957,445296,0,0,2361012,4536846,0,198778,70794,85098,0,0,0,42886,0,1635,713
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,1161001,440924,169053,0,13971,537053,0,0,73251,45880,229,0,0,0,27142,0,276,111
2078,24701843,5594203,3595049,0,1415560,6603775,7493256,0,1167902,529164,319470,0,0,0,319268,0,5338,4053
2079,2856007,605645,358724,0,147445,1268957,475236,0,114674,49184,36174,0,0,0,29316,0,588,258
2080,7189515,919005,456033,0,0,2178369,3636108,0,237443,105001,69612,0,0,0,62830,0,1445,638
2081,8590442,1253633,676987,0,75243,2398499,4186080,0,253533,122732,57156,0,0,0,73645,0,3006,1735
2082,13443452,1889010,914266,0,457407,3595605,6587164,0,353250,183817,59184,0,0,0,110249,0,2761,1543
2083,9364438,1155433,673578,0,1,2427854,5107572,0,269478,146797,35005,0,0,0,87676,0,2591,1343
2084,20442011,4489356,2827922,0,324243,5395650,7404840,0,729727,323906,210466,0,0,0,195355,0,4252,2965
2085,75283,38852,20635,0,15796,0,0,0,8010,3607,2589,0,0,0,1814,0,20,7
2086,14358536,2169824,1326692,0,5525,3879695,6976800,0,365038,160176,108633,0,0,0,96229,0,2951,1680
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,5208671,620065,436160,0,194361,1465985,2492100,0,98184,39889,34450,0,0,0,23845,0,1517,695
2089,3218228,613560,229611,0,7517,1638108,729432,0,68916,43302,0,0,0,0,25614,0,653,250
2090,9802023,1199620,715780,0,174706,2528332,5183585,0,272679,123550,75049,0,0,0,74080,0,2489,1268
2091,199031,116891,60046,0,22094,0,0,0,41921,22608,5874,0,0,0,13439,0,73,27
2092,9859800,1245553,844258,0,0,2146114,5623875,0,431154,105391,261187,0,0,0,64576,0,2160,1008
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,69212,46035,18823,0,4354,0,0,0,10935,6725,308,0,0,0,3902,0,21,8
2095,10162123,2330614,1316220,0,468168,2658494,3388627,0,513219,247074,117843,0,0,0,148302,0,5202,3883
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,4764,3534,878,0,352,0,0,0,1379,250,997,0,0,0,132,0,2,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,5555,1244,4214,0,97,0,0,0,0,0,0,0,0,0,0,0,6,1
