"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2065,22943541,6167325,2645406,0,197205,6507036,7426569,0,772749,414208,109735,0,0,0,248806,0,4994,3708
2066,12825071,2668870,1315942,0,1272433,3431634,4136192,0,297922,186662,0,0,0,0,111260,0,5534,4248
2067,13208265,1963996,1330139,0,27634,3326462,6560034,0,443234,201211,120933,0,0,0,121090,0,2743,1484
2068,17646901,3278914,1695365,0,378858,5043652,7250112,0,332787,165194,68519,0,0,0,99074,0,3502,2225
2069,9935622,1382486,501240,0,341358,2569523,5141015,0,211901,114109,29760,0,0,0,68032,0,2258,1185
2070,15654029,2590201,1512257,0,283213,4117714,7150644,0,587408,218852,236116,0,0,0,132440,0,3179,1908
2071,23461,14821,5353,0,3287,0,0,0,3539,1907,919,0,0,0,713,0,7,3
2072,10012403,1264570,508825,0,183657,2474091,5581260,0,232906,124124,34329,0,0,0,74453,0,1981,922
2073,21724814,5026418,2710663,0,743657,5789652,7454424,0,925615,429086,237808,0,0,0,258721,0,4664,3377
2074,262911,20437,48231,0,0,85969,108274,0,2225,855,993,0,0,0,377,0,2463,1213
2075,8127268,1210107,555716,0,159963,2095978,4105504,0,216126,124917,16802,0,0,0,74407,0,2482,1342
2076,14293006,2075922,973123,0,168994,3963005,7111962,0,393509,246070,450,0,0,0,146989,0,2912,1604
2077,25444336,6477638,4019831,0,908715,6594630,7443522,0,1000135,424643,318751,0,0,0,256741,0,5354,4052
2078,23659,16265,7394,0,0,0,0,0,5050,2245,1831,0,0,0,974,0,8,3
2079,5094,3056,1234,0,804,0,0,0,898,218,566,0,0,0,114,0,2,1
2080,3140285,618131,242494,0,158771,1358301,762588,0,97228,51804,14597,0,0,0,30827,0,638,273
2081,21178217,4707693,2107071,0,2402505,5449632,6511316,0,581876,296761,106873,0,0,0,178242,0,5074,3788
2082,15659045,2743943,1570161,0,178323,4032552,7134066,0,495067,163804,231685,0,0,0,99578,0,3129,1859
2083,2046229,432527,342961,0,142909,973104,154728,0,39228,17020,12130,0,0,0,10078,0,404,161
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,6416108,707810,482980,0,248215,2114635,2862468,0,111351,47172,36035,0,0,0,28144,0,1235,533
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,9716442,1538516,774015,0,581268,2793014,4029629,0,213978,134067,218,0,0,0,79693,0,3663,2360
