"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2066,7568,7568,7578,7564,127098,91659,35439,1177,9247,25015,7545,27,7518,7556,31,7525,0
2067,7568,7568,7578,6646,8943761,8390044,553717,100131,119107,334479,5933,113,5820,5954,130,5824,91749
2068,7568,7568,7578,6310,31059753,26606970,4452783,1876348,1064870,1511565,1460,189,1271,1505,230,1275,2699130
2069,7568,7568,7578,6348,16771410,14597279,2174131,619850,713040,841241,4533,154,4379,4576,192,4384,0
2070,7568,7568,7578,7463,678034,464356,213678,13024,61114,139540,7380,54,7326,7390,57,7333,360854
2071,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,40,7538,0
2072,7568,7568,7578,7486,839952,546977,292975,81750,72887,138338,7416,43,7373,7427,49,7378,0
2073,7568,7568,7578,6324,20861926,17427229,3434697,1150930,880218,1403549,3312,170,3142,3355,204,3151,2664490
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,47,7521,7578,52,7526,0
2075,7568,7568,7578,7564,49303,36072,13231,42,2563,10626,7545,48,7497,7555,51,7504,77795
2076,7568,7568,7578,6578,11582496,10661458,921038,186975,238140,495923,5472,118,5354,5495,133,5362,0
2077,7568,7568,7578,6493,11737224,10465366,1271858,192139,329402,750317,5444,103,5341,5484,139,5345,0
2078,7568,7568,7578,6500,12289824,11252391,1037433,268609,255205,513619,5344,115,5229,5376,143,5233,0
2079,7568,7568,7578,6697,4724961,4476062,248899,4491,56186,188222,6077,93,5984,6100,106,5994,3533193
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,34,7544,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,35,7543,0
2082,7568,7568,7578,6320,14360939,12653655,1707284,328903,461529,916852,4011,170,3841,4054,206,3848,5317930
2083,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2084,7568,7568,7578,7356,1906470,1598846,307624,5697,130995,170932,7223,40,7183,7222,28,7194,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,3,7575,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,31,7547,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,39,7539,0
2088,7568,7568,7578,6619,9532350,8840350,692000,91979,204261,395760,5843,109,5734,5866,127,5739,0
2089,7568,7568,7578,7572,55260,30553,24707,2193,5615,16899,7558,35,7523,7568,37,7531,0
2090,7568,7568,7578,6805,6536703,6106981,429722,26309,132021,271392,6203,102,6101,6220,108,6112,1011383
2091,7568,7568,7578,7562,143676,92283,51393,7718,21350,22325,7542,50,7492,7552,57,7495,0
2092,7568,7568,7578,7385,1751742,1302690,449052,187446,115131,146475,7251,68,7183,7251,67,7184,0
2093,7568,7568,7578,6354,7922289,7213605,708684,168443,197956,342285,4734,152,4582,4784,193,4591,7772978
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,33,7545,0
2095,7568,7568,7578,6321,27674208,22595315,5078893,2253141,1162609,1663143,2560,194,2366,2600,231,2369,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,25,7553,0
2097,7568,7568,7578,7576,19996,10826,9170,1970,1922,5278,7564,22,7542,7575,25,7550,2108
2098,7568,7568,7578,7567,99468,63165,36303,1676,11880,22747,7550,26,7524,7562,30,7532,0
2099,7568,7545,7578,7552,0,0,0,0,0,0,7545,43,7502,7552,48,7504,0
