"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2066,91659,47322,33830,0,10507,0,0,0,9247,4202,2631,0,0,0,2414,0,23,8
2067,8390044,747095,567885,0,158106,2240454,4676504,0,119107,74281,708,0,0,0,44118,0,1635,692
2068,26606970,6686213,5448405,0,1103716,6285873,7082763,0,1064870,461268,324889,0,0,0,278713,0,6108,4805
2069,14597279,2345316,1172308,0,30917,3953354,7095384,0,713040,283594,257903,0,0,0,171543,0,3035,1772
2070,464356,267378,115627,0,0,81351,0,0,61114,25321,20726,0,0,0,15067,0,188,73
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,546977,268727,142147,0,96599,39504,0,0,72887,43336,3959,0,0,0,25592,0,152,59
2073,17427229,4243981,1152260,0,31644,5204382,6794962,0,880218,376458,276380,0,0,0,227380,0,4256,2969
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,36072,20438,10332,0,5302,0,0,0,2563,1281,811,0,0,0,471,0,23,9
2076,10661458,1306504,602128,0,680320,2568610,5503896,0,238140,115921,52932,0,0,0,69287,0,2096,1083
2077,10465366,1467917,559770,0,472,2469127,5968080,0,329402,164199,66685,0,0,0,98518,0,2124,1009
2078,11252391,1342656,882179,0,461208,2692210,5874138,0,255205,141167,29774,0,0,0,84264,0,2224,1124
2079,4476062,425184,304290,0,0,1271558,2475030,0,56186,25946,14882,0,0,0,15358,0,1491,597
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,12653655,2312852,1151656,0,45874,3667128,5476145,0,461529,191401,154736,0,0,0,115392,0,3557,2266
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,1598846,454530,288231,0,36363,764462,55260,0,130995,33098,77510,0,0,0,20387,0,345,134
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,8840350,925281,722933,0,0,2257418,4934718,0,204261,85347,67727,0,0,0,51187,0,1725,753
2089,30553,24848,5392,0,313,0,0,0,5615,3116,865,0,0,0,1634,0,10,4
2090,6106981,682439,349975,0,115756,1993647,2965164,0,132021,49190,53289,0,0,0,29542,0,1365,585
2091,92283,52149,26416,0,13718,0,0,0,21350,6449,11106,0,0,0,3795,0,26,10
2092,1302690,384271,284407,0,102924,531088,0,0,115131,70030,3773,0,0,0,41328,0,317,134
2093,7213605,880405,663526,0,367271,1760489,3541914,0,197956,93137,49224,0,0,0,55595,0,2834,1570
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,22595315,6000846,2420224,0,299199,6420472,7454574,0,1162609,557779,268709,0,0,0,336121,0,5008,3721
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,10826,7814,3012,0,0,0,0,0,1922,903,699,0,0,0,320,0,4,1
2098,63165,43682,19483,0,0,0,0,0,11880,4251,5223,0,0,0,2406,0,18,5
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
