"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,74201,41571,28688,0,3942,0,0,0,12269,4003,5959,0,0,0,2307,0,30,11
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,3142,2156,750,0,236,0,0,0,681,158,450,0,0,0,73,0,1,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,202242,104496,45668,0,52078,0,0,0,36775,15349,12340,0,0,0,9086,0,126,49
2077,2215,1401,814,0,0,0,0,0,163,72,57,0,0,0,34,0,7,3
2078,38682,2853,16535,0,0,19294,0,0,0,0,0,0,0,0,0,0,1000,412
2079,594804,162998,145925,0,54135,231746,0,0,50926,21977,15900,0,0,0,13049,0,268,103
2080,11967,7328,4639,0,0,0,0,0,1592,313,1131,0,0,0,148,0,11,4
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,130007,78494,46307,0,5206,0,0,0,26845,15324,2436,0,0,0,9085,0,108,40
2085,1783,1139,644,0,0,0,0,0,244,49,174,0,0,0,21,0,1,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,48333,29319,13496,0,5518,0,0,0,9020,3705,3373,0,0,0,1942,0,18,7
2092,33113,19895,11235,0,1983,0,0,0,7016,3765,1574,0,0,0,1677,0,18,7
2093,10213,1171,6415,0,0,2627,0,0,83,60,3,0,0,0,20,0,302,113
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
