"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6305,21092368,17634075,3458293,1546033,644625,1267635,2126,188,1938,2172,230,1942,9003984,2010,17634075,4465109,3054590,0,493637,4224824,5395915,0,644625,384309,30264,0,0,0,230052,0,5442,4133
2011,7568,7568,7578,6310,13500192,10580785,2919407,1787713,584773,546921,1108,190,918,1150,230,920,22260431,2011,10580785,3039496,1780796,0,518340,2485863,2756290,0,584773,324163,66507,0,0,0,194103,0,6460,5160
2012,7568,7568,7578,6334,19523199,16941943,2581256,778116,585761,1217379,3805,173,3632,3852,212,3640,1276344,2012,16941943,3446631,1636266,0,483558,4587050,6788438,0,585761,302317,101840,0,0,0,181604,0,3763,2482
2013,7568,7568,7578,6322,34681176,29798704,4882472,1352868,1147516,2382088,1292,199,1093,1335,235,1100,0,2013,29798704,9084040,5052939,0,885037,7311062,7465626,0,1147516,402249,500431,0,0,0,244836,0,6276,4987
2014,7568,7568,7578,7541,320508,177997,142511,23450,35923,83138,7510,73,7437,7520,78,7442,0,2014,177997,135815,40950,0,1232,0,0,0,35923,19696,4503,0,0,0,11724,0,58,21
2015,7568,7568,7578,6322,32951186,25397321,7553865,4650106,1849056,1054703,611,201,410,650,237,413,5504102,2015,25397321,7894695,2194293,0,2089289,6504071,6714973,0,1849056,834270,510963,0,0,0,503823,0,6957,5672
2016,7568,7568,7578,7452,624402,441207,183195,10670,35305,137220,7362,83,7279,7372,97,7275,513954,2016,441207,229993,102758,0,7872,100584,0,0,35305,22204,0,0,0,0,13101,0,206,80
2017,7568,7568,7578,7259,1902781,1666896,235885,14738,69366,151781,7027,84,6943,7040,87,6953,1092812,2017,1666896,327022,142206,0,63046,856779,277843,0,69366,28715,23756,0,0,0,16895,0,541,219
2018,7568,7568,7578,6329,21606660,18310750,3295910,1184283,879658,1231969,3658,168,3490,3706,214,3492,0,2018,18310750,3865895,1979585,0,147434,4935100,7382736,0,879658,389759,254682,0,0,0,235217,0,3910,2623
2019,7568,7568,7578,6719,4751941,4396652,355289,4289,90371,260629,5964,96,5868,5979,100,5879,4132059,2019,4396652,612409,285919,0,0,1280486,2217838,0,90371,34856,34685,0,0,0,20830,0,1604,740
2020,7568,7568,7578,7381,1829106,1639189,189917,114,44583,145220,7237,65,7172,7238,61,7177,0,2020,1639189,440427,299847,0,109177,740004,49734,0,44583,16119,18895,0,0,0,9569,0,331,143
2021,7568,7568,7578,7455,1127304,935013,192291,1336,46310,144645,7364,46,7318,7374,47,7327,0,2021,935013,323182,143699,0,93933,374199,0,0,46310,19753,14880,0,0,0,11677,0,204,81
2022,7568,7568,7578,6891,7001442,6304021,697421,102348,193709,401364,6301,93,6208,6322,106,6216,0,2022,6304021,873698,286498,0,155885,1771808,3216132,0,193709,91475,47544,0,0,0,54690,0,1267,569
2023,7568,7568,7578,6502,13914468,12294899,1619569,302717,434140,882712,5050,132,4918,5078,150,4928,0,2023,12294899,2154733,834091,0,310057,3149510,5846508,0,434140,194522,122518,0,0,0,117100,0,2518,1424
2024,7568,7568,7578,6313,34620390,29263078,5357312,1974405,981089,2401818,1303,199,1104,1343,236,1107,0,2024,29263078,8709002,3997969,0,1271517,7653184,7631406,0,981089,502360,176581,0,0,0,302148,0,6265,4970
2025,7568,7568,7578,6496,13085568,12133336,952232,56306,296454,599472,5200,105,5095,5236,138,5098,0,2025,12133336,1598278,630451,0,556106,3336213,6012288,0,296454,100582,134926,0,0,0,60946,0,2368,1260
2026,7568,7568,7578,7420,1425708,1088638,337070,23053,91549,222468,7310,41,7269,7320,41,7279,0,2026,1088638,398813,135330,0,34232,520263,0,0,91549,42894,23069,0,0,0,25586,0,258,100
2027,7568,7568,7578,6332,23215688,19985248,3230440,1376693,707094,1146653,3299,169,3130,3343,207,3136,374806,2027,19985248,3824658,2286129,0,1424230,5133807,7316424,0,707094,386103,89231,0,0,0,231760,0,4269,2989
2028,7568,7568,7578,6824,6061033,5488245,572788,47662,165147,359979,6152,119,6033,6180,137,6043,1772400,2028,5488245,797216,414084,0,26527,1682008,2568410,0,165147,66726,58428,0,0,0,39993,0,1416,644
2029,7568,7568,7578,6705,4520500,4120043,400457,48847,94982,256628,5926,114,5812,5944,124,5820,4575096,2029,4120043,527359,240020,0,49404,1176016,2127244,0,94982,49053,17017,0,0,0,28912,0,1642,761
2030,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,24,7554,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,7568,7568,7578,7338,2182770,1796299,386471,10003,92535,283933,7173,66,7107,7173,60,7113,0,2031,1796299,553882,231798,0,0,905625,104994,0,92535,44070,22191,0,0,0,26274,0,395,165
2032,7568,7568,7578,6323,15278884,13056079,2222805,838693,404404,979708,1740,190,1550,1780,226,1554,16973969,2032,13056079,3467058,1558182,0,566926,3384208,4079705,0,404404,223952,46461,0,0,0,133991,0,5828,4543
2033,7568,7568,7578,6315,17525767,14822707,2703060,1266015,658549,778496,3534,172,3362,3579,211,3368,4782137,2033,14822707,2775993,1715737,0,278590,3927833,6124554,0,658549,343900,108201,0,0,0,206448,0,4034,2736
2034,7568,7568,7578,7403,1083517,836479,247038,22218,59770,165050,7285,55,7230,7291,48,7243,480341,2034,836479,305374,179558,0,0,351547,0,0,59770,30796,10846,0,0,0,18128,0,283,112
2035,7568,7568,7578,6361,16478532,14942190,1536342,347882,357142,831318,4586,149,4437,4635,193,4442,0,2035,14942190,2173516,1397810,0,608857,3732935,7029072,0,357142,193871,47118,0,0,0,116153,0,2982,1726
2036,7568,7568,7578,6447,1956658,1795865,160793,18825,36109,105859,5210,122,5088,5260,166,5094,11123362,2036,1795865,231819,195704,0,226,450065,918051,0,36109,17990,7887,0,0,0,10232,0,2358,1187
