"cnrmcm3","gfdlcm21","miroc32med","mpiecham5","ncarccsm3","ncarpcm1"
0.0135252995782847,0.196678867126745,0.249496870544007,0.110676462475651,0.0520750781450242,0.00793599848173618
0.111739069031048,0.239990216942581,0.181612701276424,0.223701480190752,0.0772656543916877,0.163625297291768
0.252599851748496,0.277837291920095,0.261083555212915,0.0304914927531397,0.167723812448482,0
0.00311048964732836,0,0.132005792903693,0.285115501638479,0.145553168004494,0
0.193624704803855,0,0.11840445801478,0.00789435314211919,0.126317349004889,0
0.32706009913259,0.0341837249168095,0.249574768776955,0.258272284415158,0.031557869443332,0.161694125828693
0.120943371112218,0.00955184689575075,0.157804597932744,0.120821469923203,0.356537998880459,0.00500108203071141
0.245575736577383,0.0261378518792307,0.306154840236256,NA,0.026993386620278,0.0954428785435531
0.0891468239859067,0.0526239129580052,0.0860406111944231,0.0450981800706966,0.338890388508628,0.0261128916087804
0.280002558853634,0.255854994274736,0.351669920976497,0.0155874214487057,0.43310933384351,0.229801667290884
0.0347717027773739,0.00383812840284111,0.158951805931705,0.197387774883383,0.310316899946007,0.174424439628887
0.223192753821811,0.239239977469287,0.130925890110532,0.118067496534054,0.276607821042527,0
0.135668506160374,0.16641626591112,0.0285362955840266,0.02003325082517,0.094374153946607,0.00159791678996272
0.230448786201022,0.474897428752777,0.010608468010411,0.117319793398656,0.0743770663945043,0.032861344247441
0,0.323001817502233,0.187459335589593,0.00299151642479533,0.169818616186862,0
0.165027438405194,0.243753743513452,0.275202562411295,0.313713162109251,0.254603063227023,0.259027986901441
0.339533291493125,0.538491835065289,0.168584769206232,0.108773740069513,0.408959445023683,0.209739756506087
0.195836661341853,0.273737810763138,0.414642424495593,0.0879213913983687,NA,0.0758852140184648
0.280850822093457,0.369303851030946,0.22858708142922,0.0493167876855302,0.126826587352903,0.32747168529174
0.191187250194133,0.284397895620179,0.0970861190529887,0.246535992690313,0.168453338595793,0
0.20699632908659,0.177461024398337,0.22009629961706,0.262834185594487,0.237933040203482,0.193286973537426
0.184069390543233,0.183536749920149,0.190378891200685,0.177046045378449,0.465596641313319,0.331911682111766
0.0402810198346954,0.209154386086376,0.0442893668103549,0.259849667196942,0.408510638297872,0.100695961823235
0.310432378905278,0.343243352661473,0.357688287843311,0.0682094166004471,0.101361049416991,0.240767634854772
0.285939112035952,0.272329174584814,0.530487198360754,0.0327409121799003,0.333754367674364,0.175552336801257
0.219441133624685,0.0652879620896986,0.0911169098460068,0.120502542626383,0.404433309091521,0.041388512154537
0.0422492243018717,0.0741950376205725,0.191733170381186,0.080151705907203,0.16009033778476,0.00470042607511718
0.00141578370478626,0.174589884137276,0.0888488282255988,0.0751295955662789,0.170534503254321,0.0356045021734882
0.0943984175290459,0.221070811744387,0.0507487295190884,0.106973484630302,0.241462958020816,0.133064926673192
0.168498256463424,0.273012254203477,0.134896600408086,0.0949629557467722,0.118548412251953,0.0560081013202431
0.17306178146215,0,0.228528962527141,0.150240836024938,0.329296037689718,0.191029273614352
0.287491989584742,0.214432067073314,0.241149389133886,0,0.302801597406515,0
0.197387554478105,NA,NA,0.216607425951943,0,0
0.0367251016260163,0.161241034089257,0.230651856470164,0.106917618242869,0.0482265542737802,0
0.265620004923563,0.0760980066173819,0.329832843109187,0.0558381781897984,0.340582672554647,0.0237209950631097
0.194317663167503,0.0959648589881647,0.141287660717713,0.0455636529906826,0.26818976311578,0.077515388483104
0.0642959923740209,0.0861323230266576,0.295118194602558,0.194275230320285,0.250248728922053,0.260813916543105
0.0762435659336315,0.0201944780100773,0.261761104799303,0.20335429769392,0.336296254224292,0.0695893787033297
0.450252531547043,0.211680260658462,0.191053110086049,0.20484363054109,0.441671917430118,0
0.263212853311816,0.281882859062477,NA,0.0540783807837179,0.437272191156931,0.0286673990971902
0.143448925587775,0.182332774823603,0.357632948614542,0.209282015260815,0.12560501839059,0.224833791529988
0.0477517263377337,0.21699961953495,0.254348666408968,0.131046464175363,0.176023105326655,0.0152740168461219
0.389875854755893,0.244342536177209,0.381946129580199,0.0813140973480583,0.292101696442808,0.0139815136588209
0.144431990724126,0.0859433469002778,0.253453893972369,0,0.052683320800958,0.179220440212171
0.167484042770631,0.349016069433703,NA,0.143348708417671,0.0453606701822393,0.218917753855016
0.0663619254771848,0.554611724827966,NA,0.212429391145147,0.0314374651121408,0.00579248348772922
0.0419401250573789,NA,0.00304237993956539,0.122654408275911,0.261752950787656,0.18237060723584
0.00456105125717793,0.26447796593921,0.410481029690349,0.38004034255786,0.229136123936019,0.28739070409572
0.118301577782302,0,0.347462307186032,NA,0.311828327931209,0.280328497668365
0.0195533178218798,0.251961815637897,0.0473178336894157,NA,NA,0.201013444670359
0.0914927013185006,0.533265834343712,0.283147097787381,0.316890021272414,0.222939397263126,0.204290126599464
0.332363289241738,0.181770697310003,0.196895884581786,0.327469370511196,0.119962319499393,0.100779160677972
0.151664002325243,0.222734437283576,0.217561059740639,0.366950931997348,0.21762731027481,0.263276310662527
0.403327546519801,0.326574793608737,0.291925407487435,0.148541114058355,0.285759933054533,0.0818156619986009
0,0.119890965406107,0.0770631720096758,0.350302480902206,0.202373731464117,0.0234457682122986
0.220996974430344,0.279803705485165,0.354712147426963,NA,0.258571477698683,0.0443936964906418
0.226040042033707,0.282883132155086,0.403628009707414,0.177990850854754,0.225433945108736,0.402207453407172
0.640743202608173,0.00761488784578115,NA,0.183682700773814,0.241583156262562,NA
NA,0.174303802076975,0.597115384615385,0,0.0946808818005836,0.269963269107972
0.206754119894839,0.256087841610895,NA,0.0585619292311507,0.112256743008053,0.0142906701100468
NA,0.352183402998702,0.431198158032716,0.220734981122793,0.350371579164556,0.361642106664853
0.218202201600692,NA,0.186986597492434,0.278613511779992,NA,0.143391655866198
0.29306568071959,0.0540093855934759,0.331380307411353,0.21637444564595,0.130541921787645,0.399705428531351
0.220127089376986,0.291623294160086,0.20275369709332,0.280169345697939,0.255884909626767,NA
0.392676468023432,0.46875,NA,NA,0.357475978552799,0.265345067600915
NA,0.325399921966446,NA,NA,0.00819675950735565,0.468628366806788
NA,0.209505073622389,0.02723493827132,0.282642276422764,0.0794871331502096,NA
0.00289227102854357,0.15789996476305,0.192127472725568,NA,0.335537681093186,0
0.249483335043052,0.10863083019667,0.296273673667597,0.0179090725864501,0.381506540976006,0.034015279987942
0.290822821746837,0.243363375246464,0.375909211210791,0.184567790385717,0.44081336238199,0.0548310751782963
0.214471058777212,NA,NA,0.214873212606358,0.248176696484558,0.176426800949908
0.185781873886534,NA,NA,0.159002943873365,0.301822201071522,0.144090834280785
0.120735404447915,0.279792339515573,NA,0.212528158076229,0.171492835901595,0.111356287991086
0.0936450318018535,NA,0.147109241078386,0.276435827587185,0.148808801520851,0.142008076925661
0.263844120525763,0.586498486346741,0.35007425989931,NA,0.375052872341571,0.000145325954004336
0.343255131964809,NA,0.734313725490196,0.206020972603221,NA,0.18981649633262
0.231240727106189,NA,NA,0.159256664224975,NA,0.123151931131907
NA,NA,NA,0.411913175164059,0,0.282279668559757
0.343520569206355,0.289584612662496,NA,NA,0.499510851119053,0.265988242912101
0,0.144716367237233,NA,0.121995616479067,NA,0.000195064681260665
0.167398405431583,0.330895183310656,0.0923098283434756,0.286000572573719,0.130566052500302,0.333508837299723
0.102451120836997,0.480676249591637,0.541465695683879,0.429166137364499,0.128874867790355,0.120183687497258
0.538667371252882,0.0343161297066083,NA,NA,0.140850583873461,0.172709613896576
NA,0.191511889867095,NA,NA,0,0.142997592052563
0.0265097882295001,0.0193448542687645,0.252366712910715,NA,0.170869386758478,0.147320346262288
0.214408387990897,0.20447074641525,NA,NA,0.301742503221462,0.1093750336368
0.604714415231188,NA,NA,NA,NA,0.00906246628546769
0.687346269472534,0.183351319712462,0.165950247924595,NA,0.300642729994519,0.00891682368528426
NA,0.423085852853163,0.233040689580899,NA,0.152191115209302,0.00124860021689537
NA,NA,NA,NA,NA,NA
