"cnrmcm3","gfdlcm21","miroc32med","mpiecham5","ncarccsm3","ncarpcm1","meanSFsurv","sdSFsurv"
0.975554968287526,0.968155391120507,0.361786469344609,0.785280126849894,0.692256871035941,0.974894291754757,0.792988019732206,0.22107507906141
0.975422832980973,0.968551797040169,0.975951374207188,0.636760042283298,0.883192389006342,0.863107822410148,0.88383104298802,0.119392040999716
0.975819238900634,0.57465644820296,0.938689217758985,0.974630021141649,0.974630021141649,0.974894291754757,0.902219873150106,0.147089942598638
0.974894291754757,0.233218816067653,0.171115221987315,0.974762156448203,0.414640591966173,0.976215644820296,0.6241411205074,0.358669428339406
0.975951374207188,0.975951374207188,0.974894291754757,0.308403805496829,0.408958773784355,0.975951374207188,0.770018498942918,0.29230446118189
0.406844608879493,0.975951374207188,0.972251585623679,0.974894291754757,0.0393763213530655,0.976215644820296,0.72425563777308,0.369902183744486
0.900766384778013,0.968287526427061,0.117204016913319,0.389006342494715,0.0903805496828753,0.961548625792812,0.571198907681466,0.384958608287533
0.970137420718816,0.974894291754757,0.57161733615222,0,0.251189217758985,0.975026427061311,0.623810782241015,0.386709425475632
0.974762156448203,0.975026427061311,0.786205073995772,0.974497885835095,0.974762156448203,0.974894291754757,0.943357998590557,0.0702811066315577
0.963927061310782,0.975819238900634,0.874471458773784,0.976083509513742,0.221326638477801,0.975422832980973,0.831175123326286,0.275118334077107
0.930496828752643,0.324524312896406,0.0697674418604651,0.975951374207188,0.0412262156448203,0.974630021141649,0.552766032417195,0.417690179866557
0.976083509513742,0.364825581395349,0.974894291754757,0.77973044397463,0.242071881606765,0.974894291754757,0.71875,0.30376621183147
0.973176532769556,0.887024312896406,0.975819238900634,0.899048625792812,0.954413319238901,0.97634778012685,0.944304968287526,0.0371592228468201
0.689217758985201,0.893763213530655,0.975422832980973,0.972780126849894,0.968551797040169,0.973440803382664,0.912196088794926,0.103805936101468
0.975951374207188,0.554571881606765,0.975951374207188,0.97568710359408,0.97568710359408,0.97568710359408,0.90558932346723,0.156979816746754
0.975951374207188,0.934328752642706,0.606897463002114,0.974630021141649,0.974233615221987,0.97568710359408,0.906954721634954,0.135015289327686
0.970798097251586,0.974630021141649,0.642177589852008,0.273916490486258,0.789376321353066,0.974630021141649,0.770921423537703,0.253927329372465
0.00885306553911205,0.266913319238901,0.389006342494715,0.974894291754757,0,0.957848837209302,0.432919309372798,0.401253356316177
0.142177589852008,0.357822410147992,0.528012684989429,0.768895348837209,0.969344608879493,0.974894291754757,0.623524489076815,0.30973104387038
0.94965644820296,0.184196617336152,0.974894291754757,0.974497885835095,0.975951374207188,0.296511627906977,0.725951374207188,0.345014158421007
0.00581395348837209,0.972780126849894,0.212869978858351,0.244053911205074,0.170058139534884,0.976083509513742,0.43027660324172,0.392012324063553
0.974630021141649,0.974497885835095,0.961680761099366,0.927325581395349,0.937235729386892,0.974894291754757,0.958377378435518,0.0192307190899143
0.931818181818182,0.963794926004228,0.727933403805497,0.975422832980973,0.000264270613107822,0.430496828752643,0.671621740662438,0.355292260225601
0.97568710359408,0.833641649048626,0.970005285412262,0.952563424947146,0.975951374207188,0.974762156448203,0.947101832276251,0.0513843648031493
0.886892177589852,0.00264270613107822,0.0845665961945032,0.974894291754757,0.702431289640592,0.974894291754757,0.60438689217759,0.407488775305394
0.235200845665962,0.768895348837209,0.0835095137420719,0.975422832980973,0.212869978858351,0.668208245243129,0.490684460887949,0.329679511854622
0.972251585623679,0.941596194503171,0.958377378435518,0.715776955602537,0.265988372093023,0.974894291754757,0.804814129668781,0.257395410220924
0.974630021141649,0.880285412262156,0.0264270613107822,0.974630021141649,0.967098308668076,0.975554968287526,0.79977096546864,0.347513358105725
0.975819238900634,0.100951374207188,0.97264799154334,0.818710359408034,0.565010570824524,0.974762156448203,0.734650281888654,0.318819991460906
0.953620507399577,0.0011892177589852,0.924550739957717,0.540565539112051,0.9526955602537,0.975951374207188,0.724762156448203,0.357031155043712
0.481633192389006,0.438424947145877,0.974894291754757,0.970533826638478,0.825713530655391,0.974894291754757,0.777682346723044,0.230948939310424
0.975554968287526,0.972780126849894,0.471458773784355,0.787658562367865,0.240221987315011,0.975951374207188,0.73727096546864,0.28561771842282
0.826770613107822,0,0,0.975819238900634,0.000132135306553911,0.975554968287526,0.463046159267089,0.465655429412045
