"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2067,7568,7568,7578,7073,21931894,17823112,4108782,1713502,970156,1425124,3525,169,3356,3552,188,3364,409849
2068,7568,7568,7578,6323,37775736,32594305,5181431,1857662,889661,2434108,732,195,537,770,232,538,0
2069,7568,7568,7578,6440,16060084,14057206,2002878,524215,397822,1080841,4229,127,4102,4284,177,4107,2399194
2070,7568,7568,7578,6330,31735818,26388336,5347482,2365372,1338164,1643946,1825,192,1633,1865,229,1636,0
2071,7568,7568,7578,7573,49734,30459,19275,3716,4846,10713,7559,54,7505,7570,63,7507,0
2072,7568,7568,7578,6322,39179340,32544814,6634526,3840235,1245174,1549117,478,197,281,513,232,281,0
2073,7568,7568,7578,6322,40037834,32602340,7435494,4124412,1573232,1737850,197,192,5,233,228,5,694312
2074,7568,7568,7578,6327,832590,795388,37202,9837,8597,18768,1249,188,1061,1290,223,1067,34180764
2075,7568,7568,7578,6381,13402279,11491457,1910822,757956,390300,762566,3799,152,3647,3847,194,3653,7449507
2076,7568,7568,7578,7008,39428010,31386384,8041626,4852717,1415105,1773804,433,185,248,465,217,248,0
2077,7568,7568,7578,7023,40881348,34127816,6753532,2975552,1502090,2275890,170,170,0,214,214,0,0
2078,7568,7568,7578,7531,399372,233011,166361,25722,52248,88391,7490,37,7453,7501,41,7460,31656
2079,7568,7568,7578,7576,12960,7498,5462,417,1571,3474,7565,10,7555,7575,13,7562,3618
2080,7568,7568,7578,7215,3562270,3174141,388129,57063,98454,232612,6923,76,6847,6936,81,6855,2000
2081,7568,7568,7578,6322,34774602,30396373,4378229,2982703,886758,508768,190,190,0,226,226,0,6001150
2082,7568,7568,7578,6330,32023170,27410397,4612773,1627709,1186212,1798852,1773,187,1586,1816,225,1591,0
2083,7568,7568,7578,7202,3685842,3466854,218988,538,45468,172982,6901,80,6821,6929,99,6830,0
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,58,7510,7578,63,7515,0
2086,7568,7568,7578,6569,12825846,11728649,1097197,199723,289865,607609,5247,118,5129,5271,135,5136,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0
2088,7568,7568,7578,7025,21178734,17991736,3186998,1829736,559134,798128,180,168,12,228,215,13,19689673
2089,7568,7568,7578,6999,39356172,29888020,9468152,6464070,1721269,1282813,446,179,267,488,220,268,0
2090,7568,7568,7578,6324,29072892,24596324,4476568,2955455,862129,658984,1401,191,1210,1442,226,1216,5017756
2091,7568,7568,7578,6539,15743574,13826102,1917472,481036,411728,1024708,4719,151,4568,4746,176,4570,0
2092,7568,7568,7578,6322,40555314,31806889,8748425,5774650,1775096,1198679,229,197,32,266,233,33,0
2093,7568,7568,7578,6336,29536470,24391242,5145228,3108337,1048396,988495,2223,176,2047,2265,213,2052,0
2094,7568,7568,7578,6723,9170413,7869062,1301351,557638,362757,380956,5739,123,5616,5750,128,5622,938549
2095,7568,7568,7578,7287,2984040,2458739,525301,122715,159495,243091,7028,69,6959,7018,52,6966,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,14,7554,7578,16,7562,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,52,7526,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,16,7552,7578,18,7560,0
