"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,7026,40414518,32396234,8018284,3768808,1503170,2746306,171,171,0,213,213,0,461354,2010,32396234,11653911,3623868,0,2848981,7489272,6780202,0,1503170,783948,247692,0,0,0,471530,0,7397,6813
2011,7568,7568,7578,6322,40770828,32861270,7909558,4297491,1443969,2168098,190,190,0,226,226,0,0,2011,32861270,10471714,3590404,0,4556201,6948631,7294320,0,1443969,815773,138447,0,0,0,489749,0,7378,6096
2012,7568,7568,7578,7034,40770828,32994093,7776735,4124417,1531226,2121092,190,190,0,211,211,0,0,2012,32994093,10654141,7582662,0,1367993,6233127,7156170,0,1531226,738358,347981,0,0,0,444887,0,7378,6823
2013,7568,7568,7578,6326,31668430,28560666,3107764,661594,428973,2017197,1428,193,1235,1464,225,1239,2264192,2013,28560666,7644267,6599125,0,765742,6316774,7234758,0,428973,229860,61028,0,0,0,138085,0,6140,4862
2014,7568,7568,7578,6324,27191528,24422667,2768861,761892,420157,1586812,995,195,800,1032,233,799,9151992,2014,24422667,5992672,4247429,0,1658428,6249820,6274318,0,420157,217145,72594,0,0,0,130418,0,6573,5292
2015,7568,7568,7578,6322,40748724,35699188,5049536,1760517,953119,2335900,194,191,3,230,227,3,0,2015,35699188,11180555,6043364,0,3409769,7644082,7421418,0,953119,431747,260924,0,0,0,260448,0,7374,6092
2016,7568,7568,7578,6323,31057347,25864576,5192771,1896813,1035155,2260803,1029,191,838,1065,225,840,5087385,2016,25864576,8464400,3833757,0,206048,6470068,6890303,0,1035155,467721,285160,0,0,0,282274,0,6539,5258
2017,7568,7568,7578,6809,7331590,6740586,591004,48317,108212,434475,6008,113,5895,6026,122,5904,1294598,2017,6740586,981043,442405,0,365540,1778414,3173184,0,108212,65039,4668,0,0,0,38505,0,1560,783
2018,7568,7568,7578,6991,40787406,35248099,5539307,1895459,1006938,2636910,187,184,3,217,214,3,0,2018,35248099,11372752,6022168,0,4624172,7216719,6012288,0,1006938,495021,213862,0,0,0,298055,0,7381,6774
2019,7568,7568,7578,7025,40848192,33593006,7255186,3065781,1341849,2847556,176,176,0,213,213,0,0,2019,33593006,11512998,5677722,0,1813903,7487473,7100910,0,1341849,666576,273960,0,0,0,401313,0,7392,6812
2020,7568,7568,7578,6406,19429396,18013778,1415618,419910,262659,733049,4052,142,3910,4107,188,3919,20,2020,18013778,3342481,1513356,0,2122677,4293544,6741720,0,262659,156072,13333,0,0,0,93254,0,3516,2299
2021,7568,7568,7578,6322,27012979,22296002,4716977,2315587,913079,1488311,190,190,0,226,226,0,13787282,2021,22296002,6657453,3792713,0,2027346,4660583,5157907,0,913079,480198,144319,0,0,0,288562,0,7378,6096
2022,7568,7568,7578,6322,40759776,32916834,7842942,3502449,1369445,2971048,192,192,0,228,228,0,0,2022,32916834,11857653,5192850,0,1055140,7384247,7426944,0,1369445,700283,247692,0,0,0,421470,0,7376,6094
2023,7568,7568,7578,6322,40442293,33913148,6529145,2563793,1095833,2869519,191,191,0,227,227,0,323009,2023,33913148,11065613,5560966,0,1378799,8237682,7670088,0,1095833,574103,176540,0,0,0,345190,0,7377,6095
2024,7568,7568,7578,6323,37355760,27915404,9440356,6495817,1707683,1236856,808,199,609,847,237,610,0,2024,27915404,8517573,2877646,0,892288,7858341,7769556,0,1707683,1064785,4753,0,0,0,638145,0,6760,5476
2025,7568,7568,7578,7028,40826088,34874335,5951753,2169838,1165012,2616903,180,180,0,213,213,0,0,2025,34874335,11205109,7180109,0,1854450,7561387,7073280,0,1165012,503932,356609,0,0,0,304471,0,7388,6815
2026,7568,7568,7578,7570,66312,41657,24655,1674,5664,17317,7556,60,7496,7566,63,7503,0,2026,41657,27714,13199,0,744,0,0,0,5664,3049,1061,0,0,0,1554,0,12,4
2027,7568,7568,7578,6324,35018262,29418601,5599661,2793704,1019307,1786650,1231,189,1042,1269,226,1043,0,2027,29418601,7962869,3734882,0,2593185,7380213,7747452,0,1019307,572006,103893,0,0,0,343408,0,6337,5055
2028,7568,7568,7578,7008,34314409,30898191,3416218,2115275,654168,646775,182,182,0,214,214,0,6513961,2028,30898191,6442516,3683682,0,9406377,6039941,5325675,0,654168,393792,24734,0,0,0,235642,0,7386,6794
2029,7568,7568,7578,7028,39571686,31200465,8371221,4886247,1654718,1830256,407,182,225,439,215,224,0,2029,31200465,9611586,5448928,0,3339556,6075253,6725142,0,1654718,900387,213294,0,0,0,541037,0,7161,6589
2030,7568,7568,7578,6991,40803984,31449561,9354423,5996973,1981299,1376151,184,182,2,215,213,2,0,2030,31449561,9828673,4758809,0,3351786,7116711,6393582,0,1981299,1010454,362596,0,0,0,608249,0,7384,6776
2031,7568,7568,7578,6322,40715568,31766280,8949288,5283935,1695724,1969629,200,191,9,237,227,10,0,2031,31766280,10129290,5344867,0,1651655,7163790,7476678,0,1695724,918326,225397,0,0,0,552001,0,7368,6085
2032,7568,7568,7578,6322,40715568,34774391,5941177,2387768,924826,2628583,200,190,10,236,226,10,0,2032,34774391,10655544,6364400,0,2802972,7496901,7454574,0,924826,551190,43235,0,0,0,330401,0,7368,6086
2033,7568,7568,7578,7033,40743524,34780698,5962826,3151447,1027907,1783472,194,190,4,219,215,4,5200,2033,34780698,10632768,4851175,0,4934703,7034576,7327476,0,1027907,619637,36974,0,0,0,371296,0,7374,6814
2034,7568,7568,7578,7027,23780589,20059129,3721460,1732726,623355,1365379,180,180,0,213,213,0,17084111,2034,20059129,6373581,3683702,0,2299984,3732747,3969115,0,623355,388263,2979,0,0,0,232113,0,7388,6814
2035,7568,7568,7578,7009,38126016,30792890,7333126,3374346,1245610,2713170,182,182,0,215,215,0,3009488,2035,30792890,10743824,3835768,0,2266047,7601664,6345587,0,1245610,725348,85146,0,0,0,435116,0,7386,6794
2036,7568,7568,7578,7026,32709059,27363520,5345539,2404667,853265,2087607,175,175,0,213,213,0,8159081,2036,27363520,8936920,3484276,0,3149239,5965360,5827725,0,853265,533726,0,0,0,0,319539,0,7393,6813
2037,7568,7568,7578,7012,40815036,33489707,7325329,2877538,1196378,3251413,182,182,0,215,215,0,0,2037,33489707,11851860,5730222,0,2312243,7428366,6167016,0,1196378,652209,152293,0,0,0,391876,0,7386,6797
2038,7568,7568,7578,7194,4360014,3855684,504330,14006,122627,367697,6779,97,6682,6814,126,6688,0,2038,3855684,861791,344169,0,200115,1681495,768114,0,122627,49531,43701,0,0,0,29395,0,789,380
2039,7568,7568,7578,6331,28924878,26248795,2676083,757642,466671,1451770,2301,187,2114,2345,224,2121,180564,2039,26248795,5680978,3416348,0,2504283,6855976,7791210,0,466671,232179,94791,0,0,0,139701,0,5267,3986
2040,7568,7568,7578,6322,28944264,24334640,4609624,2151147,796609,1661868,316,198,118,353,234,119,11154303,2040,24334640,6903026,4415142,0,2113801,5246220,5656451,0,796609,464964,52897,0,0,0,278748,0,7252,5969
2041,7568,7568,7578,6323,34936735,30916714,4020021,2032554,693355,1294112,253,194,59,288,230,58,5497311,2041,30916714,9315533,3496561,0,5590368,6106506,6407746,0,693355,417987,25271,0,0,0,250097,0,7315,6035
2042,7568,7568,7578,7000,40815036,33292604,7522432,3443802,1654751,2423879,182,182,0,213,213,0,0,2042,33292604,10916956,6754069,0,1995719,7259908,6365952,0,1654751,715277,507009,0,0,0,432465,0,7386,6787
