"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2062,7568,7568,7578,7431,1320714,970801,349913,26306,108584,215023,7329,50,7279,7335,50,7285,0
2063,7568,7568,7578,7567,99468,66995,32473,2356,7163,22954,7550,68,7482,7560,73,7487,0
2064,7568,7568,7578,6323,31451559,27380283,4071276,1934451,966342,1170483,470,197,273,507,234,273,7778746
2065,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,36,7542,0
2066,7568,7568,7578,6322,38884392,31192254,7692138,4417718,1523421,1750999,201,196,5,236,231,5,1826402
2067,7568,7568,7578,6598,13262400,11214909,2047491,846926,537209,663356,5168,139,5029,5200,165,5035,0
2068,7568,7568,7578,7368,1880457,1431292,449165,75862,98983,274320,7209,66,7143,7210,64,7146,103653
2069,7568,7568,7578,6285,40815036,33371408,7443628,4850452,1387164,1206012,182,182,0,229,229,0,0
2070,7568,7568,7578,6271,24263740,19382549,4881191,2837668,1121988,921535,1418,182,1236,1462,225,1237,9748963
2071,7568,7568,7578,6744,8467394,7843308,624086,26628,151231,446227,5979,95,5884,5996,104,5892,314652
2072,7568,7568,7578,6324,35266932,28185658,7081274,3672691,1489797,1918786,1186,191,995,1224,227,997,0
2073,7568,7568,7578,6347,25414074,21292412,4121662,1633905,996069,1491688,2969,176,2793,3013,216,2797,0
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,53,7515,7578,58,7520,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,47,7531,0
2076,7568,7568,7578,6322,23831604,18562834,5268770,2826472,1156200,1286098,190,190,0,226,226,0,16977206
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,14,7564,0
2078,7568,7568,7578,7485,839952,548596,291356,80406,69462,141488,7416,52,7364,7426,53,7373,0
2079,7568,7568,7578,6301,33249942,27274159,5975783,3450984,1297507,1227292,1551,182,1369,1599,228,1371,0
2080,7568,7568,7578,6333,30934548,25729448,5205100,2621321,1163286,1420493,1970,186,1784,2009,226,1783,0
2081,7568,7568,7578,6317,13062980,11249933,1813047,750655,414420,647972,3620,155,3465,3669,197,3472,8767731
2082,7568,7568,7578,6322,40273488,31045152,9228336,5405381,1938609,1884346,280,199,81,317,234,83,0
2083,7568,7568,7578,6471,7732619,6706796,1025823,395035,281928,348860,4308,141,4167,4348,172,4176,10317935
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,37,7541,0
2085,7568,7568,7578,6324,28198529,23656164,4542365,2448068,997015,1097282,1435,197,1238,1475,233,1242,5694337
2086,7568,7568,7578,6623,11842218,10191882,1650336,635897,439586,574853,5425,111,5314,5448,126,5322,0
2087,7568,7568,7578,7573,28416,14889,13527,5261,3962,4304,7560,59,7501,7570,65,7505,15792
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,38,7540,0
2089,7568,7568,7578,6300,26092988,20177844,5915144,4000972,1211355,702817,910,181,729,960,227,733,10725623
2090,7568,7568,7578,7574,50288,34224,16064,800,3493,11771,7554,49,7505,7565,55,7510,27076
2091,7568,7568,7578,6410,8864369,7767192,1097177,415978,377856,303343,4209,143,4066,4262,191,4071,9733260
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,33,7545,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,47,7521,7578,51,7527,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,25,7553,0
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,27,7551,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,13,7555,7578,3,7575,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,8,7560,7578,12,7566,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,49,7519,7578,54,7524,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,33,7545,0
