"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6327,32841018,27684850,5156168,2341623,935366,1879179,1625,191,1434,1663,226,1437,0,2010,27684850,7336751,4144286,0,1942928,6800785,7460100,0,935366,519858,103523,0,0,0,311985,0,5943,4664
2011,7568,7568,7578,6335,26620451,23639595,2980856,576134,488383,1916339,2749,169,2580,2791,210,2581,9343,2011,23639595,5990687,3331363,0,356923,6207644,7752978,0,488383,236688,109252,0,0,0,142443,0,4819,3544
2012,7568,7568,7578,6322,40759776,32950292,7809484,4766045,1378942,1664497,192,191,1,228,227,1,0,2012,32950292,9487125,4160843,0,5425869,6692655,7183800,0,1378942,835799,42046,0,0,0,501097,0,7376,6094
2013,7568,7568,7578,6322,40577065,33200803,7376262,3111657,1484914,2779691,191,191,0,227,227,0,188237,2013,33200803,11240981,5429434,0,1162410,7813936,7554042,0,1484914,661806,423372,0,0,0,399736,0,7377,6095
2014,7568,7568,7578,6546,12883948,11991795,892153,65295,144027,682831,5234,132,5102,5258,150,5108,13736,2014,11991795,1692447,1320567,0,529890,2867631,5581260,0,144027,89607,1137,0,0,0,53283,0,2334,1288
2015,7568,7568,7578,6322,40770828,35083561,5687267,1771370,961524,2954373,190,190,0,226,226,0,0,2015,35083561,11401076,6536372,0,910299,8532570,7703244,0,961524,444820,248335,0,0,0,268369,0,7378,6096
2016,7568,7568,7578,6488,16222371,14560629,1661742,427744,348059,885939,4624,145,4479,4655,170,4485,46173,2016,14560629,2405132,1433493,0,903519,3773041,6045444,0,348059,191423,42053,0,0,0,114583,0,2944,1833
2017,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,41,7537,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7568,7568,7578,6322,40754250,35413254,5340996,2102881,807394,2430721,193,192,1,228,227,1,0,2018,35413254,10215374,7661799,0,4001849,6615680,6918552,0,807394,482123,36412,0,0,0,288859,0,7375,6094
2019,7568,7568,7578,7007,20459018,17532275,2926743,1309197,464028,1153518,181,181,0,215,215,0,20405974,2019,17532275,4998009,3588995,0,1670315,3293913,3981043,0,464028,286021,7233,0,0,0,170774,0,7387,6792
2020,7568,7568,7578,6267,40815036,34073880,6741156,3110578,1238025,2392553,182,182,0,226,226,0,0,2020,34073880,11304119,6705871,0,1722498,6991812,7349580,0,1238025,620315,244371,0,0,0,373339,0,7386,6041
2021,7568,7568,7578,6322,32608926,26543939,6064987,3588763,1224774,1251450,1667,187,1480,1710,228,1482,0,2021,26543939,6599488,5075885,0,1654807,6151531,7062228,0,1224774,674784,144606,0,0,0,405384,0,5901,4612
2022,7568,7568,7578,6324,37598904,32090647,5508257,2897285,942533,1668439,764,194,570,801,230,571,0,2022,32090647,9021866,6171163,0,3345835,6356931,7194852,0,942533,577609,18882,0,0,0,346042,0,6804,5523
2023,7568,7568,7578,6314,40682412,34214332,6468080,2869524,1119257,2479299,206,188,18,243,226,17,0,2023,34214332,10860272,5962508,0,2697443,7294795,7399314,0,1119257,617262,131311,0,0,0,370684,0,7362,6071
2024,7568,7568,7578,6299,40803984,32902376,7901608,3956426,1226134,2719048,184,184,0,227,227,0,0,2024,32902376,10970442,5565456,0,1979952,7125362,7261164,0,1226134,764491,3668,0,0,0,457975,0,7384,6072
2025,7568,7568,7578,6322,37192028,30686014,6506014,2888704,1398051,2219259,192,191,1,228,227,1,3572448,2025,30686014,9604054,4850733,0,1295685,7561220,7374322,0,1398051,597893,438587,0,0,0,361571,0,7376,6094
2026,7568,7568,7578,6638,11455398,10276368,1179030,188245,257792,732993,5495,138,5357,5516,153,5363,0,2026,10276368,1611340,839678,0,577575,2594883,4652892,0,257792,143892,28041,0,0,0,85859,0,2073,1122
2027,7568,7568,7578,6317,40770828,33463128,7307700,4022819,1317006,1967875,190,190,0,227,227,0,0,2027,33463128,10266890,5607102,0,3319556,6942104,7327476,0,1317006,750690,115793,0,0,0,450523,0,7378,6090
2028,7568,7568,7578,6330,32155794,31395892,759902,363369,156174,240359,1749,188,1561,1791,226,1565,0,2028,31395892,5443114,2367535,0,9469461,6716468,7399314,0,156174,93237,7702,0,0,0,55235,0,5819,4539
2029,7568,7568,7578,6317,40754250,33779588,6974662,3389150,1476397,2109115,193,190,3,230,227,3,0,2029,33779588,10259286,6291352,0,2265453,7481293,7482204,0,1476397,693959,363985,0,0,0,418453,0,7375,6087
2030,7568,7568,7578,6743,10206522,9210524,995998,196836,253639,545523,5721,123,5598,5736,128,5608,0,2030,9210524,1488729,1488710,0,750508,2376965,3105612,0,253639,116920,66665,0,0,0,70054,0,1847,1007
2031,7568,7568,7578,6323,38781468,30938016,7843452,3500152,1469420,2873880,550,192,358,586,229,357,0,2031,30938016,11010099,3423675,0,918978,7942806,7642458,0,1469420,754945,260155,0,0,0,454320,0,7018,5737
2032,7568,7568,7578,6303,40792932,34078768,6714164,3780498,1526879,1406787,186,186,0,227,227,0,0,2032,34078768,9086206,2648258,0,5931270,8831362,7581672,0,1526879,704956,396759,0,0,0,425164,0,7382,6076
