"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,27684850,7336751,4144286,0,1942928,6800785,7460100,0,935366,519858,103523,0,0,0,311985,0,5943,4664
2011,23639595,5990687,3331363,0,356923,6207644,7752978,0,488383,236688,109252,0,0,0,142443,0,4819,3544
2012,32950292,9487125,4160843,0,5425869,6692655,7183800,0,1378942,835799,42046,0,0,0,501097,0,7376,6094
2013,33200803,11240981,5429434,0,1162410,7813936,7554042,0,1484914,661806,423372,0,0,0,399736,0,7377,6095
2014,11991795,1692447,1320567,0,529890,2867631,5581260,0,144027,89607,1137,0,0,0,53283,0,2334,1288
2015,35083561,11401076,6536372,0,910299,8532570,7703244,0,961524,444820,248335,0,0,0,268369,0,7378,6096
2016,14560629,2405132,1433493,0,903519,3773041,6045444,0,348059,191423,42053,0,0,0,114583,0,2944,1833
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,35413254,10215374,7661799,0,4001849,6615680,6918552,0,807394,482123,36412,0,0,0,288859,0,7375,6094
2019,17532275,4998009,3588995,0,1670315,3293913,3981043,0,464028,286021,7233,0,0,0,170774,0,7387,6792
2020,34073880,11304119,6705871,0,1722498,6991812,7349580,0,1238025,620315,244371,0,0,0,373339,0,7386,6041
2021,26543939,6599488,5075885,0,1654807,6151531,7062228,0,1224774,674784,144606,0,0,0,405384,0,5901,4612
2022,32090647,9021866,6171163,0,3345835,6356931,7194852,0,942533,577609,18882,0,0,0,346042,0,6804,5523
2023,34214332,10860272,5962508,0,2697443,7294795,7399314,0,1119257,617262,131311,0,0,0,370684,0,7362,6071
2024,32902376,10970442,5565456,0,1979952,7125362,7261164,0,1226134,764491,3668,0,0,0,457975,0,7384,6072
2025,30686014,9604054,4850733,0,1295685,7561220,7374322,0,1398051,597893,438587,0,0,0,361571,0,7376,6094
2026,10276368,1611340,839678,0,577575,2594883,4652892,0,257792,143892,28041,0,0,0,85859,0,2073,1122
2027,33463128,10266890,5607102,0,3319556,6942104,7327476,0,1317006,750690,115793,0,0,0,450523,0,7378,6090
2028,31395892,5443114,2367535,0,9469461,6716468,7399314,0,156174,93237,7702,0,0,0,55235,0,5819,4539
