"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,31138134,9974911,4501179,0,2022655,6996858,7642531,0,1536995,788738,273801,0,0,0,474456,0,7367,6086
2067,10938607,2252611,1336779,0,556310,2438419,4354488,0,630262,321110,116266,0,0,0,192886,0,2407,1960
2068,1441649,497229,229781,0,90877,608012,15750,0,99010,62130,0,0,0,0,36880,0,361,165
2069,33054440,9383974,7129295,0,4193210,6175419,6172542,0,1507008,860282,130385,0,0,0,516341,0,7386,6790
2070,19165500,5268147,2976329,0,1839318,4113995,4967711,0,1129058,548564,250287,0,0,0,330207,0,6090,5527
2071,7825203,1154425,911838,0,225400,2066740,3466800,0,154717,69876,43046,0,0,0,41795,0,1588,776
2072,28103330,8665142,4581257,0,901685,6511724,7443522,0,1511892,738890,327757,0,0,0,445245,0,6382,5825
2073,21347331,5378642,2678309,0,1138351,5205847,6946182,0,981486,440062,275842,0,0,0,265582,0,4599,3334
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,18575058,6411522,2483789,0,1025618,4155903,4498226,0,1153846,515522,327214,0,0,0,311110,0,7378,6096
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,548596,264211,158229,0,78336,47820,0,0,69462,42856,1244,0,0,0,25362,0,152,59
2079,26871827,7446277,3606653,0,3161481,6401984,6255432,0,1448484,713450,305236,0,0,0,429798,0,6017,5428
2080,25779354,6837765,3003171,0,2594810,6143230,7200378,0,1203125,563404,300009,0,0,0,339712,0,5599,4325
2081,11264074,2223844,1181326,0,591006,2850546,4417352,0,415161,218295,66124,0,0,0,130742,0,3952,2697
