"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2068,7568,7568,7578,7374,1890957,1441649,449308,75102,99010,275196,7207,67,7140,7209,65,7144,104205
2069,7568,7568,7578,7006,40815036,33054440,7760596,4902220,1507008,1351368,182,182,0,216,216,0,0
2070,7568,7568,7578,7032,24034332,19165500,4868832,2802894,1129058,936880,1478,187,1291,1505,214,1291,9645279
2071,7568,7568,7578,6768,8462620,7825203,637417,27162,154717,455538,5980,102,5878,5992,108,5884,314076
2072,7568,7568,7578,7035,35266932,28103330,7163602,3707754,1511892,1943956,1186,191,995,1210,213,997,0
2073,7568,7568,7578,6347,25414074,21347331,4066743,1604607,981486,1480650,2969,176,2793,3013,216,2797,0
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,54,7514,7578,58,7520,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,47,7531,0
2076,7568,7568,7578,6322,23831604,18575058,5256546,2814330,1153846,1288370,190,190,0,226,226,0,16977206
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,13,7565,0
2078,7568,7568,7578,7485,839952,548596,291356,80406,69462,141488,7416,52,7364,7426,53,7373,0
2079,7568,7568,7578,7014,33249942,26871827,6378115,3564833,1448484,1364798,1551,181,1370,1586,215,1371,0
2080,7568,7568,7578,6333,30940074,25779354,5160720,2589190,1203125,1368405,1969,185,1784,2008,225,1783,0
2081,7568,7568,7578,6361,13080847,11264074,1816773,750218,415161,651394,3616,154,3462,3664,194,3470,8771968
2082,7568,7568,7578,6322,40273488,31150934,9122554,5318313,1915703,1888538,280,199,81,317,234,83,0
2083,7568,7568,7578,6471,7732619,6706796,1025823,394076,293510,338237,4308,141,4167,4348,172,4176,10317935
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,37,7541,0
2085,7568,7568,7578,6324,28198529,23565621,4632908,2480960,1020241,1131707,1435,197,1238,1475,233,1242,5694337
2086,7568,7568,7578,6623,11842218,10207787,1634431,622072,435681,576678,5425,111,5314,5448,126,5322,0
2087,7568,7568,7578,7573,28416,14899,13517,5266,3936,4315,7560,59,7501,7570,65,7505,15792
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,38,7540,0
2089,7568,7568,7578,7016,26094420,19943326,6151094,4053552,1284798,812744,910,181,729,947,214,733,10722759
2090,7568,7568,7578,7569,46696,31605,15091,608,3636,10847,7555,50,7505,7564,56,7508,25142
2091,7568,7568,7578,6410,8864369,7761654,1102715,418662,388319,295734,4209,143,4066,4262,191,4071,9733260
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,33,7545,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,25,7553,0
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,24,7554,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,13,7555,7578,3,7575,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,8,7560,7578,12,7566,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,49,7519,7578,54,7524,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,32,7546,0
