"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,18023245,3359153,1497443,0,704387,5096104,7366158,0,571098,334427,36373,0,0,0,200298,0,3743,2456
2011,9690968,1294810,713209,0,358291,2730684,4593974,0,252679,158164,350,0,0,0,94165,0,3125,1849
2012,32781088,11059176,4363376,0,2455786,7409494,7493256,0,1347306,791405,81250,0,0,0,474651,0,7339,6039
2013,32729986,10925594,6661949,0,563320,7025081,7554042,0,1558274,771094,322877,0,0,0,464303,0,7371,6089
2014,1455458,516584,203804,0,30886,698658,5526,0,101495,54349,14913,0,0,0,32233,0,340,149
2015,21497252,5079578,3112781,0,824567,5633816,6846510,0,688082,344373,136598,0,0,0,207111,0,5211,3924
2016,17477577,3030427,1550025,0,500976,4996835,7399314,0,655431,225382,293116,0,0,0,136933,0,3521,2232
2017,160752,121805,38947,0,0,0,0,0,32651,15327,8217,0,0,0,9107,0,66,24
2018,18291367,4379815,1838496,0,418669,4603211,7051176,0,1034675,428851,346456,0,0,0,259368,0,3982,2725
2019,6589202,802965,282005,0,0,2260470,3243762,0,142701,63317,41336,0,0,0,38048,0,1292,530
2020,33492346,9403087,6604879,0,2731047,7199291,7554042,0,984615,554858,96894,0,0,0,332863,0,7056,5773
2021,16583982,2891770,1675927,0,50173,4649688,7316424,0,535346,215933,188978,0,0,0,130435,0,3361,2078
2022,11669089,1671632,829534,0,1086,2967637,6199200,0,368291,144250,137119,0,0,0,86922,0,2406,1240
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1567237,494606,231217,0,98146,737742,5526,0,65084,29455,18118,0,0,0,17511,0,335,144
2025,3506950,704552,214980,0,83995,1552951,950472,0,115933,66808,9589,0,0,0,39536,0,727,317
2026,29290983,8852860,4272514,0,716031,7915789,7533789,0,1882215,695160,764659,0,0,0,422396,0,6650,5772
2027,1347306,471584,226751,0,18353,630618,0,0,91908,40607,27135,0,0,0,24166,0,306,126
2028,70087,44738,24243,0,1106,0,0,0,18940,9860,3292,0,0,0,5788,0,25,9
2029,4177393,447105,224460,0,59273,1371794,2074761,0,54869,32652,2956,0,0,0,19261,0,1336,554
2030,11152041,1439949,861480,0,402208,2789780,5658624,0,252618,88397,110673,0,0,0,53548,0,2162,1093
2031,66146,40649,17315,0,8182,0,0,0,13403,3717,7616,0,0,0,2070,0,18,7
