"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6325,20683818,18023245,2660573,1029245,571098,1060230,3825,158,3667,3869,193,3676,0
2011,7568,7568,7578,6340,10841896,9690968,1150928,413436,252679,484813,4443,144,4299,4491,182,4309,6452822
2012,7568,7568,7578,6309,40555314,32781088,7774226,4047230,1347306,2379690,229,185,44,270,226,44,0
2013,7568,7568,7578,6322,40732146,32729986,8002160,3960987,1558274,2482899,197,190,7,233,226,7,0
2014,7568,7568,7578,7376,1878840,1455458,423382,33658,101495,288229,7228,81,7147,7227,74,7153,0
2015,7568,7568,7578,6322,24798854,21497252,3301602,1181435,688082,1432085,2357,191,2166,2398,228,2170,4000974
2016,7568,7568,7578,6324,19457046,17477577,1979469,408947,655431,915091,4047,162,3885,4092,199,3893,0
2017,7568,7568,7578,7536,276870,160752,116118,11212,32651,72255,7502,38,7464,7512,40,7472,87846
2018,7568,7568,7578,6352,22004532,18291367,3713165,1501384,1034675,1177106,3586,178,3408,3627,212,3415,0
2019,7568,7568,7578,6832,7139592,6589202,550390,25919,142701,381770,6276,93,6183,6302,112,6190,0
2020,7568,7568,7578,6322,38991456,33492346,5499110,2666472,984615,1848023,512,192,320,549,228,321,0
2021,7568,7568,7578,6328,18572788,16583982,1988806,263589,535346,1189871,4207,158,4049,4250,195,4055,98
2022,7568,7568,7578,6448,12910645,11669089,1241556,119803,368291,753462,5162,138,5024,5208,179,5029,386297
2023,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,49,7529,0
2024,7568,7568,7578,7378,1851210,1567237,283973,2340,65084,216549,7233,64,7169,7234,62,7172,0
2025,7568,7568,7578,7190,4017402,3506950,510452,62571,115933,331948,6841,73,6768,6873,102,6771,0
2026,7568,7568,7578,6730,36224256,29290983,6933273,3170388,1882215,1880670,918,189,729,958,227,731,523794
2027,7568,7568,7578,7388,1690956,1347306,343650,12118,91908,239624,7262,47,7215,7262,40,7222,0
2028,7568,7568,7578,7562,133750,70087,63663,26889,18940,17834,7543,32,7511,7553,36,7517,4400
2029,7568,7568,7578,6803,4461679,4177393,284286,13206,54869,216211,6232,111,6121,6249,120,6129,2936352
2030,7568,7568,7578,6528,11947212,11152041,795171,51197,252618,491356,5406,128,5278,5435,147,5288,0
2031,7568,7568,7578,7567,99468,66146,33322,1425,13403,18494,7550,26,7524,7560,31,7529,0
2032,7568,7568,7578,7578,0,0,0,0,0,0,7568,40,7528,7578,44,7534,0
2033,7568,7568,7578,6383,8523864,7736757,787107,98398,180363,508346,4940,159,4781,4987,195,4792,6025296
2034,7568,7568,7578,6318,33118250,28191802,4926448,1924887,1387572,1613989,1052,193,859,1089,229,860,2895189
2035,7568,7568,7578,7560,132216,78334,53882,2997,13614,37271,7540,46,7494,7549,50,7499,22512
2036,7568,7568,7578,7491,650955,412689,238266,23677,69011,145578,7428,57,7371,7436,63,7373,122685
2037,7568,7568,7578,6340,25181982,22526679,2655303,1186349,566141,902813,3011,174,2837,3052,212,2840,0
2038,7568,7568,7578,6345,16423272,15336479,1086793,19125,270935,796733,4596,151,4445,4645,191,4454,0
2039,7568,7568,7578,7563,154728,125966,28762,0,7114,21648,7540,56,7484,7550,60,7490,0
2040,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,34,7544,0
