"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,15622837,2289739,1521426,0,809105,4067437,6935130,0,132581,79180,6258,0,0,0,47143,0,2993,1746
2011,13887187,1990267,886388,0,305029,3687483,7018020,0,347922,178237,62832,0,0,0,106853,0,2766,1500
2012,27856368,8253533,3995447,0,972946,7036192,7598250,0,1285149,659770,228480,0,0,0,396899,0,6201,4915
2013,9811327,1545567,766272,0,3373,2439825,5056290,0,139539,74669,20310,0,0,0,44560,0,1922,936
2014,12632003,1765655,970123,0,435081,3266498,6194646,0,273373,148424,36193,0,0,0,88756,0,2513,1386
2015,245295,133707,39631,0,71957,0,0,0,32762,20021,986,0,0,0,11755,0,88,35
2016,11111397,1410385,729974,0,451383,2849979,5669676,0,167306,67408,59329,0,0,0,40569,0,2141,1081
2017,8108933,869134,665338,0,513225,1953297,4107939,0,64260,39378,1731,0,0,0,23151,0,1765,877
2018,35360884,10308733,7377676,0,1702846,8191021,7780608,0,1045054,430098,354640,0,0,0,260316,0,7343,6060
2019,8849118,1302858,429421,0,30902,1985439,5100498,0,315613,110486,138176,0,0,0,66951,0,1775,845
2020,1481539,371191,229293,0,149432,665311,66312,0,46977,20316,14717,0,0,0,11944,0,305,130
2021,5973580,742843,358863,0,140375,1762699,2968800,0,130823,58298,37746,0,0,0,34779,0,1315,575
2022,23618644,6002108,1963359,0,1727313,6410504,7515360,0,890278,496361,96010,0,0,0,297907,0,5077,3791
2023,22750053,4489092,2366770,0,2659484,5813289,7421418,0,750820,425913,69549,0,0,0,255358,0,4742,3458
2024,29409487,9303463,4071070,0,1194926,7291512,7548516,0,2016382,1044193,343940,0,0,0,628249,0,7079,5770
2025,28648276,9028181,3984022,0,613597,7429752,7592724,0,1133842,523312,294782,0,0,0,315748,0,6210,4924
2026,20032439,4616473,2141255,0,473125,5391220,7410366,0,1009085,353267,440947,0,0,0,214871,0,4232,2952
2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,22280733,4804827,1892760,0,4028013,5392888,6162245,0,387981,200065,67960,0,0,0,119956,0,5730,4444
2029,14857385,3855448,2236954,0,510756,3850567,4403660,0,512268,265083,88341,0,0,0,158844,0,6795,5511
2030,1967683,446706,294786,0,108011,957926,160254,0,101843,48247,24948,0,0,0,28648,0,418,166
2031,22116398,5875790,2128270,0,235331,6444537,7432470,0,1507644,451624,779396,0,0,0,276624,0,4799,3514
2032,6782,4616,1574,0,592,0,0,0,711,278,291,0,0,0,142,0,2,1
2033,25328847,6373206,2823336,0,1732903,6872990,7526412,0,1025098,568717,115024,0,0,0,341357,0,5494,4210
2034,11960905,1856080,1017767,0,7696,2929814,6149548,0,312702,127128,109024,0,0,0,76550,0,2422,1270
2035,5962912,814538,572387,0,59675,1860452,2655860,0,163168,56242,73042,0,0,0,33884,0,1189,511
2036,8358551,1183912,634163,0,79949,2109887,4350640,0,266598,140578,42259,0,0,0,83761,0,2025,1084
2037,18906245,4101796,2768728,0,1433325,4674177,5928219,0,494243,252973,89523,0,0,0,151747,0,5141,3852
2038,5432557,710782,327993,0,87389,1481161,2825232,0,122305,56035,32912,0,0,0,33358,0,2439,1276
2039,24271317,5684611,4122029,0,1219541,5823718,7421418,0,660932,330727,131491,0,0,0,198714,0,4988,3702
2040,16319478,2784912,1894476,0,169155,4303713,7167222,0,379396,156132,128996,0,0,0,94268,0,3240,1968
2041,7471277,859919,571836,0,203760,2017296,3818466,0,129255,55892,39837,0,0,0,33526,0,1447,642
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,9656650,1163892,532727,0,326493,2346142,5287396,0,189001,111476,11189,0,0,0,66336,0,2203,1071
2044,23071178,5402677,2854860,0,1314017,6050576,7449048,0,1005292,361244,424443,0,0,0,219605,0,4797,3480
2045,12521813,1758231,836718,0,547,3273013,6653304,0,399555,173321,121848,0,0,0,104386,0,2519,1308
2046,9002707,1146292,415433,0,412362,2386780,4641840,0,319334,135696,101920,0,0,0,81718,0,1807,874
2047,68837,51110,11392,0,6335,0,0,0,18354,7154,6994,0,0,0,4206,0,22,8
2048,8079927,1189712,606191,0,255510,2087264,3941250,0,254232,85082,117780,0,0,0,51370,0,2422,1336
2049,5957472,748161,394833,0,115763,1913611,2785104,0,130224,43294,61019,0,0,0,25911,0,1157,493
2050,9553988,1228849,383368,0,355717,2358458,5227596,0,225566,122809,29390,0,0,0,73367,0,1901,909
2051,10812156,1529645,1152136,0,11520,2865699,5253156,0,195092,97032,40117,0,0,0,57943,0,2924,1644
2052,21542712,5447612,3380299,0,407572,5659864,6647365,0,872331,362336,290955,0,0,0,219040,0,5278,3982
