"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6376,16539318,15622837,916481,55744,132581,728156,4575,133,4442,4630,179,4451,0
2011,7568,7568,7578,6355,15284916,13887187,1397729,233773,347922,816034,4802,139,4663,4855,184,4671,0
2012,7568,7568,7578,6322,34266726,27856368,6410358,2925398,1285149,2199811,1367,193,1174,1407,229,1178,0
2013,7568,7568,7578,6604,10618162,9811327,806835,21979,139539,645317,5646,123,5523,5668,138,5530,2810
2014,7568,7568,7578,6475,13885030,12632003,1253027,154817,273373,824837,5055,132,4923,5089,160,4929,1808
2015,7568,7568,7578,7525,386044,245295,140749,32212,32762,75775,7480,36,7444,7490,41,7449,100244
2016,7568,7568,7578,6536,11831166,11111397,719769,6934,167306,545529,5427,129,5298,5455,152,5303,0
2017,7568,7568,7578,6702,8490005,8108933,381072,17208,64260,299604,5803,121,5682,5825,134,5691,1268609
2018,7568,7568,7578,6322,40577418,35360884,5216534,1890802,1045054,2280678,225,191,34,262,227,35,0
2019,7568,7568,7578,6670,9808650,8849118,959532,69021,315613,574898,5793,118,5675,5825,140,5685,0
2020,7568,7568,7578,7396,1685430,1481539,203891,2604,46977,154310,7263,76,7187,7266,77,7189,0
2021,7568,7568,7578,6854,6482797,5973580,509217,30231,130823,348163,6253,89,6164,6279,108,6171,787939
2022,7568,7568,7578,6323,28055502,23618644,4436858,1990006,890278,1556574,2491,176,2315,2532,213,2319,0
2023,7568,7568,7578,6323,26204292,22750053,3454239,1872970,750820,830449,2826,173,2653,2865,209,2656,0
2024,7568,7568,7578,6302,39118554,29409487,9709067,6299342,2016382,1393343,489,186,303,532,227,305,0
2025,7568,7568,7578,6322,34297838,28648276,5649562,2072047,1133842,2443673,1358,197,1161,1398,233,1165,18622
2026,7568,7568,7578,6332,23386032,20032439,3353593,1059600,1009085,1284908,3336,171,3165,3380,210,3170,0
2027,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,15,7563,0
2028,7568,7568,7578,6322,24023279,22280733,1742546,835891,387981,518674,1838,195,1643,1878,231,1647,7660873
2029,7568,7568,7578,6322,17508872,14857385,2651487,1029508,512268,1109711,773,190,583,811,226,585,20084332
2030,7568,7568,7578,7310,2309868,1967683,342185,64568,101843,175774,7150,44,7106,7144,31,7113,0
2031,7568,7568,7578,6324,26519274,22116398,4402876,1545078,1507644,1350154,2769,177,2592,2810,214,2596,0
2032,7568,7568,7578,7576,11052,6782,4270,354,711,3205,7566,25,7541,7575,29,7546,0
2033,7568,7568,7578,6322,30352151,25328847,5023304,2572116,1025098,1426090,2074,198,1876,2112,233,1879,7693
2034,7568,7568,7578,6464,13171332,11960905,1210427,88251,312702,809474,5146,118,5028,5194,158,5036,212940
2035,7568,7568,7578,6917,6492950,5962912,530038,20908,163168,345962,6379,91,6288,6406,114,6292,77764
2036,7568,7568,7578,6652,9418369,8358551,1059818,271836,266598,521384,5543,120,5423,5568,138,5430,1779001
2037,7568,7568,7578,6323,21181358,18906245,2275113,862527,494243,918343,2427,186,2241,2471,225,2246,7246416
2038,7568,7568,7578,6454,5912515,5432557,479958,45255,122305,312398,5129,127,5002,5178,167,5011,7598828
2039,7568,7568,7578,6324,27563688,24271317,3292371,1083092,660932,1548347,2580,181,2399,2622,217,2405,0
2040,7568,7568,7578,6339,17904240,16319478,1584762,153670,379396,1051696,4328,165,4163,4371,200,4171,0
2041,7568,7568,7578,6782,7996122,7471277,524845,19028,129255,376562,6121,105,6016,6140,115,6025,0
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,48,7530,0
2043,7568,7568,7578,6479,10513738,9656650,857088,136377,189001,531710,5365,96,5269,5408,132,5276,1664408
2044,7568,7568,7578,6301,26508222,23071178,3437044,1162613,1005292,1269139,2771,164,2607,2821,209,2612,0
2045,7568,7568,7578,6412,13919994,12521813,1398181,190535,399555,808091,5049,128,4921,5104,176,4928,0
2046,7568,7568,7578,6662,9985482,9002707,982775,253026,319334,410415,5761,108,5653,5788,126,5662,0
2047,7568,7568,7578,7564,121572,68837,52735,7534,18354,26847,7546,22,7524,7556,25,7531,0
2048,7568,7568,7578,6504,8861524,8079927,781597,87437,254232,439928,5146,132,5014,5168,153,5015,4540514
2049,7568,7568,7578,6940,6393582,5957472,436110,10733,130224,295153,6411,83,6328,6447,100,6347,0
2050,7568,7568,7578,6602,10504926,9553988,950938,165540,225566,559832,5667,125,5542,5693,144,5549,0
2051,7568,7568,7578,6336,11712613,10812156,900457,54442,195092,650923,4644,154,4490,4692,196,4496,4464803
2052,7568,7568,7578,6314,25169707,21542712,3626995,1240125,872331,1514539,2290,193,2097,2332,231,2101,4008327
2053,7568,7568,7578,6590,11333826,10217394,1116432,284150,254698,577584,5517,132,5385,5539,152,5387,0
2054,7568,7568,7578,6309,31348998,25536669,5812329,3388694,1179200,1244435,1895,190,1705,1937,229,1708,0
2055,7568,7568,7578,6324,17185729,14831414,2354315,1105046,539200,710069,3976,165,3811,4019,199,3820,2673589
2056,7568,7568,7578,6482,12234564,11062817,1171747,177186,329508,665053,5354,111,5243,5392,142,5250,0
2057,7568,7568,7578,7346,2260134,1718287,541847,168185,164643,209019,7159,58,7101,7158,49,7109,0
2058,7568,7568,7578,6318,33791415,26743381,7048034,3843184,1765796,1439054,1391,192,1199,1430,229,1201,342787
2059,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,34,7544,0
2060,7568,7568,7578,6649,10217574,9179744,1037830,153814,277876,606140,5719,119,5600,5741,133,5608,0
2061,7568,7568,7578,6322,25157376,19467411,5689965,3349029,1113679,1227257,733,193,540,771,229,542,12640419
2062,7568,7568,7578,6552,10641758,9580119,1061639,190330,284359,586950,5467,120,5347,5488,134,5354,973065
2063,7568,7568,7578,6360,15627528,14107185,1520343,272999,446410,800934,4740,152,4588,4789,193,4596,0
2064,7568,7568,7578,6338,17894748,15473625,2421123,852921,679927,888275,4324,163,4161,4371,201,4170,31596
2065,7568,7568,7578,7554,181336,114009,67327,4547,17605,45175,7530,46,7484,7540,47,7493,28652
2066,7568,7568,7578,6548,12151674,10735787,1415887,374529,401914,639444,5369,120,5249,5392,138,5254,0
2067,7568,7568,7578,6725,8250318,7652378,597940,67842,163570,366528,6075,109,5966,6086,114,5972,0
2068,7568,7568,7578,6324,18335681,15895382,2440299,819479,518412,1102408,3478,179,3299,3523,217,3306,4280251
2069,7568,7568,7578,6327,19650456,17105442,2545014,1206076,655162,683776,4012,165,3847,4059,203,3856,0
2070,7568,7568,7578,6373,16174602,14416563,1758039,238019,521603,998417,4641,147,4494,4694,190,4504,0
2071,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,36,7542,0
2072,7568,7568,7578,6339,11164059,10039394,1124665,288146,286741,549778,4476,155,4321,4524,194,4330,5946076
2073,7568,7568,7578,6336,8235093,7298467,936626,297725,267888,371013,4033,171,3862,4078,207,3871,11341517
2074,7568,7568,7578,7532,408924,247308,161616,17310,59583,84723,7494,45,7449,7505,49,7456,0
2075,7568,7568,7578,6342,7970248,7513307,456941,167515,103005,186421,4409,159,4250,4455,196,4259,9523932
2076,7568,7568,7578,6314,9132964,8013602,1119362,592093,243138,284131,2479,184,2295,2521,222,2299,19029031
2077,7568,7568,7578,7054,4624428,4157288,467140,55690,157394,254056,6651,65,6586,6679,84,6595,442914
2078,7568,7568,7578,7411,1514124,1189342,324782,58862,113191,152729,7294,59,7235,7303,65,7238,0
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0
2080,7568,7568,7578,6356,17296380,15786365,1510015,413775,484833,611407,4438,148,4290,4488,190,4298,0
2081,7568,7568,7578,7311,1855705,1652110,203595,3555,53839,146201,7152,66,7086,7146,54,7092,444216
2082,7568,7568,7578,6328,19967371,17486480,2480891,1040819,634212,805860,3206,169,3037,3245,201,3044,4149630
2083,7568,7568,7578,7573,37296,21894,15402,4085,3468,7849,7559,37,7522,7570,42,7528,12438
2084,7568,7568,7578,6322,29834024,25925226,3908798,1237105,960876,1710817,2169,191,1978,2209,227,1982,850
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,51,7527,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,33,7545,0
2087,7568,7568,7578,7576,9896,5100,4796,2592,463,1741,7566,35,7531,7575,39,7536,1156
2088,7568,7568,7578,6312,16058978,15011483,1047495,44617,351824,651054,4661,149,4512,4711,195,4516,5104
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,38,7540,0
2090,7568,7568,7578,6325,6842644,6027308,815336,317491,213830,284015,3761,166,3595,3803,199,3604,14251350
2091,7568,7568,7578,6451,9156646,8169242,987404,244663,273183,469558,5187,122,5065,5236,168,5068,4018723
2092,7568,7568,7578,6676,8963172,8168413,794759,217571,261962,315226,5946,111,5835,5969,123,5846,0
2093,7568,7568,7578,6385,4600816,4414296,186520,69570,41498,75452,4911,148,4763,4956,186,4770,10129360
2094,7568,7568,7578,6793,13796033,12132286,1663747,701531,488983,473233,4468,168,4300,4490,181,4309,3349437
2095,7568,7568,7578,6331,17045640,15204296,1841344,287926,496323,1057095,4139,160,3979,4184,196,3988,1911024
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,13,7555,7578,3,7575,0
2097,7568,7568,7578,6342,14413212,13253165,1160047,64449,275519,820079,4584,138,4446,4634,179,4455,2084962
2098,7568,7568,7578,7507,624438,328113,296325,80034,82025,134266,7455,63,7392,7465,63,7402,0
2099,7568,3538,7578,3500,911790,117434,0,0,0,0,3373,161,3212,3389,169,3220,0
