"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2037,7568,7568,7578,6330,27674208,24637781,3036427,1409353,624269,1002805,2560,188,2372,2602,225,2377,0,2037,24637781,4142410,2352512,0,3692460,7078715,7371684,0,624269,345066,72336,0,0,0,206867,0,5008,3728
2038,7568,7568,7578,6331,17655570,16495290,1160280,35803,276542,847935,4373,165,4208,4420,200,4220,0,2038,16495290,2632886,1732532,0,128759,4739949,7261164,0,276542,97873,119271,0,0,0,59398,0,3195,1911
2039,7568,7568,7578,7457,1105200,948628,156572,26,38440,118106,7368,55,7313,7379,60,7319,0,2039,948628,376502,239535,0,103179,229412,0,0,38440,12352,18645,0,0,0,7443,0,200,78
2040,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,39,7539,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,7568,7568,7578,6324,22098474,20656854,1441620,154707,285863,1001050,3569,180,3389,3612,217,3395,0,2041,20656854,3523533,3270269,0,1086933,5338123,7437996,0,285863,111486,107006,0,0,0,67371,0,3999,2712
2042,7568,7568,7578,7576,9044,6024,3020,13,537,2470,7564,40,7524,7575,45,7530,13060,2042,6024,4102,1103,0,819,0,0,0,537,150,307,0,0,0,80,0,4,1
2043,7568,7568,7578,7207,3752154,3272242,479912,81352,121423,277137,6889,85,6804,6908,97,6811,0,2043,3272242,635616,258283,0,472817,1242406,663120,0,121423,65030,17677,0,0,0,38716,0,679,299
2044,7568,7568,7578,6344,16820423,15235882,1584541,255317,414230,914994,4515,147,4368,4565,189,4376,50455,2044,15235882,2121465,1543859,0,377399,4036989,7156170,0,414230,194853,102070,0,0,0,117307,0,3053,1779
2045,7568,7568,7578,6322,28906506,25932016,2974490,1297718,659405,1017367,2337,192,2145,2380,228,2152,0,2045,25932016,5952711,3160612,0,2794849,6558218,7465626,0,659405,332112,127580,0,0,0,199713,0,5231,3942
2046,7568,7568,7578,6347,17080866,15201006,1879860,612641,477006,790213,4477,152,4325,4527,194,4333,0,2046,15201006,2241582,1388363,0,509538,3927457,7134066,0,477006,250440,76461,0,0,0,150105,0,3091,1820
