"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2068,12313726,2182329,1185148,0,294881,3446471,5204897,0,370362,202158,47215,0,0,0,120989,0,3649,2366
2069,12412672,1586360,686774,0,441574,3354116,6343848,0,442402,223652,84607,0,0,0,134143,0,2530,1355
2070,8147814,1341874,689574,0,1995,2122471,3991900,0,310243,118736,119901,0,0,0,71606,0,1757,874
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,2578420,313542,255612,0,25656,811912,1171698,0,66040,32713,14098,0,0,0,19229,0,1291,566
2073,1356690,186919,90936,0,15820,464281,598734,0,48331,21011,15190,0,0,0,12130,0,1336,624
2074,167212,112992,40941,0,13279,0,0,0,39909,14045,17461,0,0,0,8403,0,50,19
2075,2020146,256780,128464,0,166918,738744,729240,0,29482,18288,792,0,0,0,10402,0,1049,453
2076,401305,38234,134809,0,4703,132311,91248,0,2060,1034,653,0,0,0,373,0,3952,2658
2077,491257,277104,156466,0,0,57687,0,0,105386,43199,36404,0,0,0,25783,0,170,65
2078,874027,340926,244420,0,65525,223156,0,0,117671,46524,43321,0,0,0,27826,0,219,86
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,9355287,1160731,857291,0,405976,2306027,4625262,0,311590,110168,134712,0,0,0,66710,0,1847,917
2081,141833,75405,49245,0,17183,0,0,0,15218,6567,4819,0,0,0,3832,0,50,19
2082,15175391,2850121,1485664,0,1089139,4078772,5671695,0,572438,245462,179086,0,0,0,147890,0,4153,2874
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,22286780,4995490,3914099,0,394938,5566361,7415892,0,762338,288500,298911,0,0,0,174927,0,4573,3286
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,6832302,865798,687288,0,150300,1792152,3336764,0,144227,40984,78376,0,0,0,24867,0,1600,706
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,749287,115314,77806,0,27598,283519,245050,0,29166,13604,7941,0,0,0,7621,0,1192,604
2091,3250157,376664,263345,0,0,985484,1624664,0,94425,43515,25132,0,0,0,25778,0,1364,582
2092,1149212,413579,167061,0,4080,564492,0,0,156908,65763,51702,0,0,0,39443,0,289,115
2093,33155,2526,14676,0,0,15953,0,0,0,0,0,0,0,0,0,0,873,354
2094,7601166,1013118,936203,0,213180,1877932,3560733,0,288244,139184,65786,0,0,0,83274,0,3077,2280
2095,3229367,553859,451346,0,22336,869196,1332630,0,100562,41227,34906,0,0,0,24429,0,3480,2196
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7430918,1081435,641845,0,1252,1708940,3997446,0,151768,63283,50827,0,0,0,37658,0,2111,1031
2098,319714,243565,71747,0,4402,0,0,0,81815,42744,13550,0,0,0,25521,0,110,40
2099,84087,22924,61163,0,0,0,0,0,0,0,0,0,0,0,0,0,109,66
