"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,35549362,8932000,7982403,0,2929716,7941213,7764030,0,707975,439339,5685,0,0,0,262951,0,7297,6015
2011,15585111,2732350,1072369,0,391947,4309639,7078806,0,372885,172313,96978,0,0,0,103594,0,3109,1847
2012,34646233,9337051,3468055,0,6237169,7944922,7659036,0,876824,548474,0,0,0,0,328350,0,7206,5924
2013,22798051,5965865,2450179,0,681978,6223351,7476678,0,604763,378234,0,0,0,0,226529,0,4784,3458
2014,25092708,7061322,3440344,0,706394,6407970,7476678,0,773482,483743,0,0,0,0,289739,0,5389,4053
2015,17914320,5167948,1753789,0,1098789,4799109,5094685,0,863101,446359,148535,0,0,0,268207,0,6315,5008
2016,19191453,4016023,1632767,0,859141,5344994,7338528,0,530974,330075,3431,0,0,0,197468,0,3985,2703
2017,25675796,5996343,3096569,0,4658592,5231442,6692850,0,796888,445960,83527,0,0,0,267401,0,5677,4387
2018,38127548,10611330,5233257,0,7753493,7047264,7482204,0,423408,257359,12298,0,0,0,153751,0,7312,6030
2019,8491849,1834494,1002393,0,464173,2278936,2911853,0,276497,130785,67905,0,0,0,77807,0,7176,5878
2020,24156012,5191230,2074827,0,2930659,6499196,7460100,0,873694,436455,174734,0,0,0,262505,0,5035,3746
2021,32205186,9481140,4522217,0,3250609,7413756,7537464,0,1272525,795790,0,0,0,0,476735,0,7165,5883
2022,40471809,8645190,3943535,0,13079183,7288541,7515360,0,33517,21334,60,0,0,0,12123,0,7361,6029
2023,17339600,2957289,1915524,0,476761,4690180,7299846,0,387170,232692,15400,0,0,0,139078,0,3487,2173
2024,29184742,8561665,4885915,0,1476903,6650957,7609302,0,1319794,825391,0,0,0,0,494403,0,6655,5408
2025,30382072,9711347,5005809,0,713967,7474271,7476678,0,1419279,652006,373799,0,0,0,393474,0,6727,5420
2026,29284524,8809240,4725553,0,1174613,7098440,7476678,0,996619,487644,215279,0,0,0,293696,0,6234,4950
2027,19056084,3400863,1542374,0,1687359,5070382,7355106,0,453147,255871,44018,0,0,0,153258,0,3833,2550
2028,33195862,10714807,6892835,0,448786,7570014,7569420,0,1277084,534224,419621,0,0,0,323239,0,7273,5989
2029,7847609,1034785,363786,0,388369,1954644,4106025,0,171126,107276,0,0,0,0,63850,0,2022,1035
2030,34944876,9628899,7661281,0,2972877,7183037,7498782,0,871772,436924,171994,0,0,0,262854,0,7153,5827
2031,31922401,10169126,3869945,0,2325206,7959874,7598250,0,1625178,650392,580540,0,0,0,394246,0,7010,5728
2032,12926498,1985241,1014216,0,465083,3289416,6172542,0,277307,154620,30138,0,0,0,92549,0,2573,1435
2033,27383997,6462965,3479464,0,3149402,6765754,7526412,0,1171075,542184,301903,0,0,0,326988,0,5871,4586
2034,24631282,6761195,3021697,0,804697,6572541,7471152,0,1161393,591492,213921,0,0,0,355980,0,5489,4202
2035,14228016,2180357,1163632,0,453478,3594887,6835662,0,423892,249470,25340,0,0,0,149082,0,2900,1667
2036,33264334,7979782,4258702,0,6111522,7437650,7476678,0,1288194,801193,7014,0,0,0,479987,0,7310,6023
2037,29725548,7904821,5737939,0,2056599,6538459,7487730,0,1183441,713159,42812,0,0,0,427470,0,6559,5261
2038,25862934,7115686,2495509,0,1906199,6885440,7460100,0,885012,474111,125985,0,0,0,284916,0,5485,4200
2039,33057464,8906332,7674606,0,2447659,6552189,7476678,0,1482606,835167,146121,0,0,0,501318,0,7382,6042
2040,25942359,7396123,3656735,0,725349,6704052,7460100,0,965079,484399,189138,0,0,0,291542,0,5589,4303
2041,33091241,8947125,5994460,0,3738482,6818450,7592724,0,1063131,664937,0,0,0,0,398194,0,7086,5749
2042,22667164,4319930,2091351,0,2300342,6484389,7471152,0,751349,470029,0,0,0,0,281320,0,4795,3490
2043,19944327,5269542,3771949,0,1245972,4627990,5028874,0,532693,333434,0,0,0,0,199259,0,6684,5350
2044,32731641,9768767,4600100,0,3687831,7209317,7465626,0,1062617,649213,24476,0,0,0,388928,0,7054,5708
