"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,52713,31710,13979,0,7024,0,0,0,7815,3881,1863,0,0,0,2071,0,15,5
2070,6508141,881092,550866,0,327761,1746342,3002080,0,194489,87332,54856,0,0,0,52301,0,2443,1398
2071,31353,20097,8016,0,3240,0,0,0,4622,2418,1252,0,0,0,952,0,15,5
2072,14252,9049,3582,0,1621,0,0,0,1999,905,747,0,0,0,347,0,5,1
2073,12047123,2401706,886515,0,565424,3096065,5097413,0,646939,262022,226620,0,0,0,158297,0,3270,2079
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,10419295,1528929,1139160,0,602217,2620660,4528329,0,254870,96784,99781,0,0,0,58305,0,2199,1236
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,4312953,547294,639998,0,197132,1548229,1380300,0,152546,41879,85453,0,0,0,25214,0,874,378
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,574480,314107,118221,0,123555,18597,0,0,93736,42474,26179,0,0,0,25083,0,157,65
2081,9350544,1744423,1697592,0,442116,2369151,3097262,0,417775,169117,146836,0,0,0,101822,0,5300,4026
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,34820,22457,11417,0,946,0,0,0,11017,4212,4872,0,0,0,1933,0,26,11
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,10489,4372,4500,0,1617,0,0,0,1015,317,550,0,0,0,148,0,10,4
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,5726878,1186185,1059686,0,613883,1217196,1649928,0,353784,164588,90674,0,0,0,98522,0,5198,3975
2088,2988548,511739,487315,0,84844,1117832,786818,0,185905,56174,96025,0,0,0,33706,0,861,389
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,1015724,223482,110887,0,38492,488163,154700,0,97151,20960,63460,0,0,0,12731,0,539,229
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
