"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2079,7568,7568,7578,6528,6118136,5351516,766620,182789,229580,354251,4601,164,4437,4626,183,4443,10313421,2079,5351516,1011458,668215,0,190529,1231619,2249695,0,229580,87008,90262,0,0,0,52310,0,2967,1902
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,26,7542,7578,30,7548,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,42,7536,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,32,7546,0,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,7568,7568,7578,6339,13059590,10958307,2101283,1133611,518963,448709,3319,164,3155,3363,201,3162,10455124,2083,10958307,2158192,933393,0,638894,3001878,4225950,0,518963,263927,96724,0,0,0,158312,0,4249,2976
2084,7568,7568,7578,6340,25491438,21172378,4319060,1885658,1171965,1261437,2955,165,2790,2999,205,2794,0,2084,21172378,5208507,3423367,0,385609,5026355,7128540,0,1171965,473944,411210,0,0,0,286811,0,4613,3341
2085,7568,7568,7578,7574,33156,21808,11348,394,5240,5714,7562,23,7539,7571,26,7545,0,2085,21808,14192,6280,0,1336,0,0,0,5240,936,3890,0,0,0,414,0,6,3
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,21,7557,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,42,7536,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,35,7543,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,34,7544,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,7568,7568,7578,7028,15869928,12885362,2984566,1765581,611767,607218,1380,188,1192,1414,220,1194,18371373,2090,12885362,3256094,1234468,0,1446471,3332067,3616262,0,611767,346690,57351,0,0,0,207726,0,6188,5614
2091,7568,7568,7578,6837,6721577,6006817,714760,108810,332110,273840,6178,90,6088,6205,109,6096,964309,2091,6006817,843083,528117,0,106329,1795016,2734272,0,332110,89245,188363,0,0,0,54502,0,1390,632
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,39,7539,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,39,7539,0,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,7568,7568,7578,7183,9154251,7971765,1182486,231528,331866,619092,5833,130,5703,5851,139,5712,434941,2094,7971765,1409017,942306,0,316110,2225032,3079300,0,331866,155010,83852,0,0,0,93004,0,1735,1332
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,18,7550,7578,19,7559,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,13,7565,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,6345,18405467,15348664,3056803,1423474,691573,941756,3308,168,3140,3356,209,3147,5150615,2097,15348664,3449262,1630024,0,442032,4101100,5726246,0,691573,360286,115062,0,0,0,216225,0,4260,2989
2098,7568,7568,7578,6573,6572005,5696991,875014,333489,250703,290822,5289,146,5143,5316,167,5149,6045979,2098,5696991,889325,574536,0,144943,1347147,2741040,0,250703,120324,58424,0,0,0,71955,0,2279,1257
2099,7568,5398,7578,5357,513918,77780,0,0,0,0,5305,110,5195,5306,105,5201,0,2099,77780,19392,56998,0,1390,0,0,0,0,0,0,0,0,0,0,0,93,51
