"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2037,7568,7568,7578,7528,403186,257554,145632,24109,34429,87094,7486,48,7438,7495,51,7444,49946,2037,257554,147468,74023,0,36063,0,0,0,34429,19659,3158,0,0,0,11612,0,82,33
2038,7568,7568,7578,6321,15117649,12416645,2701004,1643058,542815,515131,1630,193,1437,1669,229,1440,17744064,2038,12416645,2788472,1165776,0,973357,3464395,4024645,0,542815,318937,32979,0,0,0,190899,0,5938,4652
2039,7568,7568,7578,6323,26025890,22580760,3445130,1131178,692059,1621893,2858,173,2685,2898,207,2691,1570,2039,22580760,5016429,2924336,0,1284783,5939320,7415892,0,692059,368797,101828,0,0,0,221434,0,4710,3425
2040,7568,7568,7578,6322,29267076,24916527,4350549,1820826,1001171,1528552,2174,192,1982,2215,228,1987,540620,2040,24916527,5964515,2751982,0,2289328,6440075,7470627,0,1001171,477267,236279,0,0,0,287625,0,5394,4107
2041,7568,7568,7578,6533,11521710,10648406,873304,61576,209509,602219,5483,114,5369,5506,132,5374,0,2041,10648406,1381604,1240390,0,125011,2303563,5597838,0,209509,97460,53801,0,0,0,58248,0,2085,1027
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,7568,7568,7578,6325,9573224,8686637,886587,146683,242515,497389,4279,161,4118,4322,195,4127,8622438,2043,8686637,1201616,766441,0,110563,2637927,3970090,0,242515,107358,70692,0,0,0,64465,0,3289,2003
2044,7568,7568,7578,6448,13969728,12326863,1642865,518866,620032,503967,5040,119,4921,5095,165,4930,0,2044,12326863,1734866,1053584,0,151643,3053974,6332796,0,620032,220603,265727,0,0,0,133702,0,2528,1353
2045,7568,7568,7578,7546,270774,193400,77374,2267,16443,58664,7519,43,7476,7527,46,7481,0,2045,193400,110269,58430,0,24701,0,0,0,16443,8906,2318,0,0,0,5219,0,49,19
2046,7568,7568,7578,7569,82890,47117,35773,4588,11266,19919,7553,23,7530,7564,25,7539,0,2046,47117,34493,9204,0,3420,0,0,0,11266,4616,3956,0,0,0,2694,0,15,5
2047,7568,7568,7578,7453,1055547,771784,283763,45177,81425,157161,7361,56,7305,7371,60,7311,88335,2047,771784,311842,158993,0,103332,197617,0,0,81425,38334,20452,0,0,0,22639,0,207,82
2048,7568,7568,7578,6544,11839519,10288035,1551484,343967,374062,833455,5143,124,5019,5163,137,5026,1567389,2048,10288035,1836250,606549,0,100378,2529666,5215192,0,374062,188800,72127,0,0,0,113135,0,2425,1381
2049,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,49,7529,0,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,7568,7568,7578,6335,17799246,15846351,1952895,291305,686110,975480,4347,169,4178,4393,207,4186,0,2050,15846351,2654706,1107600,0,14064,4853025,7216956,0,686110,226948,320937,0,0,0,138225,0,3221,1942
2051,7568,7568,7578,7536,244014,175456,68558,1843,16805,49910,7501,54,7447,7512,58,7454,126228,2051,175456,98167,51932,0,25357,0,0,0,16805,7868,4288,0,0,0,4649,0,67,24
2052,7568,7568,7578,7570,61188,35851,25337,2730,7820,14787,7556,22,7534,7565,25,7540,5124,2052,35851,25625,8331,0,1895,0,0,0,7820,3216,2937,0,0,0,1667,0,12,5
2053,7568,7568,7578,7075,4027016,3764956,262060,6575,59924,195561,6675,79,6596,6706,106,6600,911722,2053,3764956,470092,258566,0,119278,1420569,1496451,0,59924,28010,15392,0,0,0,16522,0,893,369
2054,7568,7568,7578,7578,0,0,0,0,0,0,7568,40,7528,7578,43,7535,0,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,44,7534,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,7568,7568,7578,7067,4879458,4319687,559771,157116,131619,271036,6685,79,6606,6711,100,6611,0,2056,4319687,576309,328121,0,42633,1654038,1718586,0,131619,82293,359,0,0,0,48967,0,883,356
2057,7568,7568,7578,6322,22264254,19395247,2869007,742478,880568,1245961,3539,166,3373,3586,205,3381,0,2057,19395247,4407085,2333405,0,100264,5221491,7333002,0,880568,290392,413062,0,0,0,177114,0,4029,2736
2058,7568,7568,7578,7562,138150,81056,57094,14765,20766,21563,7543,44,7499,7553,47,7506,0,2058,81056,50853,20305,0,9898,0,0,0,20766,8068,7879,0,0,0,4819,0,25,9
2059,7568,7568,7578,6841,7255638,6577316,678322,102172,149284,426866,6255,99,6156,6281,114,6167,0,2059,6577316,824405,384030,0,0,2174853,3194028,0,149284,89174,7177,0,0,0,52933,0,1313,560
2060,7568,7568,7578,6310,35428476,28008072,7420404,4240160,1821316,1358928,920,195,725,960,232,728,1308999,2060,28008072,8201618,4182710,0,989245,6960950,7673549,0,1821316,790452,552941,0,0,0,477923,0,6648,5350
2061,7568,7568,7578,7266,2879046,2408312,470734,122297,142798,205639,7047,75,6972,7055,75,6980,0,2061,2408312,483715,219683,0,32547,1268969,403398,0,142798,68822,33043,0,0,0,40933,0,521,211
2062,7568,7568,7578,6344,19794132,16731828,3062304,1087887,834187,1140230,3986,166,3820,4034,206,3828,0,2062,16731828,3413637,1701778,0,52110,4419185,7145118,0,834187,365564,248075,0,0,0,220548,0,3582,2310
2063,7568,7568,7578,7365,1928574,1466894,461680,75706,140055,245919,7219,82,7137,7218,76,7142,0,2063,1466894,492281,191009,0,1534,748914,33156,0,140055,62715,39986,0,0,0,37354,0,349,147
2064,7568,7568,7578,6344,15684265,14035693,1648572,364958,384829,898785,4616,163,4453,4659,199,4460,629719,2064,14035693,2020129,1208751,0,186681,3713282,6906850,0,384829,215015,41068,0,0,0,128746,0,2952,1685
2065,7568,7568,7578,6891,6592241,6066938,525303,36687,158720,329896,6333,94,6239,6358,111,6247,233601,2065,6066938,771526,427993,0,92395,2078624,2696400,0,158720,61960,59733,0,0,0,37027,0,1235,533
2066,7568,7568,7578,6614,10507488,9820981,686507,57613,217611,411283,5608,119,5489,5630,139,5491,324732,2066,9820981,1240853,850912,0,578824,2241792,4908600,0,217611,74955,97538,0,0,0,45118,0,1960,984
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,49,7519,7578,53,7525,0,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,7568,7568,7578,7577,8842,5660,3182,122,678,2382,7566,32,7534,7577,35,7542,2210,2068,5660,3864,1734,0,62,0,0,0,678,189,391,0,0,0,98,0,2,0
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,38,7530,7578,41,7537,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,7568,7568,7578,6502,8581558,7926794,654764,84787,217278,352699,5207,122,5085,5231,142,5089,4485502,2070,7926794,957342,545753,0,381909,2013818,4027972,0,217278,75502,96203,0,0,0,45573,0,2361,1271
2071,7568,7568,7578,7441,686627,589458,97169,2614,18699,75856,7347,49,7298,7355,54,7301,534619,2071,589458,195381,172776,0,79375,141926,0,0,18699,9797,3136,0,0,0,5766,0,221,86
2072,7568,7568,7578,7568,82890,46262,36628,6297,11514,18817,7553,43,7510,7561,47,7514,0,2072,46262,33616,11874,0,772,0,0,0,11514,4880,3920,0,0,0,2714,0,15,7
2073,7568,7568,7578,7564,85491,52288,33203,9166,9400,14637,7545,76,7469,7556,79,7477,41607,2073,52288,29705,10033,0,12550,0,0,0,9400,4804,1930,0,0,0,2666,0,23,8
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,37,7541,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,46,7532,0,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,7568,7568,7578,6559,10021038,9105675,915363,169467,196804,549092,5535,123,5412,5556,140,5416,1218590,2076,9105675,1119352,579337,0,272233,2205739,4929014,0,196804,119799,5693,0,0,0,71312,0,2033,1003
2077,7568,7568,7578,6352,15964766,13874284,2090482,648814,603744,837924,4545,158,4387,4593,196,4397,740834,2077,13874284,2179897,1081595,0,1936,3784301,6826555,0,603744,279013,156706,0,0,0,168025,0,3023,1759
2078,7568,7568,7578,7020,5393376,4860605,532771,78423,162859,291489,6592,84,6508,6616,103,6513,0,2078,4860605,648231,432457,0,68248,1871511,1840158,0,162859,70256,50411,0,0,0,42192,0,976,404
2079,7568,7568,7578,6868,2802533,2546871,255662,23807,81697,150158,6254,144,6110,6281,162,6119,4482193,2079,2546871,345927,250277,0,5883,784864,1159920,0,81697,29721,34384,0,0,0,17592,0,1314,587
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,30,7548,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,41,7537,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,28,7550,0,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,7568,7568,7578,6370,8076130,7298174,777956,269885,232052,276019,5025,137,4888,5073,178,4895,6004220,2083,7298174,822166,413101,0,109349,1912303,4041255,0,232052,111388,53927,0,0,0,66737,0,2543,1297
2084,7568,7568,7578,6370,15583320,13893151,1690169,332882,551020,806267,4748,145,4603,4796,187,4609,0,2084,13893151,2059068,1426531,0,5611,3461285,6940656,0,551020,209344,214929,0,0,0,126747,0,2820,1574
2085,7568,7568,7578,7576,16578,11115,5463,20,2448,2995,7565,23,7542,7575,26,7549,0,2085,11115,6983,2731,0,1401,0,0,0,2448,347,1920,0,0,0,181,0,3,1
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,21,7557,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,38,7540,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,37,7541,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,40,7538,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,7568,7568,7578,6402,6702418,6086287,616131,188029,160134,267968,5153,129,5024,5203,173,5030,6675428,2090,6086287,694525,308433,0,118620,1591922,3372787,0,160134,86424,22306,0,0,0,51404,0,2415,1199
2091,7568,7568,7578,7388,1433459,1083278,350181,48883,167491,133807,7271,61,7210,7274,53,7221,207763,2091,1083278,369239,206944,0,0,507095,0,0,167491,46231,92995,0,0,0,28265,0,297,114
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,34,7544,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,29,7549,0,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,7568,7568,7578,7304,2204996,1867246,337750,31613,95925,210212,7150,85,7065,7153,82,7071,105374,2094,1867246,426116,296345,0,31713,944272,168800,0,95925,43948,25755,0,0,0,26222,0,418,151
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,18,7560,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,18,7550,7578,13,7565,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,6472,10042561,9015875,1026686,250982,275945,499759,5285,121,5164,5325,152,5173,2585452,2097,9015875,1169721,591895,0,75281,2284931,4894047,0,275945,138142,55262,0,0,0,82541,0,2283,1147
2098,7568,7568,7578,7123,2258114,2008283,249831,51974,76684,121173,6780,92,6688,6814,125,6689,2106314,2098,2008283,287858,215697,0,6556,887142,611030,0,76684,34836,21342,0,0,0,20506,0,788,309
2099,7568,6715,7578,6713,198936,29728,0,0,0,0,6679,76,6603,6698,86,6612,0,2099,29728,7536,22192,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15
