"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,5604582,795806,347453,0,35703,2082596,2343024,0,157968,71769,43240,0,0,0,42959,0,1119,476
2011,17825742,3865836,988089,0,103638,5463339,7404840,0,857722,395098,224468,0,0,0,238156,0,3828,2540
2012,29455938,8525403,3667263,0,1982248,7599884,7681140,0,1037355,476444,273454,0,0,0,287457,0,6270,4985
2013,6492943,947069,363575,0,270178,1999919,2912202,0,121423,66117,16034,0,0,0,39272,0,1285,607
2014,31191986,9171658,4793575,0,1756029,7806162,7664562,0,1149386,632070,137867,0,0,0,379449,0,6807,5524
2015,14895943,3711124,1591249,0,265055,4320288,5008227,0,560887,257220,148782,0,0,0,154885,0,5003,3715
2016,7319150,917534,506316,0,165396,2226420,3503484,0,163029,85747,26161,0,0,0,51121,0,1447,652
2017,15766379,2562602,1184066,0,896191,4111026,7012494,0,334158,141828,107075,0,0,0,85255,0,3119,1868
2018,26655321,6492692,4584072,0,426239,6631226,8521092,0,563490,322193,48121,0,0,0,193176,0,5479,4197
2019,3523450,373580,269403,0,108400,1019080,1752987,0,60987,23216,24233,0,0,0,13538,0,5275,3989
2020,2455495,499603,181800,0,40953,1136331,596808,0,121022,63827,19358,0,0,0,37837,0,527,212
2021,31270645,10202927,4573412,0,1545887,7466215,7482204,0,1274615,691387,167741,0,0,0,415487,0,6938,5657
2022,32080572,6279952,2967482,0,6792340,8553068,7487730,0,941071,570560,28840,0,0,0,341671,0,6789,5476
2023,29403064,8451894,4210987,0,2313370,6944609,7482204,0,1162411,719143,12504,0,0,0,430764,0,6501,5201
2024,27121760,8442653,3489514,0,553434,7131851,7504308,0,1680062,846740,323416,0,0,0,509906,0,6341,5001
2025,13412345,2592245,912354,0,13156,3928340,5966250,0,640049,274659,199760,0,0,0,165630,0,2952,1812
2026,14335064,2358121,1206475,0,9473,3814813,6946182,0,438282,204592,110533,0,0,0,123157,0,2912,1666
2027,9024348,1333353,823002,0,55723,2231216,4581054,0,298065,101771,134727,0,0,0,61567,0,1794,869
2028,15377648,2764015,1053250,0,737459,4053574,6769350,0,420226,197060,104801,0,0,0,118365,0,3109,1892
2029,9974848,2025750,799363,0,98379,2928256,4123100,0,381354,211832,42900,0,0,0,126622,0,4237,2948
2030,2709699,591395,486484,0,16914,1167300,447606,0,137968,65875,32717,0,0,0,39376,0,581,259
2031,28655238,9534334,3389559,0,453895,7596310,7681140,0,1439071,723826,279334,0,0,0,435911,0,6504,5219
2032,15366255,1592418,899994,0,1754801,4034710,7084332,0,224993,132484,13659,0,0,0,78850,0,2952,1665
2033,29679899,8930251,3127122,0,1735609,8150517,7736400,0,1763041,684181,663858,0,0,0,415002,0,6633,5349
2034,2203246,460421,287336,0,128931,1088940,237618,0,149789,41208,83791,0,0,0,24790,0,460,193
2035,2264310,604245,286341,0,63171,1012149,298404,0,122272,69606,11153,0,0,0,41513,0,503,232
2036,18255795,3972004,1664272,0,26827,5176800,7415892,0,877220,416287,210091,0,0,0,250842,0,3937,2649
2037,257554,147468,74023,0,36063,0,0,0,34429,19659,3158,0,0,0,11612,0,82,33
2038,12416645,2788472,1165776,0,973357,3464395,4024645,0,542815,318937,32979,0,0,0,190899,0,5938,4652
2039,22580760,5016429,2924336,0,1284783,5939320,7415892,0,692059,368797,101828,0,0,0,221434,0,4710,3425
2040,24916527,5964515,2751982,0,2289328,6440075,7470627,0,1001171,477267,236279,0,0,0,287625,0,5394,4107
2041,10648406,1381604,1240390,0,125011,2303563,5597838,0,209509,97460,53801,0,0,0,58248,0,2085,1027
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,8686637,1201616,766441,0,110563,2637927,3970090,0,242515,107358,70692,0,0,0,64465,0,3289,2003
2044,12326863,1734866,1053584,0,151643,3053974,6332796,0,620032,220603,265727,0,0,0,133702,0,2528,1353
2045,193400,110269,58430,0,24701,0,0,0,16443,8906,2318,0,0,0,5219,0,49,19
