"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6951,6183594,5604582,579012,58580,157968,362464,6449,67,6382,6475,84,6391,0
2011,7568,7568,7578,6324,21153528,17825742,3327786,1072345,857722,1397719,3740,172,3568,3784,209,3575,0
2012,7568,7568,7578,6323,34648020,29455938,5192082,1942385,1037355,2212342,1298,196,1102,1338,233,1105,0
2013,7568,7568,7578,6915,7100910,6492943,607967,41199,121423,445345,6283,94,6189,6308,112,6196,0
2014,7568,7568,7578,6322,37615482,31191986,6423496,2821831,1149386,2452279,761,191,570,798,227,571,0
2015,7568,7568,7578,6322,17429070,14895943,2533127,794077,560887,1178163,2565,187,2378,2607,223,2384,10246977
2016,7568,7568,7578,6795,7996122,7319150,676972,83296,163029,430647,6121,132,5989,6143,147,5996,0
2017,7568,7568,7578,6366,17207951,15766379,1441572,159372,334158,948042,4449,152,4297,4498,194,4304,27643
2018,7568,7568,7578,6328,30276954,26655321,3621633,1140350,563490,1917793,2089,180,1909,2131,219,1912,0
2019,7568,7568,7578,6323,3748037,3523450,224587,29066,60987,134534,2293,196,2097,2334,232,2102,25476704
2020,7568,7568,7578,7262,2912202,2455495,456707,78710,121022,256975,7041,55,6986,7050,55,6995,0
2021,7568,7568,7578,6322,38312241,31270645,7041596,3181974,1274615,2585007,630,191,439,665,227,438,27147
2022,7568,7568,7578,6303,37096179,32080572,5015607,2816152,941071,1258384,779,183,596,827,228,599,419985
2023,7568,7568,7578,6310,35924526,29403064,6521462,3772805,1162411,1586246,1067,192,875,1109,231,878,0
2024,7568,7568,7578,6275,35040366,27121760,7918606,4486498,1680062,1752046,1227,182,1045,1274,226,1048,0
2025,7568,7568,7578,6470,15645230,13412345,2232885,570604,640049,1022232,4616,138,4478,4658,175,4483,669459
2026,7568,7568,7578,6369,16091712,14335064,1756648,216997,438282,1101369,4656,143,4513,4703,179,4524,0
2027,7568,7568,7578,6666,9913644,9024348,889296,74712,298065,516519,5774,129,5645,5797,143,5654,0
2028,7568,7568,7578,6403,17180334,15377648,1802686,313621,420226,1068839,4459,151,4308,4511,198,4313,0
2029,7568,7568,7578,6323,11738405,9974848,1763557,662608,381354,719595,3331,178,3153,3375,214,3161,11715552
2030,7568,7568,7578,7256,3210606,2709699,500907,66972,137968,295967,6987,82,6905,6997,88,6909,0
2031,7568,7568,7578,6322,35941104,28655238,7285866,3348167,1439071,2498628,1064,196,868,1103,231,872,0
2032,7568,7568,7578,6330,16304122,15366255,937867,365470,224993,347404,4616,159,4457,4665,201,4464,8630
2033,7568,7568,7578,6322,36653958,29679899,6974059,3398294,1763041,1812724,935,197,738,973,233,740,0
2034,7568,7568,7578,7290,2541960,2203246,338714,29009,149789,159916,7108,77,7031,7097,61,7036,0
2035,7568,7568,7578,7288,2779578,2264310,515268,77850,122272,315146,7065,84,6981,7056,68,6988,0
