"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2050,7568,7568,7578,6327,21579030,19146588,2432442,556935,522607,1352900,3663,163,3500,3707,201,3506,0,2050,19146588,3864063,2301784,0,379588,5240521,7360632,0,522607,258223,109097,0,0,0,155287,0,3905,2620
2051,7568,7568,7578,6324,23818123,19876873,3941250,1710861,1016125,1214264,3237,167,3070,3280,204,3076,114983,2051,19876873,4437618,2015790,0,513404,5488643,7421418,0,1016125,470680,261657,0,0,0,283788,0,4331,3044
2052,7568,7568,7578,6324,23275512,20059892,3215620,1131465,805807,1278348,3356,166,3190,3398,202,3196,0,2052,20059892,4303817,2608495,0,461097,5265065,7421418,0,805807,359528,229190,0,0,0,217089,0,4212,2926
2053,7568,7568,7578,6347,7524832,7125307,399525,24924,57460,317141,4276,165,4111,4323,206,4117,10703896,2053,7125307,1016405,762004,0,248799,1894934,3203165,0,57460,33082,5031,0,0,0,19347,0,3292,2024
2054,7568,7568,7578,6440,14743368,13584348,1159020,142099,346156,670765,4900,137,4763,4952,182,4770,0,2054,13584348,1762105,950199,0,735882,3576800,6559362,0,346156,131838,134703,0,0,0,79615,0,2668,1488
2055,7568,7568,7578,7400,587956,478361,109595,3668,40645,65282,7272,63,7209,7278,64,7214,1047740,2055,478361,159917,72043,0,36378,210023,0,0,40645,11557,22129,0,0,0,6959,0,296,122
2056,7568,7568,7578,7578,0,0,0,0,0,0,7568,38,7530,7578,44,7534,0,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,7568,7568,7578,6540,12068784,10888693,1180091,74573,290192,815326,5384,125,5259,5406,141,5265,0,2057,10888693,1767970,827753,0,2496,2736844,5553630,0,290192,129753,82373,0,0,0,78066,0,2184,1134
2058,7568,7568,7578,6784,7790940,7218851,572089,45663,110931,415495,6158,101,6057,6178,112,6066,720,2058,7218851,834406,348694,0,180699,2174736,3680316,0,110931,69600,0,0,0,0,41331,0,1410,606
2059,7568,7568,7578,6281,29050057,23620552,5429505,2341767,1288344,1799394,2311,175,2136,2358,219,2139,125,2059,23620552,6541627,2076785,0,671199,6854263,7476678,0,1288344,587155,346719,0,0,0,354470,0,5257,3923
2060,7568,7568,7578,6322,33465456,27644029,5821427,2234749,1964662,1622016,1512,195,1317,1550,233,1317,0,2060,27644029,8350739,4203860,0,620184,6915204,7554042,0,1964662,543012,1087618,0,0,0,334032,0,6056,4772
