"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6323,33327056,27593506,5733550,2849683,987221,1896646,1537,194,1343,1577,230,1347,250
2011,7568,7568,7578,6313,33128370,28480772,4647598,2306196,831459,1509943,1573,192,1381,1615,230,1385,0
2012,7568,7568,7578,6313,32636556,26901039,5735517,2541654,1232435,1961428,1662,192,1470,1705,230,1475,0
2013,7568,7568,7578,6323,31183218,26220156,4963062,1676126,1561615,1725321,1925,191,1734,1967,228,1739,0
2014,7568,7568,7578,7576,16578,9763,6815,111,1630,5074,7565,24,7541,7575,20,7555,0
2015,7568,7568,7578,6323,24336504,21912289,2424215,719019,454129,1251067,3164,177,2987,3206,213,2993,0
2016,7568,7568,7578,6360,254194,245309,8885,3238,1139,4508,4980,152,4828,5027,192,4835,14112381
2017,7568,7568,7578,6322,40334274,34048347,6285927,3939663,1249732,1096532,269,191,78,307,227,80,0
2018,7568,7568,7578,6322,36090306,29957485,6132821,3186182,1426409,1520230,1037,192,845,1075,228,847,0
2019,7568,7568,7578,6456,13875786,12305561,1570225,271595,450315,848315,5057,111,4946,5109,157,4952,0
2020,7568,7568,7578,7429,1353870,1038250,315620,39996,79170,196454,7323,42,7281,7333,44,7289,0
2021,7568,7568,7578,6324,25320132,22306500,3013632,553279,700813,1759540,2986,167,2819,3026,203,2823,0
2022,7568,7568,7578,6634,10444140,9336902,1107238,237759,303327,566152,5678,119,5559,5702,135,5567,0
2023,7568,7568,7578,6322,32062700,26828428,5234272,2297279,888298,2048695,1245,196,1049,1283,231,1052,2882673
2024,7568,7568,7578,6334,23927580,21946398,1981182,434819,403446,1142917,3238,168,3070,3283,207,3076,0
2025,7568,7568,7578,6326,9629714,8258934,1370780,453244,320931,596605,2843,170,2673,2884,205,2679,16530316
2026,7568,7568,7578,6323,35355348,29005823,6349525,3042501,1303420,2003604,1170,194,976,1210,232,978,0
2027,7568,7568,7578,6323,28945188,23228657,5716531,2712005,1385620,1618906,2330,187,2143,2372,224,2148,0
2028,7568,7568,7578,7128,4652892,4163971,488921,6618,130520,351783,6726,82,6644,6762,110,6652,0
2029,7568,7568,7578,7038,5630994,5214402,416592,5520,99433,311639,6549,87,6462,6574,105,6469,0
2030,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,13,7565,0
2031,7568,7568,7578,6322,33857802,26803371,7054431,3702029,1322011,2030391,1441,195,1246,1480,231,1249,0
2032,7568,7568,7578,6484,12212460,11192016,1020444,48716,262279,709449,5358,120,5238,5387,145,5242,0
2033,7568,7568,7578,7343,2083302,1766602,316700,40717,74740,201243,7191,60,7131,7196,55,7141,0
2034,7568,7568,7578,6319,23730323,20173240,3557083,1295642,946627,1314814,3072,168,2904,3116,208,2908,1116226
2035,7568,7568,7578,7569,71838,39353,32485,5702,9221,17562,7555,54,7501,7564,61,7503,0
2036,7568,7568,7578,6456,10330451,9449106,881345,102177,241625,537543,5069,97,4972,5127,147,4980,3493664
2037,7568,7568,7578,6322,19311256,16313172,2998084,1063341,622225,1312518,2963,176,2787,3003,211,2792,6155245
2038,7568,7568,7578,6365,19838340,16727060,3111280,1200226,719869,1191185,3978,153,3825,4029,194,3835,0
2039,7568,7568,7578,6443,14010071,12741601,1268470,309296,273863,685311,4988,120,4868,5039,165,4874,247909
2040,7568,7568,7578,6322,35073522,28508963,6564559,3038976,1772437,1753146,1221,193,1028,1262,229,1033,0
2041,7568,7568,7578,6546,6690304,6119956,570348,172673,138742,258933,5611,131,5480,5638,153,5485,4147013
2042,7568,7568,7578,6324,19639404,17040328,2599076,739263,785555,1074258,4014,169,3845,4059,204,3855,0
2043,7568,7568,7578,6785,7951914,7271160,680754,67391,202031,411332,6129,100,6029,6148,112,6036,0
2044,7568,7568,7578,7574,25495,16223,9272,149,1911,7212,7563,41,7522,7571,48,7523,2135
2045,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,38,7540,0
2046,7568,7568,7578,6373,15277533,13777602,1499931,467297,382480,650154,4601,137,4464,4650,180,4470,1122460
2047,7568,7568,7578,6489,5964517,5734076,230441,32664,53697,144080,5383,115,5268,5415,142,5273,6139911
2048,7568,7568,7578,6324,20214108,18351074,1863034,298979,481410,1082645,3910,155,3755,3953,192,3761,0
2049,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,39,7539,0
2050,7568,7568,7578,7578,0,0,0,0,0,0,7568,15,7553,7578,3,7575,0
2051,7568,7568,7578,6348,20169900,17558291,2611609,860648,767374,983587,3918,174,3744,3963,210,3753,0
2052,7568,7568,7578,6908,4995868,4551686,444182,86955,120372,236855,6361,79,6282,6383,95,6288,1682306
2053,7568,7568,7578,6425,17777142,14977754,2799388,987301,642354,1169733,4351,146,4205,4408,196,4212,0
2054,7568,7568,7578,6768,5029698,4741700,287998,9764,68892,209342,6144,94,6050,6157,100,6057,2853214
2055,7568,7568,7578,6671,9029484,8257943,771541,120917,226491,424133,5934,114,5820,5959,130,5829,0
2056,7568,7568,7578,6552,12521916,11320610,1201306,222538,307544,671224,5302,144,5158,5330,165,5165,0
2057,7568,7568,7578,7079,4757886,4347423,410463,34629,118592,257242,6707,73,6634,6737,96,6641,0
2058,7568,7568,7578,7573,32340,20922,11418,2502,4013,4903,7561,35,7526,7570,36,7534,6342
2059,7568,7568,7578,7578,0,0,0,0,0,0,7568,8,7560,7578,12,7566,0
2060,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,28,7550,0
2061,7568,7568,7578,6535,5814067,5349550,464517,130579,150286,183652,5582,104,5478,5605,124,5481,5189026
2062,7568,7568,7578,6835,7377210,6763810,613400,63917,149465,400018,6233,70,6163,6255,84,6171,0
2063,7568,7568,7578,7431,1331766,925611,406155,63785,115336,227034,7327,55,7272,7338,61,7277,0
2064,7568,7568,7578,6349,16694947,14520006,2174941,810574,882914,481453,4212,151,4061,4262,194,4068,1856611
2065,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,13,7565,0
2066,7568,7568,7578,7578,0,0,0,0,0,0,7568,39,7529,7578,42,7536,0
2067,7568,7568,7578,7503,453100,244453,208647,59600,58651,90396,7449,43,7406,7459,44,7415,204494
2068,7568,7568,7578,6995,5569834,5083057,486777,139734,156982,190061,6559,104,6455,6587,123,6464,5900
2069,7568,7568,7578,6728,4193015,3926096,266919,18502,96137,152280,6006,108,5898,6020,111,5909,4455621
2070,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,27,7551,0
2071,7568,7568,7578,7490,367304,206299,161005,47861,50517,62627,7427,38,7389,7435,46,7389,411862
2072,7568,7568,7578,7578,0,0,0,0,0,0,7568,3,7565,7578,3,7575,0
2073,7568,7568,7578,7578,0,0,0,0,0,0,7568,0,7568,7578,0,7578,0
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,44,7524,7578,49,7529,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,13,7565,0
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,12,7566,0
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,25,7553,0
2078,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,27,7551,0
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,13,7565,0
2080,7568,7568,7578,7574,6666,4114,2552,605,629,1318,7563,29,7534,7571,33,7538,20964
2081,7568,7568,7578,7544,194459,108246,86213,24326,27827,34060,7517,46,7471,7524,51,7473,87367
2082,7568,7568,7578,7321,1869226,1630268,238958,90399,77886,70673,7162,71,7091,7161,62,7099,375284
2083,7568,7568,7578,7268,2118859,1785211,333648,73206,100172,160270,7061,59,7002,7071,63,7008,686891
2084,7568,7568,7578,7568,49840,25893,23947,9649,7052,7246,7552,42,7510,7562,47,7515,38576
2085,7568,7568,7578,7555,102231,62783,39448,16296,14409,8743,7531,35,7496,7541,38,7503,102231
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,2,7566,7578,3,7575,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,15,7553,7578,16,7562,0
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,38,7540,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,41,7537,0
2090,7568,7568,7578,7578,4890,2759,2131,178,368,1585,7567,36,7531,7578,42,7536,636
2091,7568,7568,7578,7564,40457,20919,19538,8270,5780,5488,7545,69,7476,7555,73,7482,86641
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,14,7554,7578,20,7558,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,4,7564,7578,7,7571,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,33,7545,0
2095,7568,7568,7578,7393,1548672,1230323,318349,41903,114304,162142,7273,49,7224,7279,41,7238,81498
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,14,7564,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,13,7565,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,18,7550,7578,23,7555,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,3,7575,0
