"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6323,33327056,27593506,5733550,2849683,987221,1896646,1537,194,1343,1577,230,1347,250,2010,27593506,7458670,3061547,0,2786644,6793389,7493256,0,987221,615060,3783,0,0,0,368378,0,6031,4746
2011,7568,7568,7578,6313,33128370,28480772,4647598,2306196,831459,1509943,1573,192,1381,1615,230,1385,0,2011,28480772,7747674,2411458,0,3327988,7434084,7559568,0,831459,519589,698,0,0,0,311172,0,5995,4698
2012,7568,7568,7578,6313,32636556,26901039,5735517,2541654,1232435,1961428,1662,192,1470,1705,230,1475,0,2012,26901039,7709549,4547936,0,452542,6714334,7476678,0,1232435,585395,294041,0,0,0,352999,0,5906,4608
2013,7568,7568,7578,6323,31183218,26220156,4963062,1676126,1561615,1725321,1925,191,1734,1967,228,1739,0,2013,26220156,7620183,3894876,0,534369,6716154,7454574,0,1561615,457865,822999,0,0,0,280751,0,5643,4356
2014,7568,7568,7578,7576,16578,9763,6815,111,1630,5074,7565,24,7541,7575,20,7555,0,2014,9763,7217,1395,0,1151,0,0,0,1630,545,857,0,0,0,228,0,3,1
2015,7568,7568,7578,6323,24336504,21912289,2424215,719019,454129,1251067,3164,177,2987,3206,213,2993,0,2015,21912289,4777936,1960878,0,1564432,6187625,7421418,0,454129,258722,40416,0,0,0,154991,0,4404,3117
2016,7568,7568,7578,6360,254194,245309,8885,3238,1139,4508,4980,152,4828,5027,192,4835,14112381,2016,245309,19354,45119,0,0,85436,95400,0,1139,464,455,0,0,0,220,0,2588,1333
2017,7568,7568,7578,6322,40334274,34048347,6285927,3939663,1249732,1096532,269,191,78,307,227,80,0,2017,34048347,9317942,4262499,0,5775566,7210136,7482204,0,1249732,698177,132288,0,0,0,419267,0,7299,6015
2018,7568,7568,7578,6322,36090306,29957485,6132821,3186182,1426409,1520230,1037,192,845,1075,228,847,0,2018,29957485,8452558,3753639,0,2959033,7282421,7509834,0,1426409,657143,372763,0,0,0,396503,0,6531,5247
2019,7568,7568,7578,6456,13875786,12305561,1570225,271595,450315,848315,5057,111,4946,5109,157,4952,0,2019,12305561,1939058,845489,0,12288,3225664,6283062,0,450315,192382,142009,0,0,0,115924,0,2511,1347
2020,7568,7568,7578,7429,1353870,1038250,315620,39996,79170,196454,7323,42,7281,7333,44,7289,0,2020,1038250,369997,119126,0,103519,445608,0,0,79170,42062,12311,0,0,0,24797,0,245,96
2021,7568,7568,7578,6324,25320132,22306500,3013632,553279,700813,1759540,2986,167,2819,3026,203,2823,0,2021,22306500,5535090,2699640,0,369918,6247278,7454574,0,700813,262945,278391,0,0,0,159477,0,4582,3298
2022,7568,7568,7578,6634,10444140,9336902,1107238,237759,303327,566152,5678,119,5559,5702,135,5567,0,2022,9336902,1295685,528152,0,290737,2309714,4912614,0,303327,145646,70295,0,0,0,87386,0,1890,932
2023,7568,7568,7578,6322,32062700,26828428,5234272,2297279,888298,2048695,1245,196,1049,1283,231,1052,2882673,2023,26828428,7848003,4375900,0,676079,6553491,7374955,0,888298,525188,48231,0,0,0,314879,0,6323,5039
2024,7568,7568,7578,6334,23927580,21946398,1981182,434819,403446,1142917,3238,168,3070,3283,207,3076,0,2024,21946398,4507875,2921973,0,1576894,5656388,7283268,0,403446,179285,116250,0,0,0,107911,0,4330,3051
2025,7568,7568,7578,6326,9629714,8258934,1370780,453244,320931,596605,2843,170,2673,2884,205,2679,16530316,2025,8258934,1755635,602928,0,181754,2378684,3339933,0,320931,154822,73356,0,0,0,92753,0,4725,3442
2026,7568,7568,7578,6323,35355348,29005823,6349525,3042501,1303420,2003604,1170,194,976,1210,232,978,0,2026,29005823,8486332,2686040,0,2372433,7790930,7670088,0,1303420,650165,261733,0,0,0,391522,0,6398,5113
2027,7568,7568,7578,6323,28945188,23228657,5716531,2712005,1385620,1618906,2330,187,2143,2372,224,2148,0,2027,23228657,6558627,2122734,0,283087,6804109,7460100,0,1385620,627750,378743,0,0,0,379127,0,5238,3951
2028,7568,7568,7578,7128,4652892,4163971,488921,6618,130520,351783,6726,82,6644,6762,110,6652,0,2028,4163971,808740,373372,0,0,1804821,1177038,0,130520,49139,51852,0,0,0,29529,0,842,366
2029,7568,7568,7578,7038,5630994,5214402,416592,5520,99433,311639,6549,87,6462,6574,105,6469,0,2029,5214402,803222,399568,0,187850,1972552,1851210,0,99433,40665,34475,0,0,0,24293,0,1019,464
2030,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,13,7565,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,7568,7568,7578,6322,33857802,26803371,7054431,3702029,1322011,2030391,1441,195,1246,1480,231,1249,0,2031,26803371,8097154,3170121,0,715580,7211214,7609302,0,1322011,758056,108813,0,0,0,455142,0,6127,4842
2032,7568,7568,7578,6484,12212460,11192016,1020444,48716,262279,709449,5358,120,5238,5387,145,5242,0,2032,11192016,1647851,813935,0,148,2739898,5990184,0,262279,110587,85227,0,0,0,66465,0,2210,1097
2033,7568,7568,7578,7343,2083302,1766602,316700,40717,74740,201243,7191,60,7131,7196,55,7141,0,2033,1766602,392532,306489,0,100426,845583,121572,0,74740,42429,7261,0,0,0,25050,0,377,147
2034,7568,7568,7578,6319,23730323,20173240,3557083,1295642,946627,1314814,3072,168,2904,3116,208,2908,1116226,2034,20173240,4499264,2477374,0,195609,5663325,7337668,0,946627,391770,317936,0,0,0,236921,0,4496,3203
2035,7568,7568,7578,7569,71838,39353,32485,5702,9221,17562,7555,54,7501,7564,61,7503,0,2035,39353,29777,7802,0,1774,0,0,0,9221,4492,2247,0,0,0,2482,0,13,5
2036,7568,7568,7578,6456,10330451,9449106,881345,102177,241625,537543,5069,97,4972,5127,147,4980,3493664,2036,9449106,1281659,452158,0,351286,2497803,4866200,0,241625,102785,77090,0,0,0,61750,0,2499,1329
