"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2067,88936,45048,35184,0,8704,0,0,0,11218,2585,7185,0,0,0,1448,0,21,8
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,12316638,1630753,1039233,0,0,3020978,6625674,0,376576,173417,99060,0,0,0,104099,0,2473,1267
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,6605166,759051,777048,0,0,1498863,3570204,0,177491,80167,49432,0,0,0,47892,0,2520,1273
2072,1175532,379614,217458,0,28906,540310,9244,0,92419,39660,29056,0,0,0,23703,0,322,130
2073,25643,16363,3537,0,5743,0,0,0,2804,1480,818,0,0,0,506,0,7,3
2074,5178256,664969,317018,0,0,2068759,2127510,0,118558,41714,51782,0,0,0,25062,0,1010,394
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,382622,283455,92863,0,6304,0,0,0,56909,35571,235,0,0,0,21103,0,118,43
2078,20069537,3898550,2641109,0,997781,5309615,7222482,0,875092,384377,258748,0,0,0,231967,0,4233,2966
2079,1586307,488358,271392,0,119155,679772,27630,0,105741,44666,34562,0,0,0,26513,0,350,151
2080,2877215,548162,298589,0,0,1428130,602334,0,138964,60167,42939,0,0,0,35858,0,603,239
2081,5514032,741497,426297,0,37892,1381752,2926594,0,159547,77711,35503,0,0,0,46333,0,2005,977
2082,11560462,1432207,717681,0,299194,2979380,6132000,0,277482,141474,51311,0,0,0,84697,0,2420,1241
2083,3266563,397001,270497,0,0,828340,1770725,0,95120,52415,11982,0,0,0,30723,0,2390,1202
2084,17850748,3473703,2205544,0,176143,4767350,7228008,0,589473,257864,176179,0,0,0,155430,0,3660,2380
2085,37446,19640,8522,0,9284,0,0,0,3485,1381,1555,0,0,0,549,0,10,4
2086,8662147,1208248,842450,0,888,2063554,4547007,0,218670,97558,62660,0,0,0,58452,0,2113,1044
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,283887,157619,81066,0,45202,0,0,0,34878,14776,11281,0,0,0,8821,0,120,45
2089,1245503,484279,157389,0,3955,599880,0,0,64322,40337,0,0,0,0,23985,0,289,109
2090,4581709,452639,317020,0,57642,1302903,2451505,0,95660,42448,28038,0,0,0,25174,0,1574,658
2091,129388,75092,39830,0,14466,0,0,0,27217,14509,4140,0,0,0,8568,0,48,18
2092,4748446,550058,465590,0,0,1525398,2207400,0,173824,40691,108370,0,0,0,24763,0,1194,483
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,5926,4148,1778,0,0,0,0,0,482,294,44,0,0,0,144,0,2,0
2095,3261745,635662,480000,0,106886,863794,1175403,0,148211,70073,36521,0,0,0,41617,0,4608,3290
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
