"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,45855,27343,12088,0,6424,0,0,0,6771,3378,1615,0,0,0,1778,0,13,5
2070,6778211,929449,576172,0,347746,1822794,3102050,0,204226,92071,57124,0,0,0,55031,0,2457,1373
2071,31134,19921,8003,0,3210,0,0,0,4556,2388,1237,0,0,0,931,0,15,5
2072,14103,8953,3533,0,1617,0,0,0,1942,884,717,0,0,0,341,0,5,1
2073,14414120,2948991,1071298,0,469436,4028153,5896242,0,756341,323998,236878,0,0,0,195465,0,3517,2951
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,2928858,670765,477283,0,234789,1144399,401622,0,112846,43511,43260,0,0,0,26075,0,648,479
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,4756542,569826,669174,0,209754,1655388,1652400,0,156398,43178,87220,0,0,0,26000,0,951,414
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,309015,177114,63784,0,68117,0,0,0,45323,24002,7064,0,0,0,14257,0,86,62
2081,10277569,2003148,1923051,0,609869,2541323,3200178,0,455486,191085,149437,0,0,0,114964,0,5867,4528
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,34484,21795,11153,0,1536,0,0,0,10323,4083,4381,0,0,0,1859,0,26,11
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,7016,2632,3119,0,1265,0,0,0,406,159,173,0,0,0,74,0,6,3
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,5179198,958832,897394,0,716260,970814,1635898,0,292311,136836,73869,0,0,0,81606,0,4543,3320
2088,5781437,769244,738573,0,219537,1517893,2536190,0,256706,86133,118563,0,0,0,52010,0,1622,797
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,1076729,289215,136535,0,47010,471369,132600,0,131709,29683,83901,0,0,0,18125,0,599,445
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
