"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2037,7568,7568,7578,6542,13256874,12018089,1238785,157914,243593,837278,5169,119,5050,5193,138,5055,0,2037,12018089,1991356,1293742,0,617355,2893566,5222070,0,243593,134990,27917,0,0,0,80686,0,2399,1349
2038,7568,7568,7578,7390,454572,354571,100001,18598,24059,57344,7256,57,7199,7258,53,7205,1269540,2038,354571,112414,56214,0,31058,154885,0,0,24059,13284,3105,0,0,0,7670,0,312,132
2039,7568,7568,7578,6337,27533643,24981714,2551929,569951,518766,1463212,2583,173,2410,2625,215,2410,13467,2039,24981714,5687840,4381761,0,1653206,6030899,7228008,0,518766,222749,161648,0,0,0,134369,0,4985,3712
2040,7568,7568,7578,6955,6410160,5968086,442074,8439,94141,339494,6408,80,6328,6438,105,6333,0,2040,5968086,784003,533703,0,205365,1869899,2575116,0,94141,44998,22413,0,0,0,26730,0,1160,517
2041,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,48,7530,0,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,50,7518,7578,57,7521,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,14,7564,0,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,7568,7568,7578,6329,37560222,30553630,7006592,3493163,1282905,2230524,771,196,575,807,231,576,0,2044,30553630,9250544,4510866,0,1640998,7591654,7559568,0,1282905,686453,183794,0,0,0,412658,0,6797,5522
2045,7568,7568,7578,6331,29652516,23356527,6295989,3712614,1293243,1290132,2202,177,2025,2245,216,2029,0,2045,23356527,6324951,2705317,0,1059638,5983353,7283268,0,1293243,737942,112298,0,0,0,443003,0,5366,4086
2046,7568,7568,7578,6282,31608720,25617170,5991550,2974016,1532252,1485282,1848,180,1668,1898,224,1674,0,2046,25617170,7292845,2757402,0,1437556,6752157,7377210,0,1532252,627921,524016,0,0,0,380315,0,5720,4384
2047,7568,7568,7578,6344,25466347,21496528,3969819,1528131,999024,1442664,2957,164,2793,2999,204,2795,14039,2047,21496528,5386387,2849029,0,359224,5718088,7183800,0,999024,431241,307115,0,0,0,260668,0,4611,3345
2048,7568,7568,7578,6708,9869156,8367955,1501201,553365,359889,587947,5682,129,5553,5700,136,5564,554888,2048,8367955,1507725,619680,0,79012,2157813,4003725,0,359889,205145,32025,0,0,0,122719,0,1886,1008
2049,7568,7568,7578,6496,15887250,13796860,2090390,629865,499531,960994,4693,136,4557,4720,155,4565,0,2049,13796860,2577563,1823986,0,484759,3202194,5708358,0,499531,254182,92726,0,0,0,152623,0,2875,1776
2050,7568,7568,7578,6827,8427150,7575491,851659,112814,269763,469082,6043,110,5933,6067,123,5944,0,2050,7575491,1194532,513714,0,344081,2268350,3254814,0,269763,100520,108633,0,0,0,60610,0,1525,760
2051,7568,7568,7578,7417,1388640,1120221,268419,17330,90053,161036,7302,57,7245,7310,57,7253,81276,2051,1120221,355363,158000,0,94982,511876,0,0,90053,32221,38607,0,0,0,19225,0,266,107
2052,7568,7568,7578,7199,3934482,3497084,437398,31770,110574,295054,6856,54,6802,6885,79,6806,30,2052,3497084,627089,352318,0,177492,1533389,806796,0,110574,53318,25533,0,0,0,31723,0,712,314
