"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2064,15261744,2342114,1126039,0,154627,4416482,7222482,0,411899,250186,12167,0,0,0,149546,0,3112,1834
2065,24837321,6593752,3516958,0,657266,6609245,7460100,0,818653,487273,39231,0,0,0,292149,0,5324,4038
2066,30511307,8948021,6229932,0,616254,7179636,7537464,0,972926,360596,393357,0,0,0,218973,0,6331,5049
2067,8560,4332,3060,0,1168,0,0,0,216,136,8,0,0,0,72,0,2,1
2068,20443008,3607654,2396757,0,2104451,5116100,7218046,0,612172,277096,168212,0,0,0,166864,0,4948,3662
2069,28952086,5150270,2609090,0,6829555,6836759,7526412,0,111136,68437,2258,0,0,0,40441,0,5336,4048
2070,30066579,8825404,5196158,0,1171326,7380435,7493256,0,1107735,435385,408444,0,0,0,263906,0,6337,5004
2071,10754323,1514601,1305063,0,128251,2368824,5437584,0,152349,82151,21320,0,0,0,48878,0,2091,1070
2072,1329805,420397,289669,0,12558,518765,88416,0,60763,22126,25425,0,0,0,13212,0,284,113
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,22156701,4439183,3706992,0,850300,5539872,7620354,0,514963,227482,150548,0,0,0,136933,0,4434,3145
2075,798454,135505,70224,0,12203,307587,272935,0,21313,6839,10545,0,0,0,3929,0,819,362
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,23529600,4613101,1624366,0,3206432,6642179,7443522,0,480833,300930,0,0,0,0,179903,0,4738,3450
2078,25549349,6974715,2563362,0,1284056,7228434,7498782,0,895210,543856,25404,0,0,0,325950,0,5538,4241
2079,29845240,7354882,3761719,0,4564197,6698816,7465626,0,884937,521315,51238,0,0,0,312384,0,6224,4930
2080,25101391,7138556,4047130,0,882877,6185385,6847443,0,1297478,665651,231376,0,0,0,400451,0,6608,5324
2081,12580949,2139824,1240568,0,54826,3506222,5639509,0,314696,166527,48668,0,0,0,99501,0,3336,2065
