"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2036,7568,7568,7578,6319,40046922,33059791,6987131,4443762,1264271,1279098,321,190,131,356,226,130,0,2036,33059791,7991115,4028439,0,6045344,7518215,7476678,0,1264271,787996,4204,0,0,0,472071,0,7247,5963
2037,7568,7568,7578,6312,39090924,31965240,7125684,3729639,1253136,2142909,494,188,306,534,228,306,0,2037,31965240,8956952,6257942,0,2442510,6820106,7487730,0,1253136,755391,44910,0,0,0,452835,0,7074,5778
2038,7568,7568,7578,6322,32514984,27737829,4777155,2011101,939713,1826341,1684,192,1492,1721,228,1493,0,2038,27737829,8010319,2836083,0,2182254,7232495,7476678,0,939713,506316,129167,0,0,0,304230,0,5884,4601
2039,7568,7568,7578,6272,40815036,33074824,7740212,4543773,1472798,1723641,182,182,0,226,226,0,0,2039,33074824,9073945,7428172,0,2478356,6617673,7476678,0,1472798,829497,145337,0,0,0,497964,0,7386,6046
2040,7568,7568,7578,6322,32238684,27167688,5070996,1722359,964548,2384089,1734,194,1540,1774,230,1544,0,2040,27167688,7963955,4001518,0,817761,6913302,7471152,0,964548,484819,187967,0,0,0,291762,0,5834,4548
2041,7568,7568,7578,6275,39671154,33606706,6064448,3836314,1056022,1172112,389,183,206,433,227,206,0,2041,33606706,9230888,5919557,0,3966611,6896926,7592724,0,1056022,660437,0,0,0,0,395585,0,7179,5842
2042,7568,7568,7578,6309,33642288,28308232,5334056,2953541,983000,1397515,1480,188,1292,1524,228,1296,0,2042,28308232,6220175,2780014,0,3866437,7959402,7482204,0,983000,614842,0,0,0,0,368158,0,6088,4785
2043,7568,7568,7578,6280,28933732,24966239,3967493,1595492,644708,1727293,676,185,491,722,229,493,9158743,2043,24966239,6708110,4630103,0,1612768,5730023,6285235,0,644708,403447,0,0,0,0,241261,0,6892,5558
2044,7568,7568,7578,6268,39571686,33350476,6221210,3069361,1043617,2108232,407,184,223,451,227,224,0,2044,33350476,10085327,4701907,0,3817568,7280048,7465626,0,1043617,638159,23104,0,0,0,382354,0,7161,5817
2045,7568,7568,7578,6295,29746458,25648390,4098068,1396923,690110,2011035,2185,184,2001,2234,229,2005,0,2045,25648390,6730235,4532187,0,545619,6352619,7487730,0,690110,395939,56686,0,0,0,237485,0,5383,4061
2046,7568,7568,7578,6322,32487354,26121526,6365828,2914922,1560868,1890038,1689,191,1498,1730,227,1503,0,2046,26121526,8142829,3050044,0,258774,7182149,7487730,0,1560868,655042,509343,0,0,0,396483,0,5879,4592
