"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2068,7568,7568,7578,7026,35919895,30150626,5769269,2744170,1289927,1735172,175,175,0,213,213,0,4943999
2069,7568,7568,7578,6323,37878305,29434275,8444030,4873274,1999785,1570971,713,195,518,750,232,518,2425
2070,7568,7568,7578,7402,1098099,848814,249285,10221,70134,168930,7255,64,7191,7263,62,7201,631539
2071,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,40,7538,0
2072,7568,7568,7578,7449,1210194,872801,337393,94230,82893,160270,7349,45,7304,7360,50,7310,0
2073,7568,7568,7578,6322,33272921,25997556,7275365,3608471,1615978,2050916,568,201,367,606,236,370,5418847
2074,7568,7568,7578,7576,8810,5882,2928,116,448,2364,7566,45,7521,7575,51,7524,2242
2075,7568,7568,7578,7564,51688,37943,13745,65,2563,11117,7544,43,7501,7554,47,7507,80936
2076,7568,7568,7578,6490,16085336,14505320,1580016,493117,382764,704135,4657,131,4526,4683,151,4532,850
2077,7568,7568,7578,6342,31205322,24486196,6719126,3367581,1358185,1993360,1921,187,1734,1962,222,1740,0
2078,7568,7568,7578,6381,18501048,16449223,2051825,814014,462623,775188,4220,144,4076,4272,187,4085,0
2079,7568,7568,7578,6440,11126534,9735739,1390795,305309,293146,792340,3989,163,3826,4031,199,3832,8680288
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,33,7545,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,42,7526,7578,49,7529,0
2082,7568,7568,7578,7030,29189719,23365264,5824455,2798122,1246399,1779934,221,188,33,249,216,33,11432587
2083,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,42,7536,0
2084,7568,7568,7578,6513,14419216,12949229,1469987,175251,594169,700567,4947,115,4832,4973,136,4837,64430
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,3,7575,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,29,7549,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,41,7537,0
2088,7568,7568,7578,6346,24911208,21039819,3871389,1674918,965754,1230717,3060,163,2897,3105,202,2903,0
2089,7568,7568,7578,7571,66312,36816,29496,2932,7069,19495,7556,35,7521,7567,37,7530,0
2090,7568,7568,7578,6518,11965802,10812274,1153528,165033,348618,639877,5097,118,4979,5118,132,4986,1695852
2091,7568,7568,7578,7531,442080,286688,155392,22912,65610,66870,7488,59,7429,7498,64,7434,0
2092,7568,7568,7578,7344,2293290,1779753,513537,208202,130407,174928,7153,69,7084,7155,65,7090,0
2093,7568,7568,7578,7036,16397826,13904225,2493601,1287630,551953,654018,1334,191,1143,1363,218,1145,18095771
2094,7568,7568,7578,7573,44208,26472,17736,5085,3666,8985,7560,35,7525,7570,38,7532,0
2095,7568,7568,7578,6322,40759776,31438781,9320995,5276242,1858469,2186284,192,192,0,227,227,0,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,21,7557,0
2097,7568,7568,7578,7526,415532,234371,181161,56175,52346,72640,7484,39,7445,7493,39,7454,48652
2098,7568,7568,7578,7508,641016,408503,232513,14793,77528,140192,7452,32,7420,7463,37,7426,0
2099,7568,7543,7578,7552,5526,489,0,0,0,0,7542,45,7497,7552,50,7502,0
