"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2041,34258711,10692211,7350994,0,2071867,7495861,6647778,0,1214928,594833,261897,0,0,0,358198,0,7363,6756
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,24089459,6849700,3393163,0,2143404,5661403,6041789,0,1233738,626327,230497,0,0,0,376914,0,7378,6096
2044,32017046,8531807,6275596,0,3937636,6839743,6432264,0,1719869,962827,178812,0,0,0,578230,0,7365,6771
2045,32192670,10636501,5816653,0,1701498,6815536,7222482,0,1205239,680594,115905,0,0,0,408740,0,7131,5849
2046,35357604,7968218,4811817,0,8344404,6861481,7371684,0,1094698,601380,132306,0,0,0,361012,0,7372,6089
2047,37704819,9021547,3362424,0,10952641,7062835,7305372,0,514583,315557,10473,0,0,0,188553,0,7328,6048
2048,31135970,10321411,4650198,0,2186109,6866290,7111962,0,2024170,991678,434905,0,0,0,597587,0,7380,6818
2049,24923484,7366046,3093989,0,1102390,6177259,7183800,0,1145203,512617,323080,0,0,0,309506,0,5438,4163
2050,32230675,9302206,5725763,0,2094265,7570977,7537464,0,1107837,565138,202661,0,0,0,340038,0,6883,5601
2051,30889554,9605839,4437349,0,2497758,6814577,7534031,0,1799842,877347,393610,0,0,0,528885,0,7356,6073
2052,33293744,10064135,6259836,0,2356897,7108568,7504308,0,1524967,713344,381409,0,0,0,430214,0,7327,6047
2053,8577390,1687325,1238932,0,563964,2170220,2916949,0,97102,55737,8340,0,0,0,33025,0,4914,3640
2054,15847786,2442745,1308797,0,1094126,4171982,6830136,0,457697,179196,170266,0,0,0,108235,0,3162,1945
2055,1088537,216544,122821,0,55066,496286,197820,0,48512,13518,27070,0,0,0,7924,0,657,304
2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,15934006,3673202,1785717,0,409917,3876050,6189120,0,559450,256573,148355,0,0,0,154522,0,3330,2165
2058,11809614,2004687,773049,0,654332,3067060,5310486,0,273836,171475,0,0,0,0,102361,0,2393,1381
2059,31400637,11172710,3676092,0,2676306,7073023,6802506,0,1995505,929209,505526,0,0,0,560770,0,7389,6789
2060,32394255,10618044,5499312,0,1395961,7332422,7548516,0,2338707,656045,1279561,0,0,0,403101,0,7188,5904
2061,49510,37032,11020,0,1458,0,0,0,7658,4035,1392,0,0,0,2231,0,23,8
2062,17537453,3390567,2083250,0,1587103,4475495,6001038,0,683256,318770,172704,0,0,0,191782,0,4698,3423
2063,3444919,617718,362750,0,205634,1540437,718380,0,109301,45769,36160,0,0,0,27372,0,695,312
2064,6297785,793008,414563,0,144414,1818084,3127716,0,191790,105736,23005,0,0,0,63049,0,1275,586
2065,14498088,3659129,3296981,0,625861,3020376,3895741,0,933637,378927,325547,0,0,0,229163,0,6639,5366
2066,287993,146998,106115,0,34880,0,0,0,28855,13056,8014,0,0,0,7785,0,72,27
2067,12672910,2033157,1353451,0,901794,2919460,5465048,0,330936,205666,2510,0,0,0,122760,0,2630,1573
2068,30150626,8686923,7083086,0,2730796,5620284,6029537,0,1289927,571993,372563,0,0,0,345371,0,7393,6813
2069,29434275,9205875,4159680,0,1783213,6836459,7449048,0,1999785,889441,572806,0,0,0,537538,0,6855,5573
2070,848814,342332,156945,0,28895,320642,0,0,70134,28503,24709,0,0,0,16922,0,313,139
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,872801,328722,194640,0,121712,227727,0,0,82893,49365,4477,0,0,0,29051,0,219,89
2073,25997556,9083469,2526780,0,518966,6927613,6940728,0,1615978,713016,472227,0,0,0,430735,0,7000,5716
2074,5882,3632,1546,0,704,0,0,0,448,158,210,0,0,0,80,0,2,1
2075,37943,21356,10889,0,5698,0,0,0,2563,1263,834,0,0,0,466,0,24,10
2076,14505320,2274304,993439,0,1303765,3755744,6178068,0,382764,189066,80191,0,0,0,113507,0,2911,1807
2077,24486196,7696859,2593672,0,793068,6251953,7150644,0,1358185,713530,215454,0,0,0,429201,0,5647,4380
2078,16449223,2753138,1674898,0,1329821,3855704,6835662,0,462623,257966,50268,0,0,0,154389,0,3348,2109
2079,9735739,2181802,1375153,0,251287,2236117,3691380,0,293146,138710,71341,0,0,0,83095,0,3579,2409
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,23365264,7762118,3757409,0,1274608,5133228,5437901,0,1246399,558623,350519,0,0,0,337257,0,7347,6781
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,12949229,2240590,1490669,0,431888,3105354,5680728,0,594169,150418,351103,0,0,0,92648,0,2621,1540
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,21039819,4795020,3550729,0,338872,5232184,7123014,0,965754,427541,280214,0,0,0,257999,0,4508,3241
2089,36816,29653,6707,0,456,0,0,0,7069,3878,1023,0,0,0,2168,0,12,4
2090,10812274,1697001,848944,0,526469,2768390,4971470,0,348618,132995,135345,0,0,0,80278,0,2471,1400
2091,286688,159406,81115,0,46167,0,0,0,65610,19775,33946,0,0,0,11889,0,80,33
2092,1779753,458403,338687,0,175018,719229,88416,0,130407,78943,4459,0,0,0,47005,0,415,189
2093,13904225,3052197,2207233,0,1990993,2982899,3670903,0,551953,277610,107868,0,0,0,166475,0,6234,5673
2094,26472,15783,9058,0,1631,0,0,0,3666,2508,71,0,0,0,1087,0,8,3
2095,31438781,11024602,4475251,0,1879318,6864758,7194852,0,1858469,919993,384306,0,0,0,554170,0,7376,6095
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,234371,148419,74426,0,11526,0,0,0,52346,26846,9622,0,0,0,15878,0,84,33
2098,408503,277814,128382,0,2307,0,0,0,77528,27995,32801,0,0,0,16732,0,116,45
2099,489,188,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
