"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2037,7568,7568,7578,6875,7040124,6562271,477853,16111,94935,366807,6294,95,6199,6320,112,6208,0,2037,6562271,811564,578127,0,164412,2084914,2923254,0,94935,52202,11793,0,0,0,30940,0,1274,555
2038,7568,7568,7578,7523,115541,71066,44475,9553,11265,23657,7480,46,7434,7491,48,7443,370747,2038,71066,42162,17328,0,11576,0,0,0,11265,6262,1366,0,0,0,3637,0,88,32
2039,7568,7568,7578,6737,8170053,7806845,363208,1677,79881,281650,6089,101,5988,6104,105,5999,2901,2039,7806845,828410,676326,0,124449,2232096,3945564,0,79881,33085,27084,0,0,0,19712,0,1479,633
2040,7568,7568,7578,7156,4155552,3854229,301323,2538,63196,235589,6816,59,6757,6848,88,6760,0,2040,3854229,558987,389881,0,132950,1600899,1171512,0,63196,30055,15437,0,0,0,17704,0,752,308
2041,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,46,7532,0,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,46,7532,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,7568,7568,7578,7578,0,0,0,0,0,0,7568,8,7560,7578,11,7567,0,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,7568,7568,7578,6564,12864528,11468346,1396182,181337,342377,872468,5240,133,5107,5270,159,5111,0,2044,11468346,1858181,919338,0,254214,3054289,5382324,0,342377,168143,73249,0,0,0,100985,0,2328,1294
2045,7568,7568,7578,6786,7598250,6889865,708385,186256,191871,330258,6193,94,6099,6207,102,6105,0,2045,6889865,753387,423718,0,12124,2141892,3558744,0,191871,101039,30582,0,0,0,60250,0,1375,579
2046,7568,7568,7578,6831,7465626,6806296,659330,75632,246283,337415,6217,78,6139,6235,87,6148,0,2046,6806296,881486,393948,0,88554,2198546,3243762,0,246283,80377,117298,0,0,0,48608,0,1351,596
2047,7568,7568,7578,6414,14689983,13199959,1490024,209305,441378,839341,4909,131,4778,4960,178,4782,3651,2047,13199959,1992956,1069148,0,7973,3515260,6614622,0,441378,178795,154591,0,0,0,107992,0,2659,1454
2048,7568,7568,7578,7066,5053482,4371652,681830,162026,171439,348365,6607,104,6503,6634,126,6508,258008,2048,4371652,750008,341432,0,15281,1824856,1440075,0,171439,94787,20164,0,0,0,56488,0,961,432
2049,7568,7568,7578,7383,1729638,1347637,382001,49510,101310,231181,7255,72,7183,7254,68,7186,0,2049,1347637,436571,311222,0,0,599844,0,0,101310,50918,20095,0,0,0,30297,0,313,129
2050,7568,7568,7578,7130,4652892,4183751,469141,32671,170249,266221,6726,87,6639,6761,115,6646,0,2050,4183751,693447,309268,0,161124,1870504,1149408,0,170249,55892,80671,0,0,0,33686,0,842,369
2051,7568,7568,7578,7462,978988,737672,241316,19356,90190,131770,7377,54,7323,7388,53,7335,76478,2051,737672,300340,125950,0,87079,224303,0,0,90190,29515,42893,0,0,0,17782,0,191,74
2052,7568,7568,7578,7571,55260,35294,19966,1172,5228,13566,7558,24,7534,7567,27,7540,0,2052,35294,22199,7357,0,5738,0,0,0,5228,2300,1735,0,0,0,1193,0,10,4
2053,7568,7568,7578,6998,142740,135605,7135,1328,1337,4470,6276,133,6143,6303,155,6148,7023529,2053,135605,13908,29091,0,816,56290,35500,0,1337,505,639,0,0,0,193,0,1292,695
2054,7568,7568,7578,7491,790218,542393,247825,30716,69719,147390,7425,39,7386,7436,42,7394,0,2054,542393,281139,80927,0,91687,88640,0,0,69719,33165,16762,0,0,0,19792,0,143,55
2055,7568,7568,7578,6401,9281076,8924722,356354,170927,90709,94718,5035,147,4888,5085,193,4892,4738290,2055,8924722,986490,465940,0,748426,2238086,4485780,0,90709,52379,7397,0,0,0,30933,0,2533,1316
