"cnrmcm3","gfdlcm21","miroc32med","mpiecham5","ncarccsm3","ncarpcm1"
0.140409738579714,0.12981359089146,0.123738321224971,0.203358237901845,0.191861139595137,0.110621854991319
0.102674910281795,0.118168119303622,0.0983450822626873,0.15377400080996,0.139923278904608,0.110058980105339
0.190572025520856,0.133272288716388,0.196630451539517,0.143119586715495,0.139605224777605,0.227258835737636
0.137924240422295,0.199623409636483,0.177835774444642,0.226437389547887,0.188500841714149,0.231520298888879
0.107140193830972,0.122428709528747,0.142988835398955,0.127144874019551,0.188666666666667,0.17387690586308
0.121214452607527,0.175536228630185,0.126472053080898,0.103355374489959,0.0880915748511611,0.17102001898554
0.137066765153127,0.156612939597214,0.216860280858969,0.0910961139829862,0.0988505911092884,0.148288831062127
0.182309712342192,0.192935816520653,0.127530684894416,0.110735665275131,0.0634810389972937,0.0656330176634494
0.109870854039849,0.127232477141587,0.136062133728041,0.130580403785837,0.16219907503446,0.167682309363702
0.200355669844734,0.110332518250129,0.10988235258482,0.123710295980135,0.110809772900093,0.168457771345903
0.091986384841812,0.199403872187747,0.088149389946108,0.210301843666675,0.184733067690464,0.0837844470829545
0.205180790798299,0.180500733173804,0.174742604992518,0.079046016425941,0.136861174323829,0.169117746632649
0.103017512815332,0.1100654722449,0.0667254391432712,0.144254032642926,0.0454183014345317,0.159215237654289
0.102931022459465,NA,0.18315648104848,0.104150047889491,0.106078172018623,0.163604981300467
0.0740374017961757,0.133106946362125,0.164015821520018,0.172990333718988,0.153262917854661,0.104791316443717
0.148146597097579,0.0622188708362195,0.0815361166820406,0.11983205180856,0.0836356649235729,0.20332988082272
0.172894825017367,0.156683763074027,0.0998341684200497,0.125307215353883,0.0946583559364514,0.31613461122721
0.183467339810595,0.118572313933858,0.117785249127937,0.230380298937543,0.151090929013259,0.126504327466332
0.214851232281956,0.238790640308988,0.0883367505080324,0.248291162987977,0.133214564945914,0.113915112184205
0.0759654143022519,0.0727929561597165,0.0813430803335262,0.10560222292012,0.0745432180725171,0.171246691067039
0.167209454180345,0.128895971752336,NA,0.170378676718622,NA,0.147291343775366
0.168938170981559,0.262782574209097,0.135415521963956,0.2307493523836,0.0919089859808342,0.167882750927974
0.113560041531547,NA,0.140025167042435,0.155391479512854,0.132802390552973,0.182388835825692
0.191460527030114,0.12654759124511,0.146640802706987,0.13963687634869,0.159873786995565,0.139632759027125
0.113922018839302,0.24701513961174,0.171763157221794,0.160851851246005,0.111486724207281,0.177755931574143
0.138975138069207,0.17095176317962,0.202600958247775,0.118125699055618,0.143301551709299,0.122581636766158
0.239654584782087,0.172320318964388,0.0778855119676103,0.354353699991284,0.17793857938076,0.125547439750264
0.0978739112833287,0.117163701517863,0.122292073270627,0.083983439653385,0.107649560591538,0.167608020379356
0.138192779527539,0.200680552613497,0.114801451700908,0.131798158237793,0.158540884618313,0.0903590593052889
0.104611492803396,0.336898122089751,0.090075824850302,0.177434367324803,0.175398733649741,0.129600172714751
0.162611585198604,NA,0.132537956238378,0.246963039545102,0.0894261577329817,0.183580802976138
0.121072689073282,0.228039138952843,0.0929223801244244,0.0936272594643241,NA,0.113566840840352
0.23127210767391,0.198204936424832,0.149739808192625,0.163376704759216,NA,0.19179535795851
0.0845005130718584,0.131212760791199,0.0801103513346512,0.123431804753048,NA,0.0850428406538683
0.178677191547809,0.157363598502682,0.204953723393483,0.203538065885782,0.14763764567418,0.0974439428384941
NA,0.155440547837481,0.324924318869828,NA,0.115827023426899,0.156210109195639
0.112695784175316,0.147874445286079,0.120380418060627,0.104694167852063,0.10763882193076,0.087522439847028
0.206134665365387,0.177173400452852,0.161783678683043,0.204907115313043,0.132534379505379,0.116760883113824
0.112460871778453,0.150454625377931,0.203851550591002,0.147845874825686,0.0740539355194907,0.137924704731849
0.0968123759046581,0.112455431582445,NA,0.100553087933175,0.132202979518528,0.163398027404932
0.159938652633283,0.297161069478806,NA,0.164594884615997,0.0678126341909719,0.353835858124962
0.182281166999506,0.236224319822321,0.100990163969573,0.174516889188671,0.14104359764725,0.26053329031366
0.114402849285943,0.113930331704031,0.0749029514029271,0.150179259975008,0.100746221709287,0.368417294441073
0.18757791969385,0.202772913144641,0.0861518180805995,0.138512151026398,0.153713552699164,0.186389609335294
0.159390444810544,0.209998340548271,0.120555383110286,NA,0.134120727704798,0.109347555879506
0.126479037384723,0.223940287033715,0.0992759044523078,0.119237961917323,0.0813223291924359,0.217036173397117
0.17021375970859,NA,0.105085569924533,0.154334549620551,0.2028545289174,0.119180537159236
0.182312886541838,0.102047336197317,0.060712225384513,0.174778801279262,0.157782763292545,0.111283238372086
0.159449389482829,0.146761117828278,0.399027400125497,0.286255401632493,NA,0.140427728258395
NA,0.119105342720059,NA,0.171025283294973,NA,0.154073950145751
NA,0.10620050929555,NA,0.275110871389189,0.255680825878563,0.126098691532018
NA,0.193167801029768,0.174170216708819,0.140918115948757,0.0850962334172507,0.120432074082364
NA,NA,0.0848803167322602,0.15901914875219,0.144026853040025,0.22820040297715
0.195603547138104,NA,0.125702734591893,NA,0.150537934466855,0.094556698329022
0.116359128788644,0.14222226612059,0.111405652881991,0.165825995415578,0.178282009724473,0.167134165613756
0.194592636717287,NA,NA,0.0946370645419149,0.370106534967108,0.152731724593748
NA,0.133690674977432,0.254241712346646,0.172297643307318,0.162809368541221,0.118169475808453
0.150364284159903,NA,0.259606153058394,NA,NA,0.182973160025759
NA,0.34186622625929,0.133914965935127,NA,NA,0.160812469557804
NA,NA,0.1419240219667,NA,0.263613564496783,0.069274849896282
NA,0.221288639083038,NA,0.299707067008422,0.0850035503468393,0.15462755618145
0.356329893616491,0.325389042297866,0.221453174606864,0.180418052831811,0.257050170231901,0.217351324765306
NA,0.177050798175266,0.222691807542263,0.222087850551198,0.250514075019499,0.122258630993144
0.170510654410439,0.123479220964062,NA,0.125760526871694,0.074322816793533,0.16432453205307
0.280342791459045,0.352834900117509,0.255400174803346,0.167914877307029,NA,0.118139384849255
0.300882617197822,NA,NA,NA,NA,0.100769001601566
0.0805020933538899,NA,NA,NA,0.162958736818241,0.12611466648689
0.106434121148573,NA,NA,NA,NA,0.195728122270012
0.0759603290223546,NA,NA,0.154964694823219,0.140684976606955,0.268683710594388
0.140749407235192,NA,NA,NA,NA,0.180531900956374
0.133227318309017,NA,0.427842328157237,0.119546360768799,0.206410692037603,0.0762045448514387
NA,NA,0.169599403557943,0.161705015246485,0.187111465756153,0.119424490739636
NA,NA,0.121691410951812,0.136595590681127,NA,0.16394996133142
0.118641427124718,NA,0.103457033374189,0.104927743172503,0.323425356687159,0.128739196978009
0.155063490323468,NA,0.353012336943497,0.117550666668569,NA,NA
0.190334402198809,NA,0.372277915446422,0.118226957934217,0.444555302166477,NA
NA,NA,NA,0.193873227212607,NA,0.092561672807032
NA,NA,NA,0.181977254272344,0.173268911518733,NA
0.154833369822343,NA,NA,NA,0.127749035404174,0.123687711415128
NA,0.184519155590305,NA,0.211978022157294,NA,0.155299698315411
NA,NA,0.14324292591288,0.135944215077533,NA,0.129825609022849
0.0987144181876584,NA,0.180438098365164,NA,NA,0.121793930125291
0.129983234740686,NA,0.375563667597166,0.327380952380952,NA,0.14708814336766
0.168402871893142,NA,NA,NA,NA,0.157351704416432
NA,NA,NA,NA,NA,0.145534341807784
NA,NA,NA,NA,NA,0.183488682713564
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,0.14998338062644,NA,0.12680535213596,NA
0.85943945130581,NA,NA,0.814737866621746,NA,NA
