"cnrmcm3","gfdlcm21","miroc32med","mpiecham5","ncarccsm3","ncarpcm1"
5202.83392799222,5526,5322.52131403989,5526,3105.90459164471,3374.97098901099
1161.59420544337,3361.7802600867,5526,5526,2382.02024922118,5526
4604.41081593928,3721.12522535016,4481.80866807611,4264.75522212415,4471.94560791158,5526
3020.78461298863,5287.38110257817,5526,5526,5526,5095.09776304888
1597.07978323047,5526,5526,4710.83901437372,5526,4163.47876304024
5526,4870.16904607398,5526,5073.59662775616,4849.1213342599,5526
463.521865889213,5526,41.0636942675159,5526,3039,4598.51133501259
5440.8119266055,3944,5348.57357650007,3257.11475409836,3513.60956175299,4734.10711553175
2109.49494244855,5143.87951807229,4318.93732407581,5526,5526,5526
5526,5526,5526,5524.81052296932,2991.45281782438,5526
5526,5526,5526,5526,5526,5526
1097.75031230481,5526,5415.95482866044,5526,5524.17010309278,1044.39294317699
86.5546452849922,5189.73806179775,5526,5526,5526,5526
5399.25530910807,NA,4229.9557615336,5526,5526,5411.26517617094
862.890186266333,5526,5526,5526,5526,5526
3779.03316233052,5526,1656.23758241758,5526,5526,3401.18721109399
2958.35626043406,2388.0032599837,5526,3906.28217929238,5526,5526
4764.01298052921,5526,5526,5481.1351764379,5400.64535585042,5526
5526,5149,5526,5526,4221.52654387866,2969.9424264178
5526,2945.19302325581,5526,5512.20033955857,2714.54995579133,5511.56597057428
3260.0679384855,5526,NA,5526,NA,3429.01164549304
5525.84278350515,5526,5526,5526,5526,4612.74481481482
5212.38667066947,NA,5526,5526,2546.27217496962,5526
4948.12688515081,39.9368581209585,5525.13793103448,4287.8407821229,4357.79025309639,5474.11354983203
5526,2016.99589212359,4823.96979764422,2217.23214285714,3781.8951048951,2940.38597525044
2107.90814977974,4722,5526,3944,5526,1976.2775246773
5526,4569.16822429907,3713.00613207547,5526,328.433766233766,1704.09990430622
4109.38405071738,5526,3400.61895497499,5047.39309428951,5526,5526
5526,5526,5526,4249.73852151314,1312.96590909091,5526
5515.36122504785,5526,5068.5679245283,5526,5524.03853955375,5523.99355185384
3961.8725308642,NA,5526,1893,5526,3847.34026258206
5526,5526,2612,5526,NA,3777.90506934481
5526,NA,5267.31643682445,4266.1527985633,NA,5483.11177278974
5526,5526,5526,4740.88773926539,NA,2913.99482870071
5018.05714285714,4545.73150684932,4823,5526,5526,4576.65881513205
NA,5526,NA,NA,5526,1206.56813667064
5526,4902.50746268657,4654.7896090535,NA,5526,5526
5526,5526,921.724770642202,5337.66271751203,5524.62692741632,5526
5526,3609.95777840748,5526,2416.67828731867,5258.56607700312,5494.64444444444
5228.86741102582,2513.10224438903,NA,3279.40594059406,5526,4349.947265625
3983.72830452244,5170.42857142857,NA,1432.04111362901,5526,3090
1726.65547785548,NA,5514.64129756706,3867.88058608059,5125.59162303665,5526
5526,3121,3248.0625,5099.24287529497,5526,5526
5346.07560321716,2959.60079312624,5526,3528.53931173072,110.479876160991,4726.51685393258
NA,462.245548266167,2589.44845360825,NA,5526,5526
3604.45264577014,5275,5526,5318.90359237537,3664.06474536123,2149.76441434
511.591201186357,NA,5526,975.146864686469,172.885063559322,5526
3949.5673420739,5526,5526,NA,39.0404624277457,2709.63026889535
5526,5526,4163,5526,NA,2039.44279346211
NA,1533.21763959391,NA,5512.46990819449,NA,5525.82893942443
NA,5526,NA,4135.92857142857,NA,4734.80962025316
NA,5314.69230769231,2146.83980582524,4999.07166123778,3462.6,3193.45437189767
NA,NA,4900.95172413793,5526,3897.47428571429,3227.89632576644
5526,NA,5526,NA,5526,5516.74328214971
3893,5526,4721.56904675607,4819.80948056665,NA,3899.21324938407
41.4514767932489,NA,NA,0,NA,5137.52557516194
NA,4772,3416,541.20635451505,5526,2558.27937236892
5526,NA,3290,NA,NA,1851.41077545936
NA,NA,2710.69565217391,NA,NA,5526
NA,NA,1460.72607879925,NA,NA,4733.87623762376
NA,NA,NA,NA,1486.99305555556,5526
3617,NA,1484,2882.85669586984,NA,5526
NA,1593,NA,1356.40038436899,NA,5526
NA,816.642995480956,NA,3090.44051446945,3108.88372093023,5376.18612938596
5526,NA,NA,3624.99093904448,NA,38.2990099009901
NA,NA,NA,NA,NA,3404.67550371156
2495.19015957447,NA,NA,NA,NA,4894.21658670322
151,NA,NA,NA,NA,5526
34.1955445544554,NA,NA,948.622660098522,5199,4421
2776.36904761905,NA,NA,NA,NA,4295
1055,NA,NA,558.717948717949,NA,5516.90736342043
NA,NA,NA,717.85013212533,981.024590163934,235.250991369256
NA,NA,NA,2678.640625,NA,5231.03284671533
NA,NA,0,3581.08064516129,NA,5526
NA,NA,2300,39.5951634572324,NA,NA
2784.17441860465,NA,2336,36.6202783300199,NA,NA
NA,NA,NA,43.2422562764917,NA,5526
NA,NA,NA,69.0721649484536,112.070934256055,NA
4823,NA,NA,NA,3423.85294117647,41.9298134682264
NA,NA,NA,NA,NA,2557.24473792819
NA,NA,NA,Inf,Inf,2580.39015728057
4170,NA,NA,NA,NA,1324.99099909991
3120,NA,NA,NA,NA,5526
0,NA,NA,NA,NA,5526
NA,NA,NA,NA,NA,4488.07792207792
NA,NA,NA,NA,NA,5526
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,0,0,NA
NA,NA,NA,NA,NA,NA
