"cnrmcm3","gfdlcm21","miroc32med","mpiecham5","ncarccsm3","ncarpcm1"
0.133437571504843,0.0675436333604137,0.0107233971219177,0.133317068433762,0.0479191172351986,0.166062588939296
0,0.00203724119722707,0.00753865409354138,0.00798720526238243,0.118233776698095,0.118713503423554
0.444539863875924,0.0662056272563556,0.238158011041283,0.29042268502017,0.18427043840166,0.241166028734676
0.0703379877332637,0.227028774907429,0.531988733044289,0.235221613157955,0.436690823294444,0.145866634697357
0.0192113732871652,0.169415016121603,0.54964953271028,0.2353012256735,0.124442100137953,0.177054735958462
0.0236973339544687,0.23242968497304,0.115457389993775,0.129852663522799,0.274940280931526,0.288060782051792
0.0839186155962638,0.468991599562004,NA,0.259006035179131,0,0.286263201100674
0.286554901743089,0.497126436781609,0.127251339411051,0.206548477977049,0.341405467296408,0.0440097799511002
0.00327162400880883,0.361098579858166,0.269435624418077,0.0701821854000416,0.295848723596176,0.226789614882794
0.196142734325761,0.291580138349827,0.322253231647445,0.0255648526327409,0.384572341194437,0.218835108676222
0.0765721268188543,0.100400357639579,0.170542140997499,0.327481237259868,0.422727060689462,0.0728825210752922
0.0951315860675698,0.35776154865667,0.403495943103276,0.0734474967562973,0.32292930654802,0.156663184599314
0.0550036346014054,0.372918790349983,0.267223548418647,0.0285562115182661,0.240609200608317,0.197607611614216
0.128690370789077,NA,0.0593403891080025,0.119045083800072,0.283727422276134,0.164888090865968
0.253237410071942,0.271351376640389,0.29888407668762,0.17758035452374,0.180236907789195,0.00760926792218329
0.101844911069651,0.112967111748365,0.234293139551244,0.0842935693641031,0.455375325960201,0.313143605435994
0.158792650918635,0.391519714681989,0.206151121372428,0.168695634344998,0.239219223733995,0.237390350877193
0.345209378310424,0.296949742929058,0.294335986461313,0.282901175922769,0.128556447466816,0.143985397204052
0.256619144602851,0.247121777201232,0.379404096456433,0.195873278505037,0.347251401304766,0.0403905092973507
0.169504359977205,0.0576333537706928,0.347430319731803,0.118946315029885,0.187390476908293,0.149738142911134
0.18098989843118,0.4423595419764,NA,0.0244807713115828,NA,0.194473387867634
0.302689663711782,0.731738035264484,0.0883709484871359,0.165054645280478,0.241414593592121,0.141353317520563
0.0315232591444409,NA,0.333147737228668,0,0.115999400519894,0.0456302285367108
0.287747202659451,0.0161290322580645,0.0923839009287926,0.0709460410920582,0.172706698460871,0.0538228355001085
0.102008108601306,0.485437512559368,0.368122724366992,0.20047152386597,0.183501450877435,0.0146168668132895
0.21614029478348,0.240932347924957,0.243810952738185,0.288259109311741,0.134003436426117,0.0836693743507688
0.147907151776398,0.365771812080537,0.319928169746231,0.253615755462099,0.236277254602528,0
0.227956011354757,0.148580637511857,0.143848274266496,0.142427881828678,0.124221835993048,0.133562727143384
0.194949244670884,0.42943616573373,0.184969110722934,0.0406175097458305,0.121260541500222,0.352131736786263
0.13822410196456,0.516420118343195,0.024092171725664,0.206230349996313,0.339054343335712,0.230469173258208
0.353426427326453,NA,0.425562154952533,0.283950617283951,0.244271789353757,0.106892793693922
0.352605140186916,0.370960973562736,0.142322097378277,0.098304810954114,NA,0.0496907774033443
0.0679659978557206,NA,0.381517050725368,0.137428234844922,NA,0.309817787026147
0.347573576638653,0.144293680754019,0.356932678691055,0.206101560170923,NA,0.354742777172231
0.359120580900689,0.267163336492127,0.418277680140598,0.310108592668173,0.213942525344868,0.127902589930772
NA,0.235305862296693,NA,NA,0.159388339040293,0.249784582089253
0.407847924659923,0.174817578878765,0.198617891911847,NA,0.47627323038943,0.13174808290684
0.36687290157738,0.14236689871556,0.22037037037037,0.0802874333200927,0.350246274168626,0.206174721055685
0.308569816188326,0.185733558889715,0.402228597695319,0.0750638943295275,0.11761617834915,0
0.124786345856753,0.107080655816467,NA,0.0909052291746315,0.198351594117066,0.27532559243733
0.220922517869693,0.436669735630672,NA,0.037617855686262,0.47384125604262,0.511799410029499
0.22447452306597,NA,0.395133125236931,0.00712459890139773,0.475584876372103,0.124528828703057
0.0232374216687824,0,0.187217698571209,0.16562134593855,0.331866870696251,0.530864197530864
0.232020412207689,0.208604829852535,0.164160145136132,0.199986104912124,0.477935676888556,0.332944668221327
NA,0.215102061186804,0.267149436431948,NA,0.240422266527059,0.205944237657139
0.220216770902909,0.447540983606557,0.291760530782287,0,0.0815464838108677,0.317820132429587
0.399463438123409,NA,0.232096696673291,0.256198808897415,0.33765752409192,0.109331197436924
0.570114245273481,0.285488447905109,0.266008153662049,NA,NA,0.0239750480165166
0.185747389798735,0.311112831408034,0.734857142857143,0.248393194706994,NA,0.0516056672124173
NA,0.462341117825258,NA,0.31275503488219,NA,0.269380703416419
NA,0.281213285248715,NA,0.30943092451545,NA,0
NA,0.394621891175357,0.363180288308884,0.143962161054573,0.0988761541353907,0.101996066288875
NA,NA,0.179758820253287,0.240259069383014,0.301658104408281,0.301157512964357
0.153069806560135,NA,0.230696319179934,NA,0.389941099992519,0.196393657941646
0.702898550724638,0.359009298725649,0.516952188758984,0.143991679795471,NA,0.170719284103786
0.0899470899470899,NA,NA,NA,NA,0.14651764446057
NA,0.425029750099167,0.547277936962751,0.303722952906237,0.626960114951761,0
0.423983647118908,NA,0.439490445859873,NA,NA,0.248100001970612
NA,NA,0.252934502320784,NA,NA,0.215990432395696
NA,NA,0.528934833282659,NA,NA,0.13956178741672
NA,NA,NA,NA,0.301255057385848,0.403088805191764
0.505620784411691,NA,0.508021390374332,0.224877233269877,NA,0.449315068493151
NA,0.032258064516129,NA,0.37629541196173,NA,0.165452613380464
NA,0.0940808248181902,NA,0.265267708473384,0.328978355108224,0.279247042980447
0.661786237188873,NA,NA,0.384026220812599,NA,NA
NA,NA,NA,NA,NA,0.0957131712638502
0.390937987849606,NA,NA,NA,NA,0.00457763362008179
0.133333333333333,NA,NA,NA,NA,0.308302329104974
NA,NA,NA,0.409449031352868,0.772444444444444,0.550438596491228
0.297144871342968,NA,NA,NA,NA,0.657676348547718
0.648081338143654,NA,NA,0.0821242428511058,NA,0.171453347923936
NA,NA,NA,0.206508816120907,0.380664862238878,0.202173254253431
NA,NA,NA,0.325061824587554,NA,0.461466407790013
NA,NA,NA,0.151058299294467,NA,0.306755716798593
NA,NA,0.54954954954955,0,NA,NA
0.506868226685994,NA,0.65625,NA,NA,NA
NA,NA,NA,0.0767918088737201,NA,0.302519250083696
NA,NA,NA,0.436567164179104,0.736930154746968,NA
0.393696752290052,NA,NA,NA,0.451882845188285,0
NA,NA,NA,NA,NA,0.0569435737631084
NA,NA,NA,NA,NA,0.0591346110606456
0.359048723897912,NA,NA,NA,NA,0.166818213611247
0.261419686896848,NA,NA,NA,NA,0.189390762401853
NA,NA,NA,NA,NA,0.141618956743003
NA,NA,NA,NA,NA,0.178415106924007
NA,NA,NA,NA,NA,0.255758793110817
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,0,0.856410256410256,NA
NA,NA,NA,NA,NA,NA
