"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6357,16431939,14778078,1653861,623124,398763,631974,4388,149,4239,4438,194,4244,1144480,2010,14778078,2029283,1533831,0,874724,3614990,6725250,0,398763,219253,48387,0,0,0,131123,0,3180,1919
2011,7568,7568,7578,6322,25705182,21192010,4513172,2274518,812647,1426007,1689,197,1492,1725,232,1493,6799751,2011,21192010,5669470,1906580,0,1597122,5780024,6238814,0,812647,508298,0,0,0,0,304349,0,5879,4597
2012,7568,7568,7578,6323,15111875,13574535,1537340,146524,489393,901423,4655,162,4493,4704,204,4500,989639,2012,13574535,2238226,1331461,0,50989,3465507,6488352,0,489393,167594,219975,0,0,0,101824,0,2913,1619
2013,7568,7568,7578,6322,29391143,23603985,5787158,3219739,1083779,1483640,980,201,779,1018,237,781,7030071,2013,23603985,7121256,3090260,0,1096141,5915056,6381272,0,1083779,634320,69073,0,0,0,380386,0,6588,5304
2014,7568,7568,7578,6320,22281884,18541375,3740509,1972494,660653,1107362,663,190,473,699,226,473,15910867,2014,18541375,5505041,1856794,0,1695551,4560964,4923025,0,660653,408469,7969,0,0,0,244215,0,6905,5621
2015,7568,7568,7578,6314,40732146,33724411,7007735,3683460,1187683,2136592,197,188,9,235,226,9,0,2015,33724411,10494407,4109041,0,4252636,7386123,7482204,0,1187683,731206,18419,0,0,0,438058,0,7371,6079
2016,7568,7568,7578,6272,8319024,7624724,694300,462520,137025,94755,214,183,31,258,227,31,32394440,2016,7624724,1502426,931131,0,1354621,1746269,2090277,0,137025,80677,8987,0,0,0,47361,0,7354,6014
2017,7568,7568,7578,6268,29932428,25591853,4340575,1359783,925843,2054949,2151,175,1976,2200,219,1981,1914,2017,25591853,7074875,3697171,0,518852,6829803,7471152,0,925843,406044,274484,0,0,0,245315,0,5417,4068
2018,7568,7568,7578,6350,13384413,11979796,1404617,227212,275096,902309,4692,142,4550,4741,183,4558,2518991,2018,11979796,1859201,681782,0,89226,3277095,6072492,0,275096,172015,387,0,0,0,102694,0,2876,1609
2019,7568,7568,7578,6288,34764066,30606934,4157132,1412851,774416,1969865,1277,188,1089,1325,232,1093,0,2019,30606934,8427025,5679084,0,2011615,7007006,7482204,0,774416,389987,149878,0,0,0,234551,0,6291,4963
