"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,14778078,2029283,1533831,0,874724,3614990,6725250,0,398763,219253,48387,0,0,0,131123,0,3180,1919
2011,21192010,5669470,1906580,0,1597122,5780024,6238814,0,812647,508298,0,0,0,0,304349,0,5879,4597
2012,13574535,2238226,1331461,0,50989,3465507,6488352,0,489393,167594,219975,0,0,0,101824,0,2913,1619
2013,23603985,7121256,3090260,0,1096141,5915056,6381272,0,1083779,634320,69073,0,0,0,380386,0,6588,5304
2014,18541375,5505041,1856794,0,1695551,4560964,4923025,0,660653,408469,7969,0,0,0,244215,0,6905,5621
2015,33724411,10494407,4109041,0,4252636,7386123,7482204,0,1187683,731206,18419,0,0,0,438058,0,7371,6079
2016,7624724,1502426,931131,0,1354621,1746269,2090277,0,137025,80677,8987,0,0,0,47361,0,7354,6014
2017,25591853,7074875,3697171,0,518852,6829803,7471152,0,925843,406044,274484,0,0,0,245315,0,5417,4068
2018,11979796,1859201,681782,0,89226,3277095,6072492,0,275096,172015,387,0,0,0,102694,0,2876,1609
2019,30606934,8427025,5679084,0,2011615,7007006,7482204,0,774416,389987,149878,0,0,0,234551,0,6291,4963
2020,32750206,7136387,2860086,0,8066078,7249659,7437996,0,476787,278469,31661,0,0,0,166657,0,6400,5109
2021,21149858,5758337,4235501,0,933310,4818920,5403790,0,874332,491753,87835,0,0,0,294744,0,6841,5551
2022,16198238,3777135,1571811,0,2020791,4156221,4672280,0,666235,410692,9894,0,0,0,245649,0,6441,5095
2023,27777943,6060565,2431452,0,5210261,6621091,7454574,0,418059,229358,51348,0,0,0,137353,0,5383,4082
2024,18505309,2192936,1083736,0,4756046,4403792,6068799,0,27554,16150,2491,0,0,0,8913,0,4225,2939
2025,25857960,5668698,3483986,0,4263661,5776811,6664804,0,820787,466214,75056,0,0,0,279517,0,6436,5101
2026,10000649,1738513,881799,0,58537,2812534,4509266,0,262564,141797,36037,0,0,0,84730,0,3256,1977
2027,12974803,2001776,1228999,0,3778,3390876,6349374,0,218014,86718,79064,0,0,0,52232,0,2525,1351
2028,46980,31889,10081,0,5010,0,0,0,5359,2618,1342,0,0,0,1399,0,13,4
2029,8793197,1069873,350639,0,166112,2459739,4746834,0,139295,72709,23235,0,0,0,43351,0,1711,765
