"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2059,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2060,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2061,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2062,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2063,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2064,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2065,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2066,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2067,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2068,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2069,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2070,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2071,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2072,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2073,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2074,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2075,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2076,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2077,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2078,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2079,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2080,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2081,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2082,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
2083,7568,7568,7578,6395,40776354,33484274,7292080,6006835,1218656,66589,189,189,0,222,222,0,0
