"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6323,29458781,24727547,4731234,2199687,845169,1686378,2182,186,1996,2223,220,2003,304381
2011,7568,7568,7578,6324,28072080,24251925,3820155,1741366,716034,1362755,2488,190,2298,2531,228,2303,0
2012,7568,7568,7578,6314,21657645,18248824,3408821,1410093,762385,1236343,2325,192,2133,2367,229,2138,7339092
2013,7568,7568,7578,6323,28259964,24018365,4241599,1313288,1374120,1554191,2454,185,2269,2495,218,2277,0
2014,7568,7568,7578,7576,16578,9721,6857,220,1717,4920,7565,23,7542,7575,17,7558,0
2015,7568,7568,7578,6655,11886426,10816029,1070397,109753,228210,732434,5417,135,5282,5446,159,5287,0
2016,7568,7568,7578,6767,55260,55260,0,0,0,0,6138,121,6017,6158,134,6024,7891128
2017,7568,7568,7578,6322,37747489,32021621,5725868,3530091,1175119,1020658,378,194,184,415,230,185,1985127
2018,7568,7568,7578,6322,25647202,21867245,3779957,1822943,940569,1016445,1990,198,1792,2030,233,1797,5186234
2019,7568,7568,7578,6637,10002060,8984332,1017728,142129,297384,578215,5758,107,5651,5781,123,5658,0
2020,7568,7568,7578,7468,1005732,688259,317473,48679,82734,186060,7386,41,7345,7396,42,7354,0
2021,7568,7568,7578,6340,16042358,14522888,1519470,128178,371745,1019547,4308,150,4158,4356,189,4167,1980541
2022,7568,7568,7578,6693,9620766,8636353,984413,196911,282550,504952,5827,117,5710,5847,130,5717,0
2023,7568,7568,7578,6336,21695175,18529689,3165486,1164224,566470,1434792,2487,199,2288,2530,237,2293,6400741
2024,7568,7568,7578,6354,19341000,17942546,1398454,217607,293889,886958,4068,155,3913,4117,196,3921,0
2025,7568,7568,7578,6328,7873882,6798609,1075273,340412,254073,480788,2955,169,2786,2994,203,2791,17673268
2026,7568,7568,7578,6323,32769180,27067090,5702090,2646373,1189012,1866705,1638,187,1451,1679,222,1457,0
2027,7568,7568,7578,6328,22861062,18946411,3914651,1531635,1033513,1349503,3431,173,3258,3475,209,3266,0
2028,7568,7568,7578,7390,1707534,1349999,357535,6909,99399,251227,7259,55,7204,7261,57,7204,0
2029,7568,7568,7578,7086,5177862,4784410,393452,5868,93817,293767,6631,78,6553,6665,104,6561,0
2030,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,13,7565,0
2031,7568,7568,7578,6323,29088864,23548446,5540418,2688482,1084610,1767326,2304,196,2108,2341,231,2110,0
2032,7568,7568,7578,6915,6509628,6017109,492519,11591,125038,355890,6390,85,6305,6414,103,6311,0
2033,7568,7568,7578,7414,1458864,1147605,311259,50816,75334,185109,7304,51,7253,7312,50,7262,0
2034,7568,7568,7578,6338,16074906,14131109,1943797,439059,578936,925802,4238,155,4083,4288,195,4093,2334964
2035,7568,7568,7578,7572,49734,27637,22097,5694,6090,10313,7559,53,7506,7568,61,7507,0
2036,7568,7568,7578,6526,8251800,7541253,710547,80414,196628,433505,5401,96,5305,5427,116,5311,3741555
2037,7568,7568,7578,6341,12294514,10767183,1527331,347836,344415,835080,4114,161,3953,4163,201,3962,6821225
2038,7568,7568,7578,6386,19263636,16273427,2990209,1142814,694760,1152635,4082,151,3931,4131,194,3937,0
2039,7568,7568,7578,6710,8213404,7507789,705615,145013,154633,405969,5916,106,5810,5929,110,5819,919972
2040,7568,7568,7578,6340,24159672,20273446,3886226,1386495,1172047,1327684,3196,173,3023,3240,209,3031,0
2041,7568,7568,7578,7132,2071925,1868819,203106,42785,50300,110021,6808,83,6725,6840,110,6730,2139087
2042,7568,7568,7578,6354,14714923,13150673,1564250,299013,510032,755205,4801,156,4645,4848,196,4652,578157
2043,7568,7568,7578,7174,3895830,3496391,399439,22231,119042,258166,6863,76,6787,6898,107,6791,0
2044,7568,7568,7578,7576,9596,6080,3516,294,571,2651,7566,41,7525,7575,44,7531,1456
2045,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,38,7540,0
2046,7568,7568,7578,6601,9666600,8743103,923497,254090,250887,418520,5534,96,5438,5561,117,5444,1580824
