"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6323,29458781,24727547,4731234,2199687,845169,1686378,2182,186,1996,2223,220,2003,304381,2010,24727547,6119644,2606479,0,2244067,6335939,7421418,0,845169,523173,8719,0,0,0,313277,0,5386,4100
2011,7568,7568,7578,6324,28072080,24251925,3820155,1741366,716034,1362755,2488,190,2298,2531,228,2303,0,2011,24251925,5976031,1979100,0,2372745,6574469,7349580,0,716034,444688,5068,0,0,0,266278,0,5080,3793
2012,7568,7568,7578,6314,21657645,18248824,3408821,1410093,762385,1236343,2325,192,2133,2367,229,2138,7339092,2012,18248824,4526998,3304873,0,373406,4478578,5564969,0,762385,361518,183244,0,0,0,217623,0,5243,3947
2013,7568,7568,7578,6323,28259964,24018365,4241599,1313288,1374120,1554191,2454,185,2269,2495,218,2277,0,2013,24018365,6480244,3389590,0,476636,6261529,7410366,0,1374120,399647,729463,0,0,0,245010,0,5114,3828
2014,7568,7568,7578,7576,16578,9721,6857,220,1717,4920,7565,23,7542,7575,17,7558,0,2014,9721,7091,1374,0,1256,0,0,0,1717,557,937,0,0,0,223,0,3,1
2015,7568,7568,7578,6655,11886426,10816029,1070397,109753,228210,732434,5417,135,5282,5446,159,5287,0,2015,10816029,1907554,792965,0,468947,2971567,4674996,0,228210,126374,26249,0,0,0,75587,0,2151,1209
2016,7568,7568,7578,6767,55260,55260,0,0,0,0,6138,121,6017,6158,134,6024,7891128,2016,55260,4111,21632,0,0,29517,0,0,0,0,0,0,0,0,0,0,1430,609
2017,7568,7568,7578,6322,37747489,32021621,5725868,3530091,1175119,1020658,378,194,184,415,230,185,1985127,2017,32021621,8459346,4135594,0,5190947,6858140,7377594,0,1175119,641451,148449,0,0,0,385219,0,7190,5907
2018,7568,7568,7578,6322,25647202,21867245,3779957,1822943,940569,1016445,1990,198,1792,2030,233,1797,5186234,2018,21867245,5119677,3332359,0,2138904,5204876,6071429,0,940569,429795,251634,0,0,0,259140,0,5578,4292
2019,7568,7568,7578,6637,10002060,8984332,1017728,142129,297384,578215,5758,107,5651,5781,123,5658,0,2019,8984332,1256337,573925,0,3579,2348397,4802094,0,297384,126110,95298,0,0,0,75976,0,1810,856
