"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2036,7568,7568,7578,6310,8903922,7728096,1175826,418818,200387,556621,2343,185,2158,2388,224,2164,20033410,2036,7728096,1936960,814710,0,459039,2110654,2406733,0,200387,125714,0,0,0,0,74673,0,5225,3922
2037,7568,7568,7578,6294,27983664,23946698,4036966,1185750,723937,2127279,2504,188,2316,2551,231,2320,0,2037,23946698,6352876,3075233,0,585936,6461501,7471152,0,723937,391966,96691,0,0,0,235280,0,5064,3743
2038,7568,7568,7578,7351,2238030,1867366,370664,2192,92366,276106,7163,73,7090,7163,69,7094,0,2038,1867366,596089,216178,0,118805,869982,66312,0,92366,37409,32525,0,0,0,22432,0,405,188
2039,7568,7568,7578,6672,10280152,9666352,613800,8008,119977,485815,5707,140,5567,5732,160,5572,3734,2039,9666352,1292083,736561,0,524476,2438236,4674996,0,119977,57823,27651,0,0,0,34503,0,1861,940
2040,7568,7568,7578,7063,3516469,3193780,322689,13811,66983,241895,6654,114,6540,6682,137,6545,1541027,2040,3193780,487255,336441,0,2712,1302861,1064511,0,66983,37636,7160,0,0,0,22187,0,914,381
2041,7568,7568,7578,6454,15799199,14001297,1797902,743115,343927,710860,3386,186,3200,3416,214,3202,7330779,2041,14001297,3585056,1380665,0,1574712,3149018,4311846,0,343927,204587,17090,0,0,0,122250,0,4182,3038
2042,7568,7568,7578,6277,35908899,29851352,6057547,2627607,1381625,2048315,1019,184,835,1066,228,838,280975,2042,29851352,8671402,5532619,0,1075829,7083872,7487630,0,1381625,594349,428052,0,0,0,359224,0,6549,5211
2043,7568,7568,7578,6734,4507950,4206728,301222,5917,74313,220992,6021,87,5934,6040,99,5941,4060448,2043,4206728,523856,271060,0,42877,1252918,2116017,0,74313,30032,26362,0,0,0,17919,0,1547,694
2044,7568,7568,7578,6384,12823798,11983815,839983,286202,212052,341729,4766,150,4616,4814,192,4622,2670302,2044,11983815,1434961,888318,0,888070,2876402,5896064,0,212052,115910,27122,0,0,0,69020,0,2802,1570
2045,7568,7568,7578,6294,6073864,5370982,702882,210665,149709,342508,2534,186,2348,2582,229,2353,21813215,2045,5370982,1316049,713298,0,309622,1409562,1622451,0,149709,70440,37395,0,0,0,41874,0,5034,3712
2046,7568,7568,7578,6323,31459518,25497709,5961809,2624168,1176260,2161381,1875,189,1686,1913,224,1689,0,2046,25497709,7581239,1935128,0,1449264,7094082,7437996,0,1176260,637899,154970,0,0,0,383391,0,5693,4410
2047,7568,7568,7578,6324,20722500,17546065,3176435,1218691,805089,1152655,3818,177,3641,3860,210,3650,0,2047,17546065,3444750,1317208,0,292644,5114253,7377210,0,805089,399117,165989,0,0,0,239983,0,3750,2464
2048,7568,7568,7578,6482,14093763,12620711,1473052,393127,315333,764592,5003,151,4852,5032,174,4858,80427,2048,12620711,1898145,1095689,0,484044,3235539,5907294,0,315333,197451,0,0,0,0,117882,0,2565,1450
2049,7568,7568,7578,6302,20044557,16624263,3420294,1678322,911953,830019,2960,174,2786,3007,217,2790,5439197,2049,16624263,3640087,2309065,0,703926,4298868,5672317,0,911953,412324,251084,0,0,0,248545,0,4608,3295
2050,7568,7568,7578,7574,21630,14925,6705,784,1356,4565,7561,37,7524,7571,43,7528,17052,2050,14925,8129,5514,0,1282,0,0,0,1356,460,694,0,0,0,202,0,7,3
2051,7568,7568,7578,7567,93942,59411,34531,1638,7163,25730,7551,34,7517,7560,39,7521,0,2051,59411,41614,15276,0,2521,0,0,0,7163,4036,892,0,0,0,2235,0,17,7
2052,7568,7568,7578,7576,11052,7992,3060,6,567,2487,7566,68,7498,7575,72,7503,0,2052,7992,4676,2770,0,546,0,0,0,567,184,301,0,0,0,82,0,2,1
2053,7568,7568,7578,7468,841320,620029,221291,3450,56604,161237,7390,45,7345,7399,51,7348,142308,2053,620029,329977,167568,0,20405,102079,0,0,56604,23636,18846,0,0,0,14122,0,178,69
2054,7568,7568,7578,6348,21197736,18284913,2912823,1165640,711950,1035233,3732,170,3562,3772,206,3566,0,2054,18284913,3895836,1455600,0,1042136,4807009,7084332,0,711950,353096,146622,0,0,0,212232,0,3836,2576
2055,7568,7568,7578,6323,13012524,10983570,2028954,867441,459716,701797,1515,203,1312,1552,238,1314,20497792,2055,10983570,3145980,2262169,0,212302,2520799,2842320,0,459716,195884,146107,0,0,0,117725,0,6053,4771
2056,7568,7568,7578,7489,812322,536080,276242,25967,64922,185353,7421,49,7372,7432,52,7380,0,2056,536080,336818,96116,0,66739,36407,0,0,64922,36367,7098,0,0,0,21457,0,147,57
2057,7568,7568,7578,6312,14913805,13165753,1748052,1169834,361334,216884,2064,195,1869,2105,232,1873,15549572,2057,13165753,2575607,1351193,0,2159742,3228090,3851121,0,361334,220911,8663,0,0,0,131760,0,5504,4207
2058,7568,7568,7578,6521,4117635,3738851,378784,47937,77569,253278,5549,134,5415,5574,155,5419,7078046,2058,3738851,494807,262058,0,0,912716,2069270,0,77569,46287,4003,0,0,0,27279,0,2019,947
2059,7568,7568,7578,6322,27457844,23273227,4184617,1340038,927843,1916736,2599,188,2411,2639,225,2414,850,2059,23273227,6154718,2701656,0,517403,6455928,7443522,0,927843,422846,249943,0,0,0,255054,0,4969,3683
2060,7568,7568,7578,6545,9351249,8474701,876548,200133,189718,486697,5593,110,5483,5618,131,5487,1571170,2060,8474701,1043869,547465,0,111512,2039096,4732759,0,189718,118927,0,0,0,0,70791,0,1975,927
2061,7568,7568,7578,6313,16727314,15546333,1180981,643812,256755,280414,2330,193,2137,2370,229,2141,12258286,2061,15546333,2584400,1764890,0,3342493,3617665,4236885,0,256755,144576,26188,0,0,0,85991,0,5238,3943
2062,7568,7568,7578,6323,13792801,12200968,1591833,446252,377188,768393,3295,172,3123,3338,208,3130,9836871,2062,12200968,2506275,2249489,0,216740,2975857,4252607,0,377188,164753,113593,0,0,0,98842,0,4273,2985
2063,7568,7568,7578,6598,11496893,10432084,1064809,239822,266475,558512,5484,132,5352,5505,148,5357,19291,2063,10432084,1458089,871221,0,582264,2431064,5089446,0,266475,133949,52334,0,0,0,80192,0,2084,1093
2064,7568,7568,7578,6325,14243826,12431085,1812741,536358,427995,848388,3915,163,3752,3959,201,3758,5969430,2064,12431085,2193335,1618045,0,162626,3325774,5131305,0,427995,221931,73067,0,0,0,132997,0,3653,2366
2065,7568,7568,7578,6330,23000702,19739218,3261484,971129,633910,1656445,3091,168,2923,3134,204,2930,1743519,2065,19739218,4874377,2123842,0,152272,5595970,6992757,0,633910,337981,92879,0,0,0,203050,0,4477,3196
2066,7568,7568,7578,6324,13369568,11921051,1448517,772887,264032,411598,2342,182,2160,2379,219,2160,15551203,2066,11921051,2374301,1198971,0,1153099,3221051,3973629,0,264032,165451,0,0,0,0,98581,0,5226,3945
2067,7568,7568,7578,6288,5944880,5379560,565320,171371,152237,241712,4357,165,4192,4405,207,4198,11823680,2067,5379560,707043,986859,0,22215,1502188,2161255,0,152237,71722,37770,0,0,0,42745,0,3211,1883
2068,7568,7568,7578,6376,15119136,14004904,1114232,29160,226598,858474,4832,139,4693,4879,181,4698,0,2068,14004904,2132417,1129616,0,192980,3653443,6896448,0,226598,111115,48943,0,0,0,66540,0,2736,1497
2069,7568,7568,7578,6544,10518673,9522865,995808,126500,215238,654070,5346,102,5244,5368,120,5248,1768393,2069,9522865,1386252,502179,0,380300,2410554,4843580,0,215238,115969,30039,0,0,0,69230,0,2222,1176
2070,7568,7568,7578,6551,11516184,10377328,1138856,156953,367197,614706,5484,129,5355,5510,150,5360,0,2070,10377328,1488831,874759,0,148301,2405749,5459688,0,367197,136601,148013,0,0,0,82583,0,2084,1041
2071,7568,7568,7578,7577,11052,6784,4268,648,730,2890,7566,44,7522,7577,50,7527,0,2071,6784,4296,1486,0,1002,0,0,0,730,260,328,0,0,0,142,0,2,0
2072,7568,7568,7578,6813,7802712,7088076,714636,121753,181623,411260,6156,131,6025,6178,147,6031,0,2072,7088076,967775,428253,0,113421,2213293,3365334,0,181623,94979,30050,0,0,0,56594,0,1412,635
2073,7568,7568,7578,6326,19612327,17209271,2403056,712771,647527,1042758,3920,176,3744,3963,210,3753,546721,2073,17209271,3119041,1850914,0,301065,4702787,7235464,0,647527,291262,180820,0,0,0,175445,0,3648,2363
