"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2066,7568,7568,7578,6324,13369568,11921051,1448517,772887,264032,411598,2342,182,2160,2379,219,2160,15551203
2067,7568,7568,7578,6288,5944880,5379560,565320,171371,152237,241712,4357,165,4192,4405,207,4198,11823680
2068,7568,7568,7578,6376,15119136,14004904,1114232,29160,226598,858474,4832,139,4693,4879,181,4698,0
2069,7568,7568,7578,6544,10518673,9522865,995808,126500,215238,654070,5346,102,5244,5368,120,5248,1768393
2070,7568,7568,7578,6551,11516184,10377328,1138856,156953,367197,614706,5484,129,5355,5510,150,5360,0
2071,7568,7568,7578,7577,11052,6784,4268,648,730,2890,7566,44,7522,7577,50,7527,0
2072,7568,7568,7578,6813,7802712,7088076,714636,121753,181623,411260,6156,131,6025,6178,147,6031,0
2073,7568,7568,7578,6326,19612327,17209271,2403056,712771,647527,1042758,3920,176,3744,3963,210,3753,546721
2074,7568,7568,7578,6987,38682,38682,0,0,0,0,6558,59,6499,6585,78,6507,5570208
2075,7568,7568,7578,6625,6421218,5746777,674441,140805,157669,375967,5682,115,5567,5703,131,5572,4021918
2076,7568,7568,7578,6313,14281324,12682626,1598698,517255,354550,726893,4650,161,4489,4702,204,4498,1848290
2077,7568,7568,7578,6307,29950920,26050917,3900003,1433332,950408,1516263,2148,194,1954,2192,234,1958,0
2078,7568,7568,7578,7576,13263,7573,5690,92,1368,4230,7565,33,7532,7575,37,7538,3315
2079,7568,7568,7578,7578,4295,2539,1756,261,482,1013,7567,10,7557,7578,12,7566,1231
2080,7568,7568,7578,7324,2322618,1952444,370174,51321,96866,221987,7147,64,7083,7146,60,7086,3828
2081,7568,7568,7578,6324,1008521,897929,110592,72576,23099,14917,3281,169,3112,3321,206,3115,22755143
2082,7568,7568,7578,6472,12899727,11850350,1049377,90993,337355,621029,5102,134,4968,5141,166,4975,729045
2083,7568,7568,7578,7400,1585962,1417312,168650,735,36384,131531,7281,58,7223,7287,59,7228,0
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,62,7506,7578,65,7513,0
2086,7568,7568,7578,7467,989154,741309,247845,19408,71688,156749,7389,42,7347,7398,46,7352,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,44,7524,7578,48,7530,0
2088,7568,7568,7578,6333,132624,126854,5770,5167,526,77,4405,159,4246,4453,203,4250,17429004
2089,7568,7568,7578,6385,6196204,5539034,657170,283104,164303,209763,5145,135,5010,5188,170,5018,7227568
2090,7568,7568,7578,6566,5085949,4640629,445320,198513,111187,135620,5597,111,5486,5619,126,5493,5834317
2091,7568,7568,7578,6981,1472065,1343759,128306,14910,28594,84802,6457,99,6358,6482,116,6366,4687736
2092,7568,7568,7578,6325,22932900,19252834,3680066,1873154,929982,876930,3418,173,3245,3459,206,3253,0
2093,7568,7568,7578,6681,9140004,8293348,846656,265042,226368,355246,5914,100,5814,5937,115,5822,0
2094,7568,7568,7578,7530,345582,188277,157305,66651,47978,42676,7491,48,7443,7502,49,7453,79920
2095,7568,7568,7578,7536,392346,240301,152045,41207,46798,64040,7497,38,7459,7508,43,7465,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,16,7562,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,41,7537,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,32,7546,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,15,7563,0
