"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,9632481,1493315,1179411,0,307974,2574246,4077535,0,334912,164700,71599,0,0,0,98613,0,3484,2212
2072,2147214,199400,255866,0,0,551281,1140667,0,66628,26483,24618,0,0,0,15527,0,1687,741
2073,1177555,268363,193279,0,850,590653,124410,0,77351,34680,22168,0,0,0,20503,0,446,179
2074,8331148,1168467,757148,0,1815,2070518,4333200,0,307951,118358,118437,0,0,0,71156,0,2477,1306
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,3259026,509816,409443,0,120775,876714,1342278,0,108497,43212,39429,0,0,0,25856,0,3602,2462
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,88054,34060,25254,0,766,27974,0,0,10074,5887,851,0,0,0,3336,0,230,89
2081,1977426,229148,231879,0,1305,504920,1010174,0,57668,29131,11746,0,0,0,16791,0,2674,1416
2082,305632,171925,97124,0,0,36583,0,0,59216,26500,16992,0,0,0,15724,0,174,69
2083,347741,209964,112152,0,488,25137,0,0,68891,36802,10319,0,0,0,21770,0,160,63
2084,324887,22603,51712,0,4827,99195,146550,0,1264,871,0,0,0,0,393,0,2298,1265
2085,60786,4448,25538,0,0,30800,0,0,0,0,0,0,0,0,0,0,1579,656
2086,128614,11525,65249,0,0,51840,0,0,471,314,45,0,0,0,112,0,3661,2360
2087,246816,33936,65217,0,0,104273,43390,0,6515,2464,3074,0,0,0,977,0,742,314
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,4741,2729,1544,0,468,0,0,0,591,146,375,0,0,0,70,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
