"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2065,18040489,4148049,2296663,0,322001,4663616,6610160,0,565702,334647,30683,0,0,0,200372,0,4236,2966
2066,15123340,3787974,2638561,0,203823,3248808,5244174,0,502294,183365,207838,0,0,0,111091,0,3106,2087
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,14264122,2256690,1550991,0,1137367,3396963,5922111,0,445501,189861,141315,0,0,0,114325,0,3826,2561
2069,32555831,6109488,3520121,0,8019423,7280919,7625880,0,195185,120081,3753,0,0,0,71351,0,6077,4793
2070,22220509,6210874,4168151,0,1238525,5122389,5480570,0,844219,340566,297572,0,0,0,206081,0,6327,4995
2071,6279264,779159,748479,0,63189,1903333,2785104,0,77305,41194,11560,0,0,0,24551,0,1208,513
2072,66472,40659,24701,0,1112,0,0,0,7277,2695,3096,0,0,0,1486,0,17,7
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,12711660,1789340,1664527,0,343445,2885482,6028866,0,232949,99330,73902,0,0,0,59717,0,2470,1349
2075,130427,55093,27326,0,3956,44052,0,0,11325,3849,5242,0,0,0,2234,0,227,91
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,15683237,2162567,887826,0,1277342,4326430,7029072,0,257092,160975,154,0,0,0,95963,0,3069,1814
2078,17637375,3310797,1586025,0,308060,5066335,7366158,0,519689,305730,30870,0,0,0,183089,0,3655,2362
2079,15835827,3494625,2704429,0,2234688,3299235,4102850,0,478444,278820,32914,0,0,0,166710,0,5921,4627
2080,5497044,1230459,1126633,0,223544,1373566,1542842,0,242229,124104,44293,0,0,0,73832,0,5512,4225
2081,9355661,1415370,915086,0,19613,2431646,4573946,0,229112,119957,37509,0,0,0,71646,0,2797,1574
2082,21881085,3697236,1291882,0,4023706,5502103,7366158,0,271784,143541,42514,0,0,0,85729,0,4175,2881
2083,4451069,776893,799943,0,53000,1108536,1712697,0,159908,83044,27592,0,0,0,49272,0,3883,2595
2084,4978119,603360,472320,0,247991,1880602,1773846,0,37926,23902,0,0,0,0,14024,0,939,371
2085,12689905,1642150,959243,0,121403,3214337,6752772,0,354231,166832,87310,0,0,0,100089,0,2532,1299
2086,12655842,1790555,733306,0,681,3433788,6697512,0,471261,227503,107076,0,0,0,136682,0,2592,1378
2087,436933,307776,116778,0,417,11962,0,0,104625,47840,28186,0,0,0,28599,0,148,56
2088,10595957,1969758,1248444,0,181813,2624278,4571664,0,487281,205155,158493,0,0,0,123633,0,2556,1542
2089,19005165,4444405,2356988,0,1170945,4966633,6066194,0,581079,362868,1156,0,0,0,217055,0,5073,3786
2090,9392608,1259556,517358,0,1920,2438954,5174820,0,291684,103129,126276,0,0,0,62279,0,1885,873
2091,7362486,945719,493423,0,128626,2169662,3625056,0,206353,109123,31996,0,0,0,65234,0,1475,668
2092,15992177,2911775,1488876,0,293923,4285109,7012494,0,443588,216415,97243,0,0,0,129930,0,3249,1999
2093,7620770,1196833,501049,0,22899,2183815,3716174,0,221402,113783,39668,0,0,0,67951,0,3032,1756
2094,10507631,1576242,647779,0,268912,2582640,5432058,0,252473,129924,44770,0,0,0,77779,0,2097,1055
2095,9233620,1704712,663172,0,1437611,2275565,3152560,0,215026,114405,32570,0,0,0,68051,0,4317,3076
2096,586672,193008,157397,0,34752,201515,0,0,35794,22057,810,0,0,0,12927,0,267,104
2097,14441278,1970567,1112804,0,542781,3791580,7023546,0,324417,198172,7849,0,0,0,118396,0,2882,1610
2098,14613382,2475829,1054176,0,288361,3904094,6890922,0,407064,254391,667,0,0,0,152006,0,3001,1707
2099,205285,52537,152666,0,82,0,0,0,0,0,0,0,0,0,0,0,255,200
