"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2036,7568,7568,7578,6319,39234600,32671451,6563149,4202127,1224231,1136791,468,192,276,503,228,275,0,2036,32671451,7308236,4939440,0,5851756,7095341,7476678,0,1224231,755966,15411,0,0,0,452854,0,7100,5816
2037,7568,7568,7578,6312,33451268,27801898,5649370,2941866,1055138,1652366,1374,192,1182,1418,232,1186,779016,2037,27801898,6714495,5921556,0,1929948,5917963,7317936,0,1055138,636602,37050,0,0,0,381486,0,6194,4894
2038,7568,7568,7578,6323,13770369,11889804,1880565,732340,391379,756846,2460,185,2275,2501,222,2279,14502247,2038,11889804,3046660,1254690,0,868016,3133227,3587211,0,391379,207694,59330,0,0,0,124355,0,5108,3822
2039,7568,7568,7578,6273,40798458,33334103,7464355,4533643,1445586,1485126,185,182,3,229,226,3,0,2039,33334103,8514263,8622137,0,2383979,6337046,7476678,0,1445586,810838,147861,0,0,0,486887,0,7383,6044
2040,7568,7568,7578,6322,25710132,21744546,3965586,1320772,785140,1859674,2278,195,2083,2319,231,2088,3535800,2040,21744546,5915925,3129323,0,723212,5555284,6420802,0,785140,393475,154945,0,0,0,236720,0,5290,4003
2041,7568,7568,7578,6275,35300088,30003360,5296728,3254204,954013,1088511,1180,186,994,1228,230,998,0,2041,30003360,7641734,5255168,0,3105396,6452546,7548516,0,954013,596698,0,0,0,0,357315,0,6388,5047
2042,7568,7568,7578,6309,12914744,11140935,1773809,895813,351211,526785,2755,182,2573,2801,222,2579,13726777,2042,11140935,1993949,1338500,0,1136186,3038870,3633430,0,351211,220028,0,0,0,0,131183,0,4813,3508
2043,7568,7568,7578,6280,20295401,17555300,2740101,1149425,463175,1127501,1121,182,939,1169,226,943,15348527,2043,17555300,4388566,3582631,0,1054522,4042140,4487441,0,463175,289940,0,0,0,0,173235,0,6447,5111
2044,7568,7568,7578,6268,38085192,32234784,5850408,3019311,1029143,1801954,676,184,492,721,228,493,0,2044,32234784,8907447,5682828,0,3509639,6669244,7465626,0,1029143,623520,32069,0,0,0,373554,0,6892,5547
2045,7568,7568,7578,6297,23264460,20485673,2778787,769107,508143,1501537,3358,167,3191,3410,212,3198,0,2045,20485673,4312896,3520808,0,252900,4955547,7443522,0,508143,290374,43819,0,0,0,173950,0,4210,2887
2046,7568,7568,7578,6323,23211618,19008486,4203132,1968127,1074343,1160662,2514,180,2334,2555,215,2340,4733766,2046,19008486,5053035,3026819,0,177852,4763208,5987572,0,1074343,458586,338554,0,0,0,277203,0,5054,3768
2047,7568,7568,7578,6450,15721971,13537080,2184891,610285,496620,1077986,4555,150,4405,4588,181,4407,931479,2047,13537080,2538912,910092,0,268244,3910357,5909475,0,496620,280891,47614,0,0,0,168115,0,3013,1862
2048,7568,7568,7578,6322,9232833,7949779,1283054,728653,253938,300463,2314,199,2115,2354,234,2120,19854499,2048,7949779,1514675,974350,0,664152,2116112,2680490,0,253938,159267,0,0,0,0,94671,0,5254,3968
2049,7568,7568,7578,6281,23179722,19939926,3239796,1440959,681907,1116930,3346,165,3181,3396,209,3187,152025,2049,19939926,3698985,3156848,0,788672,4939397,7356024,0,681907,406440,32074,0,0,0,243393,0,4222,2885
2050,7568,7568,7578,6478,7441364,6682296,759068,82865,194431,481772,5153,119,5034,5187,148,5039,5931008,2050,6682296,1067091,512226,0,10694,1734141,3358144,0,194431,85674,57505,0,0,0,51252,0,2415,1291
2051,7568,7568,7578,6323,27066348,25370616,1695732,665784,310162,719786,2670,174,2496,2708,208,2500,0,2051,25370616,5817081,2355009,0,3540201,6242433,7415892,0,310162,188374,9334,0,0,0,112454,0,4898,3615
2052,7568,7568,7578,6311,21869923,19196265,2673658,1002240,523547,1147871,3338,173,3165,3384,213,3171,1511989,2052,19196265,3983098,2204882,0,1433286,4747263,6827736,0,523547,318935,13771,0,0,0,190841,0,4230,2927
2053,7568,7568,7578,6305,11938711,10423504,1515207,476320,318958,719929,2937,175,2762,2983,216,2767,13694744,2053,10423504,2198500,1687668,0,244523,2675121,3617692,0,318958,162894,58669,0,0,0,97395,0,4631,3322
2054,7568,7568,7578,6324,21905064,19615704,2289360,385119,471762,1432479,3604,172,3432,3645,206,3439,0,2054,19615704,4074929,2471648,0,390639,5279174,7399314,0,471762,224931,111483,0,0,0,135348,0,3964,2679
2055,7568,7568,7578,6371,10713754,10176933,536821,56003,98072,382746,4663,141,4522,4711,184,4527,5362056,2055,10176933,1450464,884042,0,616167,2462252,4764008,0,98072,60700,1608,0,0,0,35764,0,2905,1660
2056,7568,7568,7578,6313,28393286,24684187,3709099,1304964,633589,1770546,641,193,448,679,230,449,9913167,2056,24684187,7137764,6107782,0,893200,5197703,5347738,0,633589,323428,115928,0,0,0,194233,0,6927,5634
2057,7568,7568,7578,7560,141372,105286,36086,438,8496,27152,7540,44,7496,7549,50,7499,13356,2057,105286,56186,31152,0,17948,0,0,0,8496,3804,2533,0,0,0,2159,0,28,11
2058,7568,7568,7578,6540,11168046,10247302,920744,23923,209656,687165,5547,121,5426,5575,143,5432,0,2058,10247302,1488324,628714,0,93855,2410941,5625468,0,209656,93877,59369,0,0,0,56410,0,2021,965
2059,7568,7568,7578,6585,11798010,10789951,1008059,116474,218312,673273,5433,119,5314,5457,141,5316,0,2059,10789951,1690108,711994,0,403820,2640387,5343642,0,218312,108874,44421,0,0,0,65017,0,2135,1128
2060,7568,7568,7578,7051,5470740,5109148,361592,9065,76796,275731,6578,87,6491,6605,107,6498,0,2060,5109148,677425,367517,0,240901,1778685,2044620,0,76796,38142,15968,0,0,0,22686,0,990,446
2061,7568,7568,7578,6343,17007335,15029816,1977519,347784,410020,1219715,4178,151,4027,4225,190,4035,1731482,2061,15029816,2900682,1121794,0,170541,4233594,6603205,0,410020,220709,57128,0,0,0,132183,0,3390,2118
2062,7568,7568,7578,6322,38057562,32523856,5533706,2588655,1290627,1654424,681,200,481,715,235,480,0,2062,32523856,8850434,5927262,0,2716643,7409163,7620354,0,1290627,546109,414275,0,0,0,330243,0,6887,5607
2063,7568,7568,7578,6323,33117318,27906601,5210717,1995052,894831,2320834,1575,202,1373,1614,238,1376,0,2063,27906601,8051357,4257925,0,1172228,6931835,7493256,0,894831,512183,75393,0,0,0,307255,0,5993,4709
2064,7568,7568,7578,6524,11267514,10085872,1181642,291295,264823,625524,5529,138,5391,5558,159,5399,0,2064,10085872,1296329,671892,0,49297,2387626,5680728,0,264823,160679,8344,0,0,0,95800,0,2039,966
2065,7568,7568,7578,6343,21055971,18040489,3015482,971230,565702,1478550,3332,180,3152,3377,216,3161,2359248,2065,18040489,4148049,2296663,0,322001,4663616,6610160,0,565702,334647,30683,0,0,0,200372,0,4236,2966
2066,7568,7568,7578,6577,17163756,15123340,2040416,345442,502294,1192680,4462,164,4298,4490,187,4303,0,2066,15123340,3787974,2638561,0,203823,3248808,5244174,0,502294,183365,207838,0,0,0,111091,0,3106,2087
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,44,7524,7578,48,7530,0,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,7568,7568,7578,6348,15923726,14264122,1659604,537386,445501,676717,3742,169,3573,3787,208,3579,5234604,2068,14264122,2256690,1550991,0,1137367,3396963,5922111,0,445501,189861,141315,0,0,0,114325,0,3826,2561
2069,7568,7568,7578,6324,33581502,32555831,1025671,653388,195185,177098,1491,196,1295,1531,231,1300,0,2069,32555831,6109488,3520121,0,8019423,7280919,7625880,0,195185,120081,3753,0,0,0,71351,0,6077,4793
2070,7568,7568,7578,6285,25886872,22220509,3666363,1300367,844219,1521777,1241,186,1055,1290,232,1058,9102631,2070,22220509,6210874,4168151,0,1238525,5122389,5480570,0,844219,340566,297572,0,0,0,206081,0,6327,4995
2071,7568,7568,7578,6899,6675408,6279264,396144,9611,77305,309228,6360,86,6274,6386,104,6282,0,2071,6279264,779159,748479,0,63189,1903333,2785104,0,77305,41194,11560,0,0,0,24551,0,1208,513
2072,7568,7568,7578,7567,93942,66472,27470,240,7277,19953,7551,85,7466,7560,91,7469,0,2072,66472,40659,24701,0,1112,0,0,0,7277,2695,3096,0,0,0,1486,0,17,7
2073,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,24,7554,0,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,7568,7568,7578,6482,13641363,12711660,929703,86113,232949,610641,5098,120,4978,5133,147,4986,7857,2074,12711660,1789340,1664527,0,343445,2885482,6028866,0,232949,99330,73902,0,0,0,59717,0,2470,1349
2075,7568,7568,7578,7441,168565,130427,38138,2180,11325,24633,7341,51,7290,7350,53,7297,1085837,2075,130427,55093,27326,0,3956,44052,0,0,11325,3849,5242,0,0,0,2234,0,227,91
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,30,7548,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,7568,7568,7578,6359,16959294,15683237,1276057,276718,257092,742247,4499,150,4349,4545,186,4359,0,2077,15683237,2162567,887826,0,1277342,4326430,7029072,0,257092,160975,154,0,0,0,95963,0,3069,1814
2078,7568,7568,7578,6320,20197530,17637375,2560155,636099,519689,1404367,3913,175,3738,3958,213,3745,0,2078,17637375,3310797,1586025,0,308060,5066335,7366158,0,519689,305730,30870,0,0,0,183089,0,3655,2362
2079,7568,7568,7578,6314,18198668,15835827,2362841,1384381,478444,500016,1647,191,1456,1687,229,1458,14565494,2079,15835827,3494625,2704429,0,2234688,3299235,4102850,0,478444,278820,32914,0,0,0,166710,0,5921,4627
2080,7568,7568,7578,6321,6582489,5497044,1085445,566170,242229,277046,2056,202,1854,2096,237,1859,23937308,2080,5497044,1230459,1126633,0,223544,1373566,1542842,0,242229,124104,44293,0,0,0,73832,0,5512,4225
2081,7568,7568,7578,6397,10373998,9355661,1018337,133985,229112,655240,4771,146,4625,4823,191,4632,5094705,2081,9355661,1415370,915086,0,19613,2431646,4573946,0,229112,119957,37509,0,0,0,71646,0,2797,1574
2082,7568,7568,7578,6320,23071050,21881085,1189965,430633,271784,487548,3393,168,3225,3439,205,3234,0,2082,21881085,3697236,1291882,0,4023706,5502103,7366158,0,271784,143541,42514,0,0,0,85729,0,4175,2881
2083,7568,7568,7578,6324,5127318,4451069,676249,279268,159908,237073,3685,177,3508,3729,211,3518,16398060,2083,4451069,776893,799943,0,53000,1108536,1712697,0,159908,83044,27592,0,0,0,49272,0,3883,2595
2084,7568,7568,7578,7024,5188914,4978119,210795,5530,37926,167339,6629,74,6555,6653,94,6559,0,2084,4978119,603360,472320,0,247991,1880602,1773846,0,37926,23902,0,0,0,0,14024,0,939,371
2085,7568,7568,7578,6387,13991832,12689905,1301927,234347,354231,713349,5036,123,4913,5088,166,4922,0,2085,12689905,1642150,959243,0,121403,3214337,6752772,0,354231,166832,87310,0,0,0,100089,0,2532,1299
2086,7568,7568,7578,6404,14323392,12655842,1667550,437489,471261,758800,4976,134,4842,5026,179,4847,0,2086,12655842,1790555,733306,0,681,3433788,6697512,0,471261,227503,107076,0,0,0,136682,0,2592,1378
2087,7568,7568,7578,7488,776972,436933,340039,70020,104625,165394,7420,40,7380,7432,41,7391,40876,2087,436933,307776,116778,0,417,11962,0,0,104625,47840,28186,0,0,0,28599,0,148,56
2088,7568,7568,7578,6582,12243391,10595957,1647434,420390,487281,739763,5012,153,4859,5040,175,4865,1887845,2088,10595957,1969758,1248444,0,181813,2624278,4571664,0,487281,205155,158493,0,0,0,123633,0,2556,1542
2089,7568,7568,7578,6322,22137634,19005165,3132469,1503235,581079,1048155,2495,189,2306,2536,225,2311,5912544,2089,19005165,4444405,2356988,0,1170945,4966633,6066194,0,581079,362868,1156,0,0,0,217055,0,5073,3786
2090,7568,7568,7578,6577,10291533,9392608,898925,73635,291684,533606,5683,115,5568,5704,129,5575,125477,2090,9392608,1259556,517358,0,1920,2438954,5174820,0,291684,103129,126276,0,0,0,62279,0,1885,873
2091,7568,7568,7578,6779,8150850,7362486,788364,193434,206353,388577,6093,100,5993,6111,105,6006,0,2091,7362486,945719,493423,0,128626,2169662,3625056,0,206353,109123,31996,0,0,0,65234,0,1475,668
2092,7568,7568,7578,6360,17953974,15992177,1961797,318853,443588,1199356,4319,172,4147,4361,208,4153,0,2092,15992177,2911775,1488876,0,293923,4285109,7012494,0,443588,216415,97243,0,0,0,129930,0,3249,1999
2093,7568,7568,7578,6340,8544526,7620770,923756,146759,221402,555595,4536,156,4380,4584,192,4392,8245075,2093,7620770,1196833,501049,0,22899,2183815,3716174,0,221402,113783,39668,0,0,0,67951,0,3032,1756
2094,7568,7568,7578,6556,11588022,10507631,1080391,97065,252473,730853,5471,137,5334,5501,160,5341,0,2094,10507631,1576242,647779,0,268912,2582640,5432058,0,252473,129924,44770,0,0,0,77779,0,2097,1055
2095,7568,7568,7578,6367,10197765,9233620,964145,403141,215026,345978,3251,176,3075,3291,213,3078,13697310,2095,9233620,1704712,663172,0,1437611,2275565,3152560,0,215026,114405,32570,0,0,0,68051,0,4317,3076
2096,7568,7568,7578,7411,743547,586672,156875,32579,35794,88502,7301,53,7248,7307,53,7254,731895,2096,586672,193008,157397,0,34752,201515,0,0,35794,22057,810,0,0,0,12927,0,267,104
2097,7568,7568,7578,6348,15925932,14441278,1484654,394284,324417,765953,4686,153,4533,4738,196,4542,0,2097,14441278,1970567,1112804,0,542781,3791580,7023546,0,324417,198172,7849,0,0,0,118396,0,2882,1610
2098,7568,7568,7578,6317,16583526,14613382,1970144,570321,407064,992759,4567,169,4398,4610,206,4404,0,2098,14613382,2475829,1054176,0,288361,3904094,6890922,0,407064,254391,667,0,0,0,152006,0,3001,1707
2099,7568,1312,7578,1278,1409130,205285,0,0,0,0,1057,179,878,1078,196,882,0,2099,205285,52537,152666,0,82,0,0,0,0,0,0,0,0,0,0,0,255,200
