"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2065,23990865,6686782,2873989,0,224889,6767209,7437996,0,830583,445500,117437,0,0,0,267646,0,5178,3891
2066,14222640,3000240,1432236,0,1431675,3810881,4547608,0,334385,209380,0,0,0,0,125005,0,5574,4291
2067,13845443,2100212,1354988,0,37175,3550562,6802506,0,467523,211826,128162,0,0,0,127535,0,2814,1536
2068,17276011,3139984,1612620,0,348531,4935816,7239060,0,318626,157824,66197,0,0,0,94605,0,3421,2144
2069,10490713,1502013,532175,0,373653,2714580,5368292,0,229922,123790,32283,0,0,0,73849,0,2299,1223
2070,15650333,2601531,1482243,0,289411,4126504,7150644,0,583852,217552,234709,0,0,0,131591,0,3178,1906
2071,33415,22453,6644,0,4318,0,0,0,5360,2647,1322,0,0,0,1391,0,10,4
2072,14703873,2129562,841863,0,392114,4178638,7161696,0,367188,195901,53787,0,0,0,117500,0,2930,1656
2073,21963682,5114183,2714932,0,762874,5922645,7449048,0,939062,435518,240946,0,0,0,262598,0,4678,3392
2074,661550,43535,56121,0,0,190266,371628,0,7041,2749,2835,0,0,0,1457,0,2109,963
2075,8600285,1260925,570099,0,167529,2237080,4364652,0,221790,128007,17499,0,0,0,76284,0,2471,1329
2076,14955679,2346205,1026703,0,215076,4222577,7145118,0,432596,270594,371,0,0,0,161631,0,3070,1755
2077,28122115,7694790,4660250,0,1196387,7099536,7471152,0,1147738,490534,360592,0,0,0,296612,0,5972,4665
2078,24239,16788,7451,0,0,0,0,0,5187,2289,1892,0,0,0,1006,0,8,3
2079,5404,3264,1278,0,862,0,0,0,971,238,607,0,0,0,126,0,2,1
2080,3246692,633676,244376,0,166863,1389455,812322,0,98606,52682,14643,0,0,0,31281,0,658,283
2081,23800582,5376089,2247359,0,2804610,6116231,7256293,0,651500,330341,122618,0,0,0,198541,0,5144,3854
2082,15733593,2776760,1569027,0,182893,4070847,7134066,0,499842,165548,233601,0,0,0,100693,0,3146,1873
