"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2068,7568,7568,7578,6324,23906306,20980649,2925657,1290481,682804,952372,1739,195,1544,1775,230,1545,8324614
2069,7568,7568,7578,6322,39494322,38385637,1108685,713141,207548,187996,421,193,228,457,229,228,0
2070,7568,7568,7578,6285,40820562,34466090,6354472,2457661,1381786,2515025,181,181,0,228,228,0,0
2071,7568,7568,7578,6737,8935542,8285532,650010,29011,129624,491375,5951,99,5852,5967,107,5860,0
2072,7568,7568,7578,7520,530496,374215,156281,2682,42774,110825,7472,91,7381,7481,96,7385,0
2073,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,24,7554,0
2074,7568,7568,7578,6323,37147036,32550872,4596164,1964871,925949,1705344,827,193,634,864,230,634,103730
2075,7568,7568,7578,7414,225338,181857,43481,1430,12846,29205,7284,49,7235,7294,50,7244,1344046
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,27,7551,0
2077,7568,7568,7578,6271,40610574,35462785,5147789,2888285,847892,1411612,219,187,32,263,231,32,0
2078,7568,7568,7578,6314,40781880,32863517,7918363,4024087,1320289,2573987,188,188,0,226,226,0,0
2079,7568,7568,7578,6313,40754250,34980792,5773458,3617436,1070269,1085753,193,190,3,230,227,3,0
2080,7568,7568,7578,6321,33535957,26581376,6954581,4052182,1405189,1497210,190,190,0,226,226,0,7241003
2081,7568,7568,7578,6341,18554854,15906370,2648484,932086,528611,1187787,2838,175,2663,2884,217,2667,7594025
2082,7568,7568,7578,6314,40605048,38037634,2567414,1388303,502585,676526,220,192,28,258,230,28,0
2083,7568,7568,7578,6322,36831607,29074100,7757507,4624845,1488190,1644472,190,190,0,226,226,0,3946234
2084,7568,7568,7578,6465,16616682,15720478,896204,182546,165146,548512,4561,141,4420,4606,178,4428,0
2085,7568,7568,7578,6313,37101564,30470315,6631249,3475786,1373869,1781594,854,193,661,893,232,661,0
2086,7568,7568,7578,6325,31636350,24624627,7011723,4001524,1417899,1592300,1843,193,1650,1881,229,1652,0
2087,7568,7568,7578,6643,11726172,10122172,1604000,357120,457277,789603,5446,112,5334,5466,128,5338,0
2088,7568,7568,7578,6323,38743535,31721151,7022384,3808787,1575220,1638377,314,201,113,353,238,115,1342521
2089,7568,7568,7578,6322,37896900,31359635,6537265,3848656,1097072,1591537,190,190,0,226,226,0,2878223
2090,7568,7568,7578,6316,37145772,30163657,6982115,3135101,1604902,2242112,846,187,659,884,224,660,0
2091,7568,7568,7578,6620,11256462,9883154,1373308,462373,341885,569050,5531,116,5415,5551,131,5420,0
2092,7568,7568,7578,6322,40765302,33717394,7047908,3318478,1309157,2420273,191,191,0,226,226,0,0
2093,7568,7568,7578,6322,27522283,22299591,5222692,2578667,991716,1652309,271,196,75,305,231,74,12828294
2094,7568,7568,7578,6320,33266520,28267507,4999013,2178485,969323,1851205,1548,194,1354,1586,227,1359,0
2095,7568,7568,7578,6269,21360907,18902967,2457940,1372302,464521,621117,191,187,4,235,231,4,19447900
2096,7568,7568,7578,6450,15798834,14557149,1241685,427632,250263,563790,4709,127,4582,4751,161,4590,0
2097,7568,7568,7578,6268,38079666,31903532,6176134,3651193,1090635,1434306,677,184,493,720,228,492,0
2098,7568,7568,7578,6396,23712066,19419561,4292505,2085713,792087,1414705,3277,160,3117,3322,199,3123,0
2099,7568,470,7578,435,1641222,188259,0,0,0,0,173,173,0,193,193,0,0
