"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,35919173,9078922,8062188,0,3336787,7749084,7692192,0,716608,444736,5687,0,0,0,266185,0,7378,6096
2011,30749216,9683763,3974097,0,2299756,7309396,7482204,0,977575,510558,159956,0,0,0,307061,0,6532,5249
2012,35449717,9659783,3592800,0,7074809,7601439,7520886,0,890299,556902,0,0,0,0,333397,0,7378,6096
2013,34043799,11826396,5160445,0,1897957,7643641,7515360,0,1037799,649010,0,0,0,0,388789,0,7388,6065
2014,33575547,11373638,5759924,0,2661978,6662519,7117488,0,1109333,693746,0,0,0,0,415587,0,7386,6053
2015,21589152,6974792,2344143,0,1759783,5186655,5323779,0,1092835,572190,176705,0,0,0,343940,0,7388,6078
2016,33620121,10144805,4327693,0,3653796,7917681,7576146,0,1095163,681483,5477,0,0,0,408203,0,7277,5995
2017,34449814,9198698,4707608,0,8141822,5814946,6586740,0,1048030,592555,100027,0,0,0,355448,0,7379,6092
2018,38531100,10404512,5220792,0,9765090,6161368,6979338,0,413742,252262,10804,0,0,0,150676,0,7378,6096
2019,12918790,3366260,1788092,0,1699983,2725846,3338609,0,475262,228812,109216,0,0,0,137234,0,7382,6084
2020,34402117,9305020,3720599,0,6068973,7747957,7559568,0,1333179,687203,232539,0,0,0,413437,0,7376,6094
2021,33076551,9886233,4723513,0,3464009,7454280,7548516,0,1312703,820897,0,0,0,0,491806,0,7378,6096
2022,40625432,8655531,4119877,0,13091382,7243282,7515360,0,33794,21493,54,0,0,0,12247,0,7389,6057
2023,34602781,10254120,6329695,0,4587537,6341571,7089858,0,1041832,630109,34236,0,0,0,377487,0,7367,6789
2024,32210849,9914573,5724466,0,2968716,6352982,7250112,0,1439478,900095,0,0,0,0,539383,0,7384,6139
2025,32967172,11239159,5766148,0,869687,7604448,7487730,0,1583991,732061,410298,0,0,0,441632,0,7384,6079
2026,34256607,11262618,6136606,0,1622963,7685904,7548516,0,1200030,591831,251694,0,0,0,356505,0,7376,6095
2027,35039906,9054428,4221681,0,7128005,7341472,7294320,0,910599,526148,69101,0,0,0,315350,0,7249,5966
2028,34239843,11193907,7222183,0,1258133,7199462,7366158,0,1312657,549963,429858,0,0,0,332836,0,7378,6096
2029,8688779,1236130,423887,0,489969,2213129,4325664,0,199480,125082,0,0,0,0,74398,0,2244,1228
2030,36164333,9920703,7939015,0,4185040,6886041,7233534,0,874896,440679,169106,0,0,0,265111,0,7387,6061
2031,33472921,10949453,4209883,0,2579137,8119620,7614828,0,1652304,687686,548419,0,0,0,416199,0,7378,6096
2032,16045871,3007002,1555744,0,777890,3919307,6785928,0,400453,225271,40324,0,0,0,134858,0,3258,2037
