"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2036,7568,7568,7578,6319,39720888,32961897,6758991,4327971,1253128,1177892,380,190,190,416,226,190,0,2036,32961897,7562026,4726301,0,6059294,7137598,7476678,0,1253128,773926,15497,0,0,0,463705,0,7188,5903
2037,7568,7568,7578,6312,36933101,30528587,6404514,3452465,1173443,1778606,880,190,690,923,230,693,24787,2037,30528587,7677059,6713587,0,2321881,6328330,7487730,0,1173443,708857,39719,0,0,0,424867,0,6688,5389
2038,7568,7568,7578,6323,21517169,18545607,2971562,1158864,617765,1194933,2376,183,2193,2415,221,2194,7195194,2038,18545607,4801958,1787106,0,1302564,4995881,5658098,0,617765,327591,93505,0,0,0,196669,0,5192,3908
2039,7568,7568,7578,6272,40787406,33267991,7519415,4544168,1453269,1521978,187,182,5,231,226,5,0,2039,33267991,8605147,8372471,0,2413850,6399845,7476678,0,1453269,814815,149343,0,0,0,489111,0,7381,6041
2040,7568,7568,7578,6322,30133278,25454461,4678817,1581376,920986,2176455,2115,199,1916,2158,235,1923,0,2040,25454461,7004084,3606741,0,835886,6536598,7471152,0,920986,461877,181155,0,0,0,277954,0,5453,4164
2041,7568,7568,7578,6275,36162144,30686284,5475860,3393630,981295,1100935,1024,185,839,1073,229,844,0,2041,30686284,7926697,5414925,0,3249288,6535806,7559568,0,981295,613763,0,0,0,0,367532,0,6544,5202
2042,7568,7568,7578,6309,16742938,14408060,2334878,1180614,459091,695173,2644,184,2460,2689,224,2465,10500521,2042,14408060,2643439,1630232,0,1527074,3956133,4651182,0,459091,287396,0,0,0,0,171695,0,4924,3620
2043,7568,7568,7578,6280,18585999,16040886,2545113,1122976,428173,993964,785,182,603,831,226,605,18918081,2043,16040886,4057080,3506011,0,977180,3591759,3908856,0,428173,268129,0,0,0,0,160044,0,6783,5449
2044,7568,7568,7578,6268,38140452,32332232,5808220,3025490,1024265,1758465,666,184,482,712,228,484,0,2044,32332232,8810417,6004885,0,3474994,6576310,7465626,0,1024265,621124,31058,0,0,0,372083,0,6902,5556
2045,7568,7568,7578,6296,24723324,21684725,3038599,920652,548862,1569085,3094,168,2926,3146,213,2933,0,2045,21684725,4724138,3953624,0,306321,5218438,7482204,0,548862,314501,46005,0,0,0,188356,0,4474,3150
2046,7568,7568,7578,6323,27590325,22576736,5013589,2201466,1298902,1513221,2410,182,2228,2450,218,2232,916974,2046,22576736,6173879,2894486,0,572012,5867459,7068900,0,1298902,539973,432137,0,0,0,326792,0,5158,3873
2047,7568,7568,7578,6670,12765060,10755134,2009926,560743,462109,987074,5258,136,5122,5286,157,5129,0,2047,10755134,2263455,736215,0,222433,2996185,4536846,0,462109,261870,43366,0,0,0,156873,0,2310,1384
2048,7568,7568,7578,6321,11537150,9910898,1626252,926391,321180,378681,2222,197,2025,2260,232,2028,18051041,2048,9910898,1919786,1176035,0,845337,2623610,3346130,0,321180,201239,0,0,0,0,119941,0,5346,4061
2049,7568,7568,7578,6281,24480180,20975168,3505012,1585210,726174,1193628,3138,166,2972,3188,210,2978,0,2049,20975168,4052063,3227858,0,916716,5323957,7454574,0,726174,433245,33386,0,0,0,259543,0,4430,3093
2050,7568,7568,7578,6469,11253558,10113874,1139684,120135,292044,727505,5114,118,4996,5156,154,5002,2317465,2050,10113874,1604839,749414,0,15926,2631831,5111864,0,292044,128630,86277,0,0,0,77137,0,2454,1313
2051,7568,7568,7578,6323,27392382,25679780,1712602,672526,313679,726397,2611,174,2437,2650,208,2442,0,2051,25679780,5900115,2394379,0,3590635,6378759,7415892,0,313679,190647,9132,0,0,0,113900,0,4957,3673
2052,7568,7568,7578,6311,22548667,19769214,2779453,1046648,543992,1188813,3345,177,3168,3389,215,3174,791747,2052,19769214,4134226,2155063,0,1463822,4962253,7053850,0,543992,331552,14029,0,0,0,198411,0,4223,2922
2053,7568,7568,7578,6305,10552157,9204405,1347752,421582,282887,643283,2985,172,2813,3032,213,2819,14820447,2053,9204405,1957741,1481785,0,216788,2348505,3199586,0,282887,144584,52016,0,0,0,86287,0,4583,3273
2054,7568,7568,7578,6324,25071462,22225465,2845997,610174,573466,1662357,3031,174,2857,3073,208,2865,0,2054,22225465,5140437,3100862,0,656522,5922804,7404840,0,573466,274934,132945,0,0,0,165587,0,4537,3251
2055,7568,7568,7578,6371,11334289,10781753,552536,51773,100871,399892,4700,141,4559,4748,182,4566,4533521,2055,10781753,1495299,904199,0,635843,2631679,5114733,0,100871,62475,1644,0,0,0,36752,0,2868,1623
2056,7568,7568,7578,6313,31307527,27148478,4159049,1503016,704252,1951781,494,193,301,531,230,301,7805103,2056,27148478,7999635,6749678,0,924116,5652662,5822387,0,704252,360085,127745,0,0,0,216422,0,7074,5782
2057,7568,7568,7578,7558,163968,122141,41827,539,10026,31262,7536,46,7490,7546,51,7495,12864,2057,122141,65070,36324,0,20747,0,0,0,10026,4501,2935,0,0,0,2590,0,32,12
2058,7568,7568,7578,6536,11250936,10316148,934788,25388,212647,696753,5532,122,5410,5559,144,5415,0,2058,10316148,1508326,638750,0,97168,2418806,5653098,0,212647,95373,60023,0,0,0,57251,0,2036,977
2059,7568,7568,7578,6577,11809062,10795257,1013805,104974,221186,687645,5431,119,5312,5457,135,5322,0,2059,10795257,1679469,703240,0,392516,2615604,5404428,0,221186,110296,44980,0,0,0,65910,0,2137,1120
2060,7568,7568,7578,7021,5752566,5385262,367304,9269,77941,280094,6527,88,6439,6552,107,6445,0,2060,5385262,688295,374833,0,243826,1801596,2276712,0,77941,38765,16152,0,0,0,23024,0,1041,469
2061,7568,7568,7578,6343,17071871,15072417,1999454,363326,413227,1222901,4154,158,3996,4199,195,4004,1799870,2061,15072417,2936928,1128479,0,177140,4269188,6560682,0,413227,222693,57158,0,0,0,133376,0,3414,2144
2062,7568,7568,7578,6322,38068614,32533144,5535470,2594618,1289416,1651436,679,194,485,716,229,487,0,2062,32533144,8869214,5851149,0,2693145,7482704,7636932,0,1289416,546421,412616,0,0,0,330379,0,6889,5606
2063,7568,7568,7578,6322,33587028,28284954,5302074,2040924,908686,2352464,1490,203,1287,1530,239,1291,0,2063,28284954,8226202,4329295,0,1195863,7023760,7509834,0,908686,520027,76595,0,0,0,312064,0,6078,4792
2064,7568,7568,7578,6416,13444758,12092394,1352364,334487,301754,716123,5135,146,4989,5184,191,4993,0,2064,12092394,1533342,801984,0,63678,3095346,6598044,0,301754,183153,9391,0,0,0,109210,0,2433,1232
2065,7568,7568,7578,6343,20594837,17781706,2813131,817109,534610,1461412,3571,179,3392,3615,217,3398,1497028,2065,17781706,3857207,2131195,0,250974,4681994,6860336,0,534610,315658,29908,0,0,0,189044,0,3997,2728
2066,7568,7568,7578,6666,15003090,13189403,1813687,286731,448495,1078461,4853,168,4685,4882,189,4693,0,2066,13189403,3356097,2308709,0,160482,2794113,4570002,0,448495,163355,186140,0,0,0,99000,0,2715,1784
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,44,7524,7578,48,7530,0,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,7568,7568,7578,6328,18463707,16474752,1988955,707632,519727,761596,3190,174,3016,3229,209,3020,5747329,2068,16474752,2745469,1892008,0,1500621,4056792,6279862,0,519727,223272,161947,0,0,0,134508,0,4378,3099
2069,7568,7568,7578,6323,33863328,32836757,1026571,653006,195862,177703,1440,204,1236,1477,239,1238,0,2069,32836757,6198930,3524214,0,8148105,7323050,7642458,0,195862,120524,3710,0,0,0,71628,0,6128,4846
2070,7568,7568,7578,6285,28480229,24393778,4086451,1477441,932763,1676247,1089,186,903,1139,232,907,7343465,2070,24393778,6930599,4582365,0,1383034,5574800,5922980,0,932763,377045,327492,0,0,0,228226,0,6479,5146
2071,7568,7568,7578,6863,7084332,6660749,423583,11852,82945,328786,6286,90,6196,6309,105,6204,0,2071,6660749,821287,775224,0,68763,1928545,3066930,0,82945,44302,12316,0,0,0,26327,0,1282,554
2072,7568,7568,7578,7303,2575116,2270848,304268,1688,79130,223450,7102,108,6994,7097,95,7002,0,2072,2270848,541917,392430,0,20132,879815,436554,0,79130,28187,34095,0,0,0,16848,0,466,206
2073,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,24,7554,0,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,7568,7568,7578,6467,14171769,13198332,973437,94020,242556,636861,5002,126,4876,5043,164,4879,7947,2074,13198332,1877615,1739507,0,357905,3061815,6161490,0,242556,103464,76936,0,0,0,62156,0,2566,1424
2075,7568,7568,7578,7434,202647,158897,43750,2105,13063,28582,7328,52,7276,7336,53,7283,1123593,2075,158897,64309,31524,0,4791,58273,0,0,13063,4441,6021,0,0,0,2601,0,240,98
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,30,7548,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,7568,7568,7578,6350,18401580,16926215,1475365,383009,291825,800531,4238,159,4079,4282,196,4086,0,2077,16926215,2508313,1003133,0,1530859,4777474,7106436,0,291825,182685,158,0,0,0,108982,0,3330,2068
2078,7568,7568,7578,6318,21965850,18938531,3027319,894871,601630,1530818,3593,170,3423,3640,211,3429,0,2078,18938531,3919840,1749901,0,515901,5314893,7437996,0,601630,354653,34480,0,0,0,212497,0,3975,2678
2079,7568,7568,7578,6313,26305154,22701343,3603811,2216210,704744,682857,711,190,521,748,228,520,11616972,2079,22701343,5441765,3833157,0,3651978,4574864,5199579,0,704744,412130,45858,0,0,0,246756,0,6857,5565
2080,7568,7568,7578,6321,9529582,7904815,1624767,848020,360705,416042,1907,197,1710,1945,233,1712,21803303,2080,7904815,1845830,1517887,0,314610,1979587,2246901,0,360705,184321,66126,0,0,0,110258,0,5661,4376
2081,7568,7568,7578,6386,10719136,9693944,1025192,119480,230878,674834,4781,153,4628,4828,196,4632,4693257,2081,9693944,1432562,909853,0,13354,2534213,4803962,0,230878,120735,37940,0,0,0,72203,0,2787,1558
2082,7568,7568,7578,6318,23408136,22190971,1217165,446388,276822,493955,3332,168,3164,3376,207,3169,0,2082,22190971,3791080,1325455,0,4157034,5534666,7382736,0,276822,146466,42889,0,0,0,87467,0,4236,2942
2083,7568,7568,7578,6322,9897563,8393249,1504314,759237,331951,413126,2662,188,2474,2704,224,2480,17269265,2083,8393249,1720799,1740352,0,194662,2027445,2709991,0,331951,176510,50053,0,0,0,105388,0,4906,3618
2084,7568,7568,7578,6979,5597838,5382254,215584,5413,38772,171399,6555,78,6477,6578,95,6483,0,2084,5382254,617842,464363,0,255667,1933450,2110932,0,38772,24492,0,0,0,0,14280,0,1013,401
2085,7568,7568,7578,6373,14240502,12901806,1338696,240508,364055,734133,4991,127,4864,5042,171,4871,0,2085,12901806,1689088,941614,0,128014,3296376,6846714,0,364055,171539,89546,0,0,0,102970,0,2577,1331
2086,7568,7568,7578,6386,15732522,13676898,2055624,616891,564039,874694,4721,142,4579,4770,186,4584,0,2086,13676898,2187053,857673,0,12208,3789828,6830136,0,564039,274667,124311,0,0,0,165061,0,2847,1616
2087,7568,7568,7578,7468,999831,606427,393404,79855,120556,192993,7387,41,7346,7398,42,7356,375,2087,606427,365119,141931,0,471,98906,0,0,120556,55188,32488,0,0,0,32880,0,181,70
