"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2064,12092394,1533342,801984,0,63678,3095346,6598044,0,301754,183153,9391,0,0,0,109210,0,2433,1232
2065,17781706,3857207,2131195,0,250974,4681994,6860336,0,534610,315658,29908,0,0,0,189044,0,3997,2728
2066,13189403,3356097,2308709,0,160482,2794113,4570002,0,448495,163355,186140,0,0,0,99000,0,2715,1784
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,16474752,2745469,1892008,0,1500621,4056792,6279862,0,519727,223272,161947,0,0,0,134508,0,4378,3099
2069,32836757,6198930,3524214,0,8148105,7323050,7642458,0,195862,120524,3710,0,0,0,71628,0,6128,4846
2070,24393778,6930599,4582365,0,1383034,5574800,5922980,0,932763,377045,327492,0,0,0,228226,0,6479,5146
2071,6660749,821287,775224,0,68763,1928545,3066930,0,82945,44302,12316,0,0,0,26327,0,1282,554
2072,2270848,541917,392430,0,20132,879815,436554,0,79130,28187,34095,0,0,0,16848,0,466,206
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,13198332,1877615,1739507,0,357905,3061815,6161490,0,242556,103464,76936,0,0,0,62156,0,2566,1424
2075,158897,64309,31524,0,4791,58273,0,0,13063,4441,6021,0,0,0,2601,0,240,98
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,16926215,2508313,1003133,0,1530859,4777474,7106436,0,291825,182685,158,0,0,0,108982,0,3330,2068
2078,18938531,3919840,1749901,0,515901,5314893,7437996,0,601630,354653,34480,0,0,0,212497,0,3975,2678
2079,22701343,5441765,3833157,0,3651978,4574864,5199579,0,704744,412130,45858,0,0,0,246756,0,6857,5565
2080,7904815,1845830,1517887,0,314610,1979587,2246901,0,360705,184321,66126,0,0,0,110258,0,5661,4376
2081,9693944,1432562,909853,0,13354,2534213,4803962,0,230878,120735,37940,0,0,0,72203,0,2787,1558
2082,22190971,3791080,1325455,0,4157034,5534666,7382736,0,276822,146466,42889,0,0,0,87467,0,4236,2942
2083,8393249,1720799,1740352,0,194662,2027445,2709991,0,331951,176510,50053,0,0,0,105388,0,4906,3618
2084,5382254,617842,464363,0,255667,1933450,2110932,0,38772,24492,0,0,0,0,14280,0,1013,401
2085,12901806,1689088,941614,0,128014,3296376,6846714,0,364055,171539,89546,0,0,0,102970,0,2577,1331
2086,13676898,2187053,857673,0,12208,3789828,6830136,0,564039,274667,124311,0,0,0,165061,0,2847,1616
2087,606427,365119,141931,0,471,98906,0,0,120556,55188,32488,0,0,0,32880,0,181,70
2088,10537352,1687848,1088893,0,96056,2806859,4857696,0,424482,175566,143060,0,0,0,105856,0,2480,1425
2089,22219817,5502617,2851540,0,1509427,5703994,6652239,0,704146,439688,1246,0,0,0,263212,0,5479,4192
2090,9623473,1311250,527324,0,2419,2471994,5310486,0,304758,107956,131513,0,0,0,65289,0,1915,890
2091,7606474,985005,511869,0,136944,2181820,3790836,0,215454,114208,32839,0,0,0,68407,0,1526,699
2092,14932187,2558900,1294608,0,226385,3889534,6962760,0,395872,192389,87894,0,0,0,115589,0,3016,1769
2093,7988377,1274997,518958,0,27218,2337687,3829517,0,229670,117887,41342,0,0,0,70441,0,3098,1821
2094,10910833,1638958,666762,0,288564,2718711,5597838,0,259541,133664,45836,0,0,0,80041,0,2176,1113
2095,11033791,2129323,801365,0,1837668,2784002,3481433,0,257810,137851,37733,0,0,0,82226,0,4894,3631
2096,974213,297101,236822,0,54827,385463,0,0,51947,31891,1196,0,0,0,18860,0,297,118
2097,13569489,1686986,937409,0,405168,3516380,7023546,0,278879,170488,6646,0,0,0,101745,0,2685,1414
2098,16749667,3147519,1301878,0,427806,4732872,7139592,0,492526,307823,783,0,0,0,183920,0,3475,2139
2099,202759,53364,149302,0,93,0,0,0,0,0,0,0,0,0,0,0,258,203
