"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6328,19843866,17414755,2429111,880670,529491,1018950,3977,159,3818,4023,198,3825,0
2011,7568,7568,7578,6343,10384606,9306924,1077682,377736,237335,462611,4513,142,4371,4560,180,4380,6524280
2012,7568,7568,7578,6309,40627152,32834728,7792424,4063019,1352675,2376730,216,185,31,259,226,33,0
2013,7568,7568,7578,6322,40693464,32693782,7999682,3960409,1558860,2480413,204,190,14,240,226,14,0
2014,7568,7568,7578,7381,1818054,1402481,415573,35423,100736,279414,7239,80,7159,7239,74,7165,0
2015,7568,7568,7578,6325,21185533,18695945,2489588,683750,545415,1260423,3313,171,3142,3354,207,3147,2330257
2016,7568,7568,7578,6324,19125486,17221283,1904203,370443,636826,896934,4107,164,3943,4152,198,3954,0
2017,7568,7568,7578,7559,123105,71518,51587,5268,14406,31913,7539,36,7503,7549,41,7508,37149
2018,7568,7568,7578,6422,17777142,15161321,2615821,789065,802085,1024671,4351,170,4181,4399,209,4190,0
2019,7568,7568,7578,6700,8554248,7912760,641488,37238,167181,437069,6020,103,5917,6044,117,5927,0
2020,7568,7568,7578,6322,38262024,32886218,5375806,2584937,966470,1824399,644,198,446,682,233,449,0
2021,7568,7568,7578,6346,17527980,15693236,1834744,204015,500879,1129850,4396,156,4240,4440,195,4245,492
2022,7568,7568,7578,6404,15122539,13430790,1691749,215391,490445,985913,4706,153,4553,4757,200,4557,695312
2023,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,49,7529,0
2024,7568,7568,7578,7390,1729638,1444398,285240,2808,65446,216986,7255,64,7191,7258,62,7196,0
2025,7568,7568,7578,7207,3730050,3234508,495542,57788,113094,324660,6893,71,6822,6914,88,6826,0
2026,7568,7568,7578,6730,37622999,30258646,7364353,3468513,1970591,1925249,585,193,392,623,231,392,965411
2027,7568,7568,7578,7400,1624644,1281211,343433,12777,92133,238523,7274,40,7234,7281,40,7241,0
2028,7568,7568,7578,7553,205725,107860,97865,40903,29298,27664,7529,32,7497,7538,36,7502,9789
2029,7568,7568,7578,6786,4492714,4209531,283183,13970,54672,214541,6201,108,6093,6217,116,6101,3076980
2030,7568,7568,7578,6503,13571856,12554584,1017272,117030,314339,585903,5112,130,4982,5143,152,4991,0
2031,7568,7568,7578,7573,44208,29910,14298,1010,5741,7547,7560,26,7534,7570,34,7536,0
2032,7568,7568,7578,7578,0,0,0,0,0,0,7568,42,7526,7578,47,7531,0
2033,7568,7568,7578,6404,8272692,7498881,773811,100740,178982,494089,5042,144,4898,5093,188,4905,5712504
2034,7568,7568,7578,6318,29225535,25072683,4152852,1497448,1206465,1448939,1710,197,1513,1747,232,1515,3154011
2035,7568,7568,7578,7562,122122,72313,49809,2857,12650,34302,7542,43,7499,7552,48,7504,21554
2036,7568,7568,7578,7517,455234,286446,168788,15808,49174,103806,7471,58,7413,7478,63,7415,80788
2037,7568,7568,7578,6336,24806214,22263423,2542791,1106796,546978,889017,3079,165,2914,3124,207,2917,0
2038,7568,7568,7578,6347,16323804,15238727,1085077,24161,270178,790738,4614,151,4463,4663,192,4471,0
2039,7568,7568,7578,7563,149202,121404,27798,0,6871,20927,7541,56,7485,7550,60,7490,0
2040,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,34,7544,0
2041,7568,7568,7578,6576,11770380,11162750,607630,3940,128523,475167,5438,139,5299,5464,159,5305,0
2042,7568,7568,7578,7578,2085,1381,704,0,103,601,7567,39,7528,7578,42,7536,3441
2043,7568,7568,7578,7425,1414656,1021286,393370,104016,104953,184401,7312,68,7244,7321,71,7250,0
2044,7568,7568,7578,6435,13137133,12046484,1090649,186942,293339,610368,5146,120,5026,5199,168,5031,246989
2045,7568,7568,7578,6323,24623856,22277496,2346360,910822,551438,884100,3112,176,2936,3155,213,2942,0
2046,7568,7568,7578,6569,11759103,10492409,1266694,378892,336750,551052,5440,128,5312,5473,157,5316,225
2047,7568,7568,7578,6334,19644930,17164635,2480295,772000,560423,1147872,4013,162,3851,4056,196,3860,0
2048,7568,7568,7578,6351,14410199,12773993,1636206,472937,367311,795958,3911,173,3738,3956,210,3746,5817775
2049,7568,7568,7578,7415,1458864,1018429,440435,110040,111842,218553,7304,76,7228,7312,76,7236,0
2050,7568,7568,7578,7489,766272,545907,220365,16517,76488,127360,7422,52,7370,7433,55,7378,40524
2051,7568,7568,7578,7578,5526,3155,2371,354,539,1478,7567,82,7485,7578,85,7493,0
2052,7568,7568,7578,7575,17975,13500,4475,336,343,3796,7563,31,7532,7574,36,7538,9655
2053,7568,7568,7578,6330,12984129,11498428,1485701,512679,415193,557829,4661,159,4502,4711,200,4511,3093693
2054,7568,7568,7578,6574,9675505,8453060,1222445,357240,318949,546256,5162,142,5020,5188,162,5026,3629637
2055,7568,7568,7578,7578,5526,3378,2148,76,437,1635,7567,27,7540,7578,35,7543,0
2056,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,35,7543,0
2057,7568,7568,7578,6712,8642664,7956429,686235,38055,178685,469495,6004,113,5891,6020,120,5900,0
2058,7568,7568,7578,6679,10107054,9219972,887082,247758,266611,372713,5739,131,5608,5768,153,5615,0
2059,7568,7568,7578,6694,3905444,3605073,300371,16032,94704,189635,5904,154,5750,5929,171,5758,5313264
2060,7568,7568,7578,7333,2188296,1900205,288091,12680,75321,200090,7172,71,7101,7178,73,7105,0
2061,7568,7568,7578,6593,11237723,10382103,855620,43885,254284,557451,5518,131,5387,5542,148,5394,90577
2062,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,31,7547,0
2063,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,26,7552,0
2064,7568,7568,7578,7381,1917522,1521544,395978,24195,122863,248920,7221,91,7130,7226,92,7134,0
2065,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2066,7568,7568,7578,7560,149202,101920,47282,2686,13997,30599,7541,44,7497,7550,50,7500,0
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,12,7566,0
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,25,7553,0
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,28,7550,0
2070,7568,7568,7578,7578,0,0,0,0,0,0,7568,39,7529,7578,42,7536,0
2071,7568,7568,7578,7576,6746,4828,1918,90,277,1551,7566,62,7504,7575,68,7507,4306
2072,7568,7568,7578,7512,262588,157588,105000,33814,26162,45024,7463,49,7414,7473,49,7424,317642
2073,7568,7568,7578,6453,8967442,8135202,832240,273348,200607,358285,5278,133,5145,5320,166,5154,3696746
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,31,7547,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,28,7550,0
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,47,7531,0
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,14,7554,7578,20,7558,0
2078,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,35,7543,0
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,7,7561,7578,10,7568,0
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,25,7553,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,32,7546,0
2083,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,15,7563,0
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,3,7575,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,3,7575,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,13,7555,7578,16,7562,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,5,7563,7578,9,7569,0
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,5,7563,7578,8,7570,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,38,7540,0
2090,7568,7568,7578,7578,0,0,0,0,0,0,7568,5,7563,7578,9,7569,0
2091,7568,7568,7578,7578,0,0,0,0,0,0,7568,0,7568,7578,0,7578,0
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,23,7555,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,3,7565,7578,7,7571,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,5,7563,7578,9,7569,0
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,2,7566,7578,3,7575,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,0,7568,7578,0,7578,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,23,7555,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,10,7568,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,10,7568,0
